location,day_of_week,is_payday,is_holiday,base_demand,demand_forecast
Walvis_Bay,3,0,0,100,108
Oshakati,0,0,0,80,85
Katima_Mulilo,5,0,0,60,122
Windhoek_CBD,2,0,0,150,155
Oshakati,1,0,0,80,73
Katima_Mulilo,2,0,0,60,66
Katima_Mulilo,3,1,0,60,190
Rundu,5,0,0,70,97
Katima_Mulilo,4,0,0,60,53
Rundu,4,0,0,70,66
Rundu,2,0,0,70,79
Katima_Mulilo,2,0,0,60,50
Rundu,5,0,0,70,101
Rundu,2,0,0,70,80
Walvis_Bay,6,0,0,100,101
Windhoek_CBD,4,0,0,150,130
Walvis_Bay,4,0,0,100,102
Katima_Mulilo,5,0,0,60,85
Rundu,0,1,0,70,160
Katima_Mulilo,3,1,0,60,177
Oshakati,3,0,0,80,68
Oshakati,6,1,0,80,173
Oshakati,5,0,0,80,115
Rundu,4,0,0,70,75
Windhoek_CBD,5,1,0,150,263
Walvis_Bay,5,0,0,100,121
Walvis_Bay,2,0,0,100,98
Rundu,5,1,1,70,222
Walvis_Bay,4,0,0,100,86
Oshakati,6,0,0,80,143
Oshakati,2,0,0,80,93
Windhoek_CBD,6,1,0,150,278
Rundu,1,1,0,70,176
Rundu,6,0,0,70,95
Oshakati,1,0,0,80,60
Oshakati,4,1,0,80,182
Katima_Mulilo,3,0,0,60,52
Rundu,0,1,0,70,205
Windhoek_CBD,6,1,0,150,271
Windhoek_CBD,5,1,0,150,314
Windhoek_CBD,2,0,0,150,118
Windhoek_CBD,0,0,0,150,168
Oshakati,3,0,0,80,79
Rundu,0,1,0,70,169
Katima_Mulilo,4,1,0,60,142
Oshakati,1,0,0,80,87
Windhoek_CBD,6,0,1,150,223
Katima_Mulilo,0,0,0,60,82
Windhoek_CBD,5,0,0,150,185
Rundu,6,0,0,70,91
Rundu,6,0,0,70,96
Katima_Mulilo,1,0,0,60,56
Katima_Mulilo,5,0,0,60,108
Rundu,2,0,0,70,54
Rundu,3,0,0,70,32
Windhoek_CBD,2,0,0,150,125
Katima_Mulilo,4,0,0,60,60
Walvis_Bay,3,1,0,100,186
Rundu,4,1,0,70,160
Windhoek_CBD,5,0,0,150,181
Walvis_Bay,2,0,0,100,79
Katima_Mulilo,4,0,0,60,60
Katima_Mulilo,0,0,0,60,62
Windhoek_CBD,5,0,0,150,177
Rundu,3,0,0,70,59
Rundu,0,0,0,70,56
Oshakati,2,0,0,80,70
Katima_Mulilo,0,0,0,60,58
Katima_Mulilo,3,0,0,60,58
Katima_Mulilo,5,0,0,60,78
Oshakati,4,0,0,80,82
Rundu,1,0,0,70,102
Windhoek_CBD,5,0,0,150,150
Rundu,5,1,0,70,193
Windhoek_CBD,6,0,0,150,206
Oshakati,6,0,0,80,115
Windhoek_CBD,2,0,0,150,162
Walvis_Bay,3,0,0,100,97
Oshakati,1,0,0,80,103
Windhoek_CBD,2,0,0,150,147
Windhoek_CBD,6,0,0,150,182
Katima_Mulilo,4,0,0,60,93
Katima_Mulilo,5,1,0,60,207
Rundu,1,0,0,70,63
Katima_Mulilo,1,0,0,60,76
Katima_Mulilo,3,1,0,60,149
Windhoek_CBD,6,0,0,150,154
Windhoek_CBD,3,1,0,150,248
Katima_Mulilo,5,0,0,60,73
Oshakati,5,0,0,80,119
Oshakati,6,0,0,80,82
Walvis_Bay,0,0,0,100,103
Walvis_Bay,5,0,0,100,118
Windhoek_CBD,1,1,0,150,249
Walvis_Bay,2,0,0,100,106
Katima_Mulilo,0,1,0,60,159
Rundu,5,0,0,70,104
Rundu,6,0,0,70,126
Oshakati,1,1,0,80,171
Windhoek_CBD,1,0,0,150,147
Oshakati,5,0,0,80,103
Katima_Mulilo,6,0,0,60,133
Rundu,6,0,0,70,99
Katima_Mulilo,2,0,0,60,50
Rundu,3,0,0,70,62
Rundu,1,0,0,70,82
Windhoek_CBD,5,0,0,150,180
Windhoek_CBD,5,0,0,150,214
Windhoek_CBD,3,1,0,150,252
Oshakati,3,0,0,80,98
Walvis_Bay,3,0,0,100,89
Rundu,5,0,0,70,92
Windhoek_CBD,2,0,0,150,165
Oshakati,0,1,0,80,181
Oshakati,3,0,0,80,75
Katima_Mulilo,2,1,0,60,184
Oshakati,0,1,0,80,181
Katima_Mulilo,5,0,0,60,92
Katima_Mulilo,3,0,1,60,125
Katima_Mulilo,6,0,0,60,82
Rundu,1,0,0,70,60
Walvis_Bay,5,0,0,100,131
Rundu,1,0,0,70,79
Oshakati,3,0,0,80,83
Oshakati,6,0,0,80,100
Rundu,5,0,0,70,120
Rundu,1,0,0,70,67
Katima_Mulilo,3,0,0,60,41
Rundu,0,0,0,70,77
Walvis_Bay,1,0,0,100,89
Katima_Mulilo,3,0,0,60,78
Windhoek_CBD,5,0,0,150,162
Katima_Mulilo,4,0,0,60,90
Rundu,1,0,0,70,72
Oshakati,3,0,0,80,86
Walvis_Bay,1,0,0,100,61
Katima_Mulilo,4,1,0,60,170
Windhoek_CBD,0,0,0,150,150
Windhoek_CBD,4,0,0,150,161
Walvis_Bay,6,0,0,100,119
Oshakati,3,0,0,80,79
Oshakati,3,0,0,80,101
Katima_Mulilo,1,1,0,60,164
Rundu,5,0,1,70,155
Oshakati,3,0,0,80,90
Rundu,2,0,0,70,73
Katima_Mulilo,6,0,0,60,87
Walvis_Bay,5,0,0,100,119
Katima_Mulilo,0,1,0,60,154
Oshakati,6,0,0,80,86
Rundu,6,1,0,70,236
Walvis_Bay,3,0,0,100,77
Windhoek_CBD,3,0,0,150,163
Katima_Mulilo,2,0,0,60,56
Oshakati,1,0,0,80,68
Katima_Mulilo,1,0,0,60,76
Rundu,1,0,0,70,60
Windhoek_CBD,3,0,0,150,143
Katima_Mulilo,0,1,0,60,179
Walvis_Bay,1,0,0,100,107
Walvis_Bay,0,0,0,100,94
Walvis_Bay,0,0,0,100,79
Rundu,2,0,0,70,52
Rundu,3,0,0,70,99
Rundu,6,1,0,70,205
Katima_Mulilo,3,0,0,60,55
Oshakati,0,0,0,80,102
Katima_Mulilo,2,0,0,60,72
Katima_Mulilo,2,0,0,60,55
Rundu,2,0,0,70,103
Katima_Mulilo,4,1,0,60,173
Katima_Mulilo,0,0,1,60,94
Rundu,3,0,0,70,79
Windhoek_CBD,5,0,0,150,211
Walvis_Bay,0,0,0,100,114
Oshakati,2,1,0,80,186
Walvis_Bay,5,0,1,100,163
Windhoek_CBD,6,1,0,150,291
Walvis_Bay,2,0,0,100,114
Rundu,4,0,0,70,70
Rundu,4,0,0,70,58
Windhoek_CBD,3,0,0,150,168
Walvis_Bay,1,1,0,100,215
Oshakati,3,0,0,80,83
Katima_Mulilo,5,1,0,60,176
Windhoek_CBD,1,0,0,150,160
Windhoek_CBD,0,0,1,150,206
Windhoek_CBD,6,0,0,150,179
Oshakati,0,1,1,80,233
Oshakati,4,0,0,80,56
Walvis_Bay,0,0,0,100,96
Katima_Mulilo,6,0,0,60,94
Rundu,1,0,0,70,61
Windhoek_CBD,2,0,0,150,158
Katima_Mulilo,1,0,0,60,51
Oshakati,1,0,0,80,94
Walvis_Bay,5,0,0,100,143
Windhoek_CBD,3,0,0,150,145
Windhoek_CBD,5,0,0,150,186
Katima_Mulilo,4,0,0,60,50
Walvis_Bay,1,0,0,100,96
Rundu,6,0,0,70,108
Oshakati,3,0,0,80,97
Walvis_Bay,5,0,0,100,122
Katima_Mulilo,0,0,0,60,61
Rundu,3,1,0,70,195
Oshakati,3,0,0,80,81
Oshakati,5,0,0,80,126
Windhoek_CBD,6,0,0,150,177
Rundu,1,0,0,70,65
Oshakati,0,0,0,80,103
Windhoek_CBD,3,0,0,150,143
Katima_Mulilo,5,0,0,60,91
Rundu,3,0,0,70,37
Walvis_Bay,3,0,0,100,102
Oshakati,4,0,0,80,93
Oshakati,2,0,0,80,59
Windhoek_CBD,4,0,0,150,119
Oshakati,1,0,0,80,101
Windhoek_CBD,5,0,0,150,158
Walvis_Bay,0,0,0,100,117
Windhoek_CBD,6,0,0,150,177
Rundu,6,1,0,70,205
Oshakati,4,0,0,80,87
Walvis_Bay,1,0,0,100,77
Oshakati,6,0,0,80,88
Katima_Mulilo,6,1,0,60,190
Oshakati,0,0,0,80,84
Walvis_Bay,6,0,0,100,141
Katima_Mulilo,0,0,0,60,49
Katima_Mulilo,5,0,0,60,81
Rundu,3,0,0,70,64
Walvis_Bay,3,0,0,100,102
Oshakati,2,0,0,80,78
Walvis_Bay,5,0,0,100,140
Walvis_Bay,2,1,0,100,185
Rundu,5,0,0,70,114
Oshakati,0,1,0,80,203
Windhoek_CBD,0,0,0,150,151
Windhoek_CBD,2,0,0,150,119
Katima_Mulilo,1,0,0,60,55
Rundu,5,0,0,70,74
Katima_Mulilo,4,0,0,60,50
Katima_Mulilo,0,0,0,60,58
Windhoek_CBD,2,1,0,150,239
Oshakati,2,0,0,80,70
Oshakati,3,0,0,80,100
Katima_Mulilo,6,0,0,60,83
Walvis_Bay,2,0,0,100,83
Rundu,2,0,0,70,76
Windhoek_CBD,6,1,0,150,306
Oshakati,2,0,0,80,82
Rundu,5,0,0,70,85
Katima_Mulilo,2,0,0,60,76
Walvis_Bay,4,0,0,100,100
Oshakati,2,0,0,80,106
Windhoek_CBD,0,0,0,150,144
Walvis_Bay,0,0,0,100,92
Rundu,3,0,0,70,64
Rundu,0,0,1,70,138
Walvis_Bay,2,1,0,100,244
Walvis_Bay,4,0,1,100,153
Windhoek_CBD,5,0,0,150,171
Windhoek_CBD,2,0,0,150,151
Walvis_Bay,5,0,0,100,136
Windhoek_CBD,0,0,0,150,143
Oshakati,3,0,0,80,82
Oshakati,0,0,0,80,77
Katima_Mulilo,2,0,0,60,39
Katima_Mulilo,2,0,0,60,57
Oshakati,1,0,0,80,87
Katima_Mulilo,0,0,0,60,65
Windhoek_CBD,4,0,0,150,174
Windhoek_CBD,0,1,0,150,289
Windhoek_CBD,4,0,0,150,137
Katima_Mulilo,3,1,0,60,177
Oshakati,6,0,0,80,126
Katima_Mulilo,5,0,0,60,58
Oshakati,5,0,0,80,74
Katima_Mulilo,0,0,0,60,68
Katima_Mulilo,5,0,0,60,82
Rundu,1,0,0,70,86
Walvis_Bay,5,1,0,100,223
Windhoek_CBD,3,0,0,150,151
Rundu,0,1,0,70,186
Rundu,2,0,0,70,71
Katima_Mulilo,1,0,0,60,64
Oshakati,2,0,1,80,108
Walvis_Bay,5,0,0,100,126
Walvis_Bay,2,0,0,100,95
Rundu,2,0,0,70,76
Rundu,5,0,0,70,128
Oshakati,0,0,0,80,51
Windhoek_CBD,6,0,0,150,197
Rundu,6,0,0,70,86
Rundu,5,0,0,70,122
Katima_Mulilo,4,0,0,60,74
Oshakati,0,0,0,80,58
Rundu,5,1,0,70,212
Oshakati,1,0,0,80,48
Katima_Mulilo,1,0,0,60,36
Oshakati,2,0,0,80,59
Windhoek_CBD,6,0,0,150,191
Katima_Mulilo,1,1,0,60,147
Oshakati,2,0,0,80,96
Rundu,6,0,1,70,168
Windhoek_CBD,5,0,0,150,175
Walvis_Bay,2,0,0,100,92
Rundu,1,0,0,70,33
Walvis_Bay,0,0,0,100,84
Walvis_Bay,3,0,0,100,124
Rundu,3,0,0,70,70
Oshakati,1,0,0,80,77
Walvis_Bay,2,0,0,100,99
Walvis_Bay,4,0,0,100,99
Oshakati,1,0,0,80,68
Walvis_Bay,6,0,0,100,145
Walvis_Bay,1,0,0,100,125
Katima_Mulilo,6,1,0,60,193
Oshakati,4,0,0,80,88
Katima_Mulilo,1,0,0,60,71
Walvis_Bay,1,0,0,100,97
Oshakati,0,0,0,80,84
Rundu,2,1,0,70,169
Rundu,4,1,0,70,162
Rundu,3,0,0,70,76
Katima_Mulilo,4,0,0,60,43
Katima_Mulilo,2,0,0,60,62
Katima_Mulilo,6,0,0,60,79
Katima_Mulilo,1,0,0,60,58
Katima_Mulilo,6,1,0,60,204
Oshakati,5,0,0,80,124
Katima_Mulilo,4,1,0,60,133
Katima_Mulilo,4,1,0,60,180
Windhoek_CBD,3,0,0,150,120
Walvis_Bay,3,0,0,100,93
Oshakati,1,0,0,80,49
Rundu,6,0,1,70,156
Katima_Mulilo,3,0,0,60,67
Rundu,5,1,0,70,189
Walvis_Bay,4,0,1,100,155
Oshakati,2,0,0,80,88
Katima_Mulilo,0,0,0,60,55
Rundu,3,0,0,70,61
Oshakati,2,0,0,80,77
Walvis_Bay,1,0,0,100,109
Oshakati,1,0,0,80,70
Rundu,4,0,0,70,89
Walvis_Bay,4,0,0,100,94
Windhoek_CBD,2,0,0,150,142
Walvis_Bay,4,0,0,100,74
Windhoek_CBD,6,0,0,150,186
Rundu,4,1,0,70,160
Walvis_Bay,2,0,0,100,126
Walvis_Bay,5,0,0,100,115
Windhoek_CBD,3,0,0,150,138
Windhoek_CBD,0,0,1,150,208
Windhoek_CBD,1,0,0,150,129
Walvis_Bay,1,0,0,100,89
Oshakati,5,0,0,80,119
Walvis_Bay,5,0,0,100,143
Katima_Mulilo,2,0,0,60,60
Rundu,1,0,0,70,59
Katima_Mulilo,6,0,0,60,81
Windhoek_CBD,2,0,0,150,128
Rundu,3,0,0,70,73
Oshakati,0,0,0,80,88
Walvis_Bay,0,0,0,100,93
Windhoek_CBD,1,0,0,150,123
Walvis_Bay,6,0,0,100,141
Oshakati,4,0,0,80,110
Walvis_Bay,5,0,0,100,135
Katima_Mulilo,4,0,0,60,53
Katima_Mulilo,2,0,0,60,99
Oshakati,3,0,0,80,78
Rundu,0,1,0,70,153
Rundu,3,1,0,70,185
Rundu,0,0,0,70,98
Katima_Mulilo,2,0,0,60,45
Windhoek_CBD,0,0,0,150,152
Katima_Mulilo,2,0,0,60,55
Rundu,0,0,0,70,55
Oshakati,3,0,0,80,64
Walvis_Bay,1,0,0,100,111
Rundu,6,1,0,70,204
Walvis_Bay,2,0,0,100,82
Katima_Mulilo,1,0,0,60,53
Katima_Mulilo,5,0,0,60,88
Windhoek_CBD,1,0,0,150,151
Katima_Mulilo,1,0,0,60,64
Walvis_Bay,0,0,0,100,100
Walvis_Bay,3,0,0,100,123
Oshakati,5,1,0,80,220
Windhoek_CBD,0,0,0,150,146
Katima_Mulilo,3,0,0,60,67
Windhoek_CBD,3,0,0,150,145
Rundu,4,0,0,70,82
Walvis_Bay,3,0,0,100,102
Walvis_Bay,4,0,0,100,99
Katima_Mulilo,5,0,0,60,96
Windhoek_CBD,6,0,0,150,174
Rundu,2,0,0,70,74
Oshakati,6,0,0,80,106
Oshakati,1,0,0,80,62
Rundu,2,0,0,70,74
Katima_Mulilo,6,1,0,60,187
Walvis_Bay,0,0,0,100,122
Katima_Mulilo,4,0,0,60,66
Katima_Mulilo,6,0,0,60,81
Rundu,6,1,0,70,191
Windhoek_CBD,2,0,0,150,139
Walvis_Bay,0,1,0,100,214
Rundu,2,0,0,70,86
Walvis_Bay,2,1,0,100,175
Oshakati,6,0,0,80,100
Walvis_Bay,0,1,0,100,200
Katima_Mulilo,6,1,0,60,203
Walvis_Bay,2,0,0,100,56
Oshakati,2,0,0,80,103
Oshakati,5,0,0,80,125
Rundu,1,1,0,70,171
Windhoek_CBD,0,0,0,150,142
Rundu,4,0,0,70,63
Oshakati,1,1,0,80,174
Windhoek_CBD,1,0,0,150,139
Rundu,5,0,0,70,101
Walvis_Bay,2,0,0,100,81
Oshakati,5,1,0,80,205
Walvis_Bay,6,0,0,100,132
Windhoek_CBD,0,0,0,150,158
Katima_Mulilo,3,1,0,60,175
Windhoek_CBD,6,0,0,150,166
Windhoek_CBD,5,0,0,150,189
Rundu,1,0,0,70,83
Rundu,0,0,0,70,77
Oshakati,6,0,0,80,94
Katima_Mulilo,1,0,0,60,52
Rundu,3,1,0,70,151
Windhoek_CBD,1,0,0,150,196
Rundu,4,0,0,70,65
Windhoek_CBD,4,0,0,150,126
Windhoek_CBD,1,0,0,150,123
Oshakati,2,0,0,80,70
Windhoek_CBD,1,1,0,150,262
Walvis_Bay,1,0,0,100,108
Katima_Mulilo,3,0,0,60,58
Rundu,6,0,0,70,104
Katima_Mulilo,5,0,0,60,69
Oshakati,4,1,0,80,188
Windhoek_CBD,5,0,0,150,204
Walvis_Bay,2,0,0,100,116
Katima_Mulilo,4,0,0,60,52
Walvis_Bay,1,0,1,100,152
Windhoek_CBD,3,0,1,150,209
Oshakati,5,0,0,80,91
Katima_Mulilo,0,0,0,60,57
Katima_Mulilo,5,0,0,60,94
Katima_Mulilo,3,1,0,60,161
Oshakati,2,0,0,80,67
Walvis_Bay,1,1,1,100,242
Rundu,6,1,0,70,226
Katima_Mulilo,0,1,0,60,166
Rundu,5,0,0,70,135
Walvis_Bay,3,0,0,100,94
Walvis_Bay,0,0,1,100,141
Rundu,5,1,1,70,240
Katima_Mulilo,2,0,0,60,61
Windhoek_CBD,4,0,0,150,156
Oshakati,6,0,0,80,116
Windhoek_CBD,6,0,0,150,172
Oshakati,0,0,0,80,68
Katima_Mulilo,5,0,0,60,80
Rundu,1,0,0,70,57
Rundu,2,1,0,70,163
Windhoek_CBD,0,0,0,150,128
Walvis_Bay,0,0,0,100,106
Oshakati,3,0,0,80,77
Katima_Mulilo,3,1,1,60,193
Oshakati,1,0,0,80,111
Rundu,6,0,0,70,106
Katima_Mulilo,2,0,0,60,47
Walvis_Bay,4,0,0,100,104
Katima_Mulilo,4,0,0,60,50
Katima_Mulilo,0,1,0,60,175
Walvis_Bay,2,1,1,100,229
Oshakati,0,0,0,80,111
Windhoek_CBD,5,0,0,150,163
Walvis_Bay,0,0,0,100,79
Windhoek_CBD,6,0,0,150,207
Walvis_Bay,4,0,0,100,97
Rundu,2,0,0,70,65
Katima_Mulilo,6,1,0,60,187
Windhoek_CBD,5,0,0,150,180
Walvis_Bay,2,0,0,100,109
Windhoek_CBD,1,0,0,150,165
Walvis_Bay,3,0,0,100,96
Oshakati,1,0,0,80,84
Katima_Mulilo,5,1,0,60,174
Windhoek_CBD,1,0,0,150,145
Windhoek_CBD,4,1,0,150,273
Walvis_Bay,5,0,0,100,121
Walvis_Bay,5,0,0,100,126
Katima_Mulilo,5,0,0,60,106
Walvis_Bay,0,0,0,100,100
Windhoek_CBD,1,1,0,150,279
Windhoek_CBD,1,0,0,150,164
Windhoek_CBD,4,0,0,150,156
Windhoek_CBD,2,0,0,150,155
Windhoek_CBD,5,0,0,150,171
Oshakati,2,0,1,80,121
Katima_Mulilo,3,0,0,60,66
Oshakati,5,0,0,80,109
Rundu,4,0,0,70,67
Katima_Mulilo,4,0,0,60,87
Windhoek_CBD,4,0,0,150,152
Windhoek_CBD,4,0,0,150,138
Rundu,3,0,0,70,79
Windhoek_CBD,4,0,0,150,160
Windhoek_CBD,3,0,0,150,152
Rundu,3,0,0,70,57
Katima_Mulilo,4,0,0,60,47
Rundu,6,0,0,70,91
Walvis_Bay,5,0,0,100,147
Oshakati,3,0,0,80,91
Oshakati,2,0,0,80,80
Walvis_Bay,5,0,0,100,125
Windhoek_CBD,4,0,0,150,148
Oshakati,2,0,0,80,45
Oshakati,2,0,0,80,84
Rundu,1,0,0,70,90
Rundu,0,0,0,70,83
Walvis_Bay,5,1,0,100,229
Rundu,2,0,0,70,66
Katima_Mulilo,1,0,0,60,52
Katima_Mulilo,2,0,0,60,67
Walvis_Bay,5,0,0,100,120
Windhoek_CBD,4,0,0,150,160
Walvis_Bay,3,0,0,100,105
Windhoek_CBD,1,0,0,150,142
Windhoek_CBD,4,0,0,150,163
Oshakati,2,0,0,80,66
Katima_Mulilo,2,0,0,60,79
Walvis_Bay,4,0,0,100,102
Oshakati,1,0,0,80,81
Walvis_Bay,6,0,0,100,128
Rundu,6,0,0,70,68
Oshakati,0,1,0,80,182
Walvis_Bay,5,1,0,100,234
Rundu,4,0,0,70,102
Oshakati,6,0,0,80,95
Oshakati,1,0,0,80,89
Windhoek_CBD,4,0,0,150,162
Walvis_Bay,5,0,0,100,142
Rundu,4,1,0,70,186
Rundu,3,0,0,70,56
Rundu,0,0,0,70,67
Katima_Mulilo,6,1,0,60,181
Walvis_Bay,0,0,1,100,150
Oshakati,3,0,0,80,79
Walvis_Bay,5,1,0,100,213
Rundu,1,0,0,70,55
Windhoek_CBD,4,0,0,150,146
Walvis_Bay,2,0,0,100,102
Katima_Mulilo,5,0,0,60,119
Windhoek_CBD,0,0,1,150,192
Rundu,1,0,0,70,103
Walvis_Bay,1,0,0,100,92
Windhoek_CBD,4,0,0,150,173
Katima_Mulilo,3,0,0,60,63
Katima_Mulilo,6,0,0,60,75
Katima_Mulilo,1,0,0,60,28
Walvis_Bay,2,0,1,100,148
Oshakati,4,0,0,80,71
Oshakati,6,0,0,80,114
Katima_Mulilo,5,0,0,60,80
Walvis_Bay,3,0,0,100,118
Oshakati,1,0,0,80,88
Katima_Mulilo,5,0,0,60,103
Katima_Mulilo,5,0,0,60,92
Oshakati,3,0,0,80,105
Walvis_Bay,6,1,0,100,241
Rundu,2,1,0,70,152
Oshakati,1,0,0,80,72
Katima_Mulilo,3,0,0,60,66
Oshakati,2,1,0,80,178
Oshakati,4,0,0,80,70
Windhoek_CBD,6,0,0,150,185
Rundu,0,0,0,70,91
Rundu,5,0,0,70,68
Oshakati,5,0,0,80,113
Oshakati,0,0,0,80,85
Windhoek_CBD,1,0,0,150,139
Windhoek_CBD,6,0,0,150,165
Oshakati,1,0,0,80,93
Rundu,1,0,0,70,50
Windhoek_CBD,6,0,0,150,162
Walvis_Bay,4,0,0,100,98
Oshakati,6,0,0,80,83
Walvis_Bay,2,0,0,100,112
Rundu,1,0,0,70,90
Walvis_Bay,4,0,0,100,102
Windhoek_CBD,1,1,0,150,266
Oshakati,3,0,0,80,63
Walvis_Bay,3,0,0,100,95
Katima_Mulilo,2,0,0,60,51
Walvis_Bay,5,0,0,100,117
Oshakati,4,0,0,80,71
Windhoek_CBD,3,0,0,150,117
Oshakati,4,0,0,80,44
Rundu,2,0,0,70,74
Walvis_Bay,3,0,0,100,98
Katima_Mulilo,0,0,0,60,79
Oshakati,0,0,0,80,64
Rundu,0,0,0,70,74
Katima_Mulilo,4,0,0,60,91
Oshakati,3,1,0,80,162
Oshakati,4,1,0,80,169
Katima_Mulilo,3,0,0,60,26
Windhoek_CBD,1,0,0,150,165
Walvis_Bay,3,0,0,100,83
Windhoek_CBD,2,0,0,150,175
Windhoek_CBD,5,0,0,150,176
Walvis_Bay,1,0,0,100,95
Walvis_Bay,6,0,1,100,170
Oshakati,3,1,0,80,138
Oshakati,0,0,0,80,71
Katima_Mulilo,0,0,0,60,55
Walvis_Bay,3,1,0,100,195
Windhoek_CBD,3,0,0,150,115
Windhoek_CBD,5,1,1,150,334
Oshakati,3,0,0,80,78
Katima_Mulilo,4,0,0,60,62
Windhoek_CBD,3,0,0,150,138
Windhoek_CBD,3,0,0,150,170
Oshakati,3,1,0,80,170
Katima_Mulilo,4,0,0,60,50
Walvis_Bay,4,0,0,100,103
Oshakati,0,1,0,80,193
Oshakati,5,0,0,80,136
Rundu,0,0,0,70,64
Windhoek_CBD,0,0,0,150,157
Walvis_Bay,2,1,0,100,201
Oshakati,1,0,0,80,86
Rundu,3,0,0,70,75
Katima_Mulilo,4,0,0,60,61
Windhoek_CBD,1,0,0,150,174
Katima_Mulilo,2,0,0,60,77
Oshakati,2,0,0,80,76
Windhoek_CBD,1,0,1,150,209
Katima_Mulilo,1,0,0,60,72
Windhoek_CBD,5,0,0,150,188
Katima_Mulilo,2,0,0,60,49
Rundu,5,0,0,70,92
Katima_Mulilo,0,0,0,60,71
Windhoek_CBD,4,1,0,150,248
Oshakati,3,0,0,80,94
Windhoek_CBD,0,0,0,150,152
Walvis_Bay,3,0,0,100,110
Oshakati,5,1,0,80,234
Oshakati,3,1,0,80,224
Windhoek_CBD,2,0,0,150,176
Oshakati,2,1,0,80,154
Walvis_Bay,3,0,0,100,67
Oshakati,1,0,1,80,146
Katima_Mulilo,5,0,0,60,81
Katima_Mulilo,1,0,0,60,60
Walvis_Bay,1,0,0,100,99
Oshakati,3,1,0,80,170
Walvis_Bay,2,0,0,100,103
Rundu,2,0,0,70,77
Windhoek_CBD,3,0,0,150,157
Katima_Mulilo,6,0,0,60,83
Windhoek_CBD,1,0,0,150,149
Rundu,4,1,0,70,193
Rundu,0,0,0,70,74
Walvis_Bay,1,0,0,100,87
Windhoek_CBD,0,0,0,150,163
Katima_Mulilo,3,0,0,60,40
Walvis_Bay,0,0,0,100,108
Rundu,1,0,0,70,64
Oshakati,2,1,0,80,162
Windhoek_CBD,2,1,0,150,240
Rundu,4,0,0,70,51
Rundu,3,0,0,70,87
Walvis_Bay,0,0,0,100,88
Oshakati,6,0,0,80,119
Walvis_Bay,0,0,0,100,92
Katima_Mulilo,2,0,0,60,60
Windhoek_CBD,0,0,0,150,146
Oshakati,1,0,0,80,93
Katima_Mulilo,1,1,0,60,170
Walvis_Bay,5,0,0,100,159
Rundu,0,0,0,70,100
Rundu,5,0,0,70,127
Walvis_Bay,3,0,0,100,110
Walvis_Bay,1,0,0,100,107
Katima_Mulilo,4,0,0,60,78
Windhoek_CBD,5,1,0,150,279
Rundu,4,0,0,70,80
Rundu,1,0,0,70,59
Walvis_Bay,1,0,0,100,129
Katima_Mulilo,2,0,0,60,62
Katima_Mulilo,6,0,0,60,62
Katima_Mulilo,5,0,0,60,96
Katima_Mulilo,6,0,0,60,77
Oshakati,6,0,0,80,113
Rundu,0,0,0,70,57
Rundu,5,0,0,70,126
Windhoek_CBD,0,0,0,150,146
Walvis_Bay,6,0,0,100,105
Walvis_Bay,0,0,1,100,176
Rundu,2,0,0,70,80
Walvis_Bay,5,0,0,100,136
Windhoek_CBD,0,0,0,150,152
Katima_Mulilo,2,0,0,60,63
Rundu,5,0,0,70,109
Windhoek_CBD,1,0,0,150,136
Windhoek_CBD,2,0,0,150,146
Windhoek_CBD,2,0,0,150,176
Windhoek_CBD,4,0,0,150,169
Rundu,6,0,0,70,109
Walvis_Bay,1,0,0,100,100
Windhoek_CBD,5,0,0,150,184
Walvis_Bay,1,0,0,100,95
Rundu,4,0,0,70,88
Walvis_Bay,0,0,0,100,103
Oshakati,4,0,0,80,76
Walvis_Bay,3,0,0,100,111
Rundu,1,0,0,70,78
Rundu,6,1,0,70,172
Katima_Mulilo,5,0,0,60,87
Katima_Mulilo,6,0,0,60,124
Katima_Mulilo,3,0,0,60,50
Walvis_Bay,4,0,0,100,75
Windhoek_CBD,6,0,0,150,171
Windhoek_CBD,3,0,0,150,145
Walvis_Bay,6,1,0,100,214
Windhoek_CBD,3,0,0,150,121
Oshakati,3,0,0,80,81
Walvis_Bay,5,0,0,100,146
Oshakati,0,0,0,80,94
Walvis_Bay,2,0,0,100,92
Walvis_Bay,2,0,0,100,100
Walvis_Bay,0,0,0,100,69
Walvis_Bay,5,0,0,100,126
Katima_Mulilo,6,0,0,60,60
Windhoek_CBD,2,0,0,150,162
Katima_Mulilo,1,0,0,60,59
Windhoek_CBD,5,0,0,150,168
Katima_Mulilo,0,0,0,60,56
Oshakati,4,0,0,80,108
Katima_Mulilo,3,0,0,60,55
Walvis_Bay,5,0,0,100,118
Oshakati,6,0,0,80,101
Walvis_Bay,6,1,1,100,299
Walvis_Bay,2,0,0,100,93
Walvis_Bay,1,0,0,100,71
Oshakati,4,0,0,80,64
Oshakati,3,0,0,80,104
Oshakati,1,0,0,80,66
Katima_Mulilo,2,0,1,60,113
Walvis_Bay,4,0,0,100,95
Rundu,0,0,0,70,67
Oshakati,2,0,0,80,73
Katima_Mulilo,1,0,0,60,48
Oshakati,3,0,0,80,81
Rundu,2,0,0,70,73
Oshakati,5,0,0,80,104
Oshakati,6,0,0,80,78
Walvis_Bay,4,0,0,100,93
Rundu,4,0,0,70,88
Katima_Mulilo,0,0,0,60,62
Walvis_Bay,1,0,0,100,103
Windhoek_CBD,0,0,0,150,150
