amount,merchant_category,hour_of_day,day_of_week,device_type,location_type,account_age_days,category
52.608240772071056,4121,8,1,1,3,510,transport
784.0446427719717,4900,13,6,2,1,734,utilities
1594.057006730697,8299,13,2,1,1,1010,education
4529.2724649463025,8299,15,4,1,3,1547,education
160.50306591000324,4900,6,6,1,3,523,utilities
1789.2516702389555,8011,15,0,1,1,1397,healthcare
1057.7036273522122,8299,15,6,1,1,1309,education
4973.833312041581,8299,8,6,1,1,1785,education
325.614475221089,8299,15,2,2,0,1176,education
169.57121431053147,7832,21,4,1,3,1206,entertainment
743.0369469826021,4900,6,6,1,3,973,utilities
106.54938792562118,7832,19,0,2,3,1306,entertainment
974.5009753807183,8011,12,4,1,2,916,healthcare
178.1219901864646,5411,10,2,1,0,343,groceries
265.1645532230628,5812,18,6,1,2,1405,dining
65.12487421418857,5311,12,2,1,1,378,shopping
1239.2433730880489,8011,8,6,1,2,522,healthcare
4118.242261792025,8299,12,4,0,1,1803,education
205.62735743495284,5812,13,5,1,2,68,dining
709.4122531919852,5311,16,3,1,2,1560,shopping
301.1995532811262,5411,13,3,1,3,284,groceries
601.3024231014308,4900,14,2,1,2,1575,utilities
882.5583888763226,5311,16,4,0,1,603,shopping
3302.3975946429896,8299,14,1,1,2,935,education
1123.6011223051687,8011,16,2,1,2,1439,healthcare
324.00761899265297,8299,14,3,1,2,1333,education
683.7234862210147,5311,12,5,1,1,17,shopping
62.37664951472911,7832,19,3,1,1,1434,entertainment
246.39026780075616,4900,15,6,1,1,810,utilities
175.22071786674834,4121,14,4,1,2,911,transport
91.7556942189409,5812,16,6,1,2,95,dining
73.31763738146714,7832,21,2,1,1,963,entertainment
94.29556236835421,4121,8,3,1,2,1485,transport
126.66715558101714,7832,22,0,1,3,1062,entertainment
95.54024662277975,5311,14,3,1,0,737,shopping
771.0928384034883,4900,19,2,0,1,1360,utilities
59.17064495918749,4121,12,2,1,2,1003,transport
1294.2678595309703,8011,8,0,1,3,157,healthcare
101.6270805422965,4900,7,1,1,1,1113,utilities
242.09097434221138,7832,18,3,1,1,430,entertainment
193.83898565183196,4121,15,3,1,1,876,transport
223.27015682711766,8011,15,1,0,2,1218,healthcare
3175.204761569212,8299,14,6,1,0,1094,education
488.383603532829,5411,10,0,1,3,1063,groceries
4272.097528472994,8299,15,5,1,2,656,education
4524.2779092519495,8299,12,4,2,1,973,education
333.700872264248,5411,16,5,0,2,1443,groceries
186.38540883169028,5812,16,1,1,3,1453,dining
1068.9835898924796,8299,15,4,1,3,1255,education
69.8004424176068,4121,8,1,1,1,729,transport
1695.2912566905502,8011,9,4,1,1,697,healthcare
64.9674725065421,7832,19,1,2,3,1160,entertainment
175.82940781285095,5812,13,6,1,0,1740,dining
935.478760480161,4900,10,4,1,1,1630,utilities
4945.09585251427,8299,15,5,1,1,1133,education
408.0107831343405,4900,14,4,1,3,1059,utilities
34.48980286730859,4121,14,0,1,3,1225,transport
162.89224426988108,4900,14,4,1,1,461,utilities
134.09662970300286,5311,15,3,1,1,886,shopping
1080.666385359933,8011,14,1,1,1,1414,healthcare
121.80573866774283,4900,17,2,2,1,26,utilities
225.1067226774777,7832,20,2,1,3,863,entertainment
1540.3294490980918,8299,13,4,1,1,842,education
762.2496996011577,4900,18,1,1,0,479,utilities
746.9591028725151,5311,16,6,1,1,655,shopping
283.11586362441835,5812,16,4,0,1,1219,dining
276.37403674679916,7832,19,2,0,1,1621,entertainment
687.5011170059395,5311,13,5,1,1,673,shopping
78.55898772215961,5812,12,5,1,2,1650,dining
159.36038278732227,5812,12,1,1,3,257,dining
146.09878418794202,4121,7,0,2,2,1590,transport
247.5977998288053,5411,12,3,1,2,1430,groceries
118.8834821417655,5812,16,6,1,3,122,dining
170.89484196202395,5311,15,4,1,1,788,shopping
981.5035769481135,4900,16,5,1,1,1445,utilities
121.06091233527827,5411,11,2,2,1,1057,groceries
459.95253139416127,4900,13,3,1,2,948,utilities
3573.4305971299054,8299,14,0,1,1,988,education
1248.7493230840305,8299,11,5,0,1,683,education
3641.0382010676462,8299,15,5,1,2,89,education
30.662890776199447,4121,15,2,1,2,1124,transport
59.562455412101336,4121,16,6,1,2,1650,transport
156.83891661853357,8011,15,0,1,2,1265,healthcare
1653.8401337980533,8011,12,1,2,1,333,healthcare
621.8511248660059,4900,19,1,1,2,891,utilities
878.8710886664196,5311,11,2,1,0,1335,shopping
127.53632129211326,5812,15,1,1,1,532,dining
120.95352101804635,4121,17,6,1,1,1326,transport
55.76473837662906,4121,15,4,1,1,543,transport
979.4394848947474,4900,17,5,1,2,272,utilities
616.3612262322376,5311,14,3,2,1,1758,shopping
520.6525801944025,8011,8,4,1,2,1384,healthcare
162.22327340277084,5411,15,3,1,2,1735,groceries
2442.3793669522697,8299,13,5,1,1,1354,education
4113.89505479578,8299,10,5,1,3,105,education
669.8982823693902,4900,6,4,2,1,1054,utilities
66.97334002668255,4121,10,2,1,0,1230,transport
304.0611469855612,4900,11,5,0,1,1332,utilities
246.83250285094064,5411,16,2,2,2,139,groceries
4247.920853899047,8299,9,2,1,3,1619,education
3187.23311530668,8299,13,3,1,1,189,education
866.1319392769994,4900,19,2,1,3,304,utilities
218.21849862746177,7832,19,6,2,1,523,entertainment
60.12913442605784,7832,19,0,1,3,1616,entertainment
255.41595786752362,5812,14,4,1,2,794,dining
127.19417010764839,5812,15,1,0,1,991,dining
346.77344623614414,5411,9,3,1,3,934,groceries
884.3582884035718,8011,16,5,1,3,1213,healthcare
881.9350645678741,4900,6,1,1,1,1678,utilities
317.72849560700996,8011,14,2,1,1,329,healthcare
551.8395732568133,5311,19,0,1,3,412,shopping
118.53596814275708,5812,17,0,1,1,917,dining
243.37061256377632,7832,20,0,0,0,21,entertainment
1434.4100765916276,8011,8,1,1,1,1469,healthcare
299.56580000406734,5812,19,1,1,1,90,dining
705.3586875149497,5311,12,5,1,1,71,shopping
472.39233712296345,8299,13,1,1,2,1249,education
1694.9174902966383,8299,9,0,1,1,1261,education
196.84678899701058,4121,12,3,0,2,1348,transport
163.86254560043173,4900,17,1,2,2,142,utilities
108.18651005676517,5812,19,1,1,2,508,dining
1953.4148119004078,8011,13,6,1,1,1214,healthcare
62.900574720026945,5311,13,3,2,3,1729,shopping
349.59420397035467,4900,10,2,0,3,1543,utilities
33.99838406309277,5812,19,0,1,1,303,dining
268.22740973387727,5812,19,6,1,1,749,dining
3464.1001291753437,8299,9,3,1,1,1105,education
78.82650278490065,7832,18,0,2,1,1723,entertainment
269.0136337480116,5411,8,5,1,2,1672,groceries
96.07532270866183,5411,13,0,1,2,1538,groceries
826.6200458076281,8011,10,0,1,1,1168,healthcare
147.16693293683807,7832,19,5,1,3,860,entertainment
3547.8763625936313,8299,13,5,1,2,8,education
75.04494055593153,7832,19,0,1,1,346,entertainment
50.25167674282214,4121,7,5,1,2,925,transport
447.46991779463985,4900,11,4,1,1,1089,utilities
66.16462570822407,5812,18,6,1,3,53,dining
907.8634408859617,5311,18,3,1,1,636,shopping
282.0287797255046,7832,18,4,1,1,524,entertainment
965.7737586103635,4900,18,4,1,2,211,utilities
1479.699012664285,8011,11,2,0,3,502,healthcare
104.9068992071523,4900,13,1,1,1,1149,utilities
268.7541111065988,7832,22,4,1,3,528,entertainment
290.4994164753749,5311,17,6,2,1,1366,shopping
3493.9611102622275,8299,9,1,1,1,917,education
461.7469048239278,5411,14,6,1,2,1765,groceries
163.69405396178038,4121,17,1,1,0,1098,transport
802.0598188034262,8011,12,3,1,0,658,healthcare
203.75390295936893,4900,12,2,1,2,1057,utilities
413.7664963362201,4900,18,6,2,1,1730,utilities
204.64984971301755,7832,18,2,1,0,797,entertainment
316.3836919162502,4900,6,4,1,1,1609,utilities
252.85986596756757,7832,22,5,0,1,129,entertainment
828.6410031555439,8011,14,6,1,2,667,healthcare
528.0052834973964,5311,15,6,1,3,1314,shopping
1006.1391125819437,8011,10,2,1,1,1326,healthcare
284.2446590482815,5812,18,6,1,3,1744,dining
413.4101596767306,5411,9,0,1,3,185,groceries
212.98621882799884,5311,12,0,1,1,1316,shopping
51.08061820367999,5812,12,1,0,0,1515,dining
555.2640569262614,8011,12,4,0,2,1447,healthcare
4385.086421105291,8299,12,4,2,2,1249,education
175.74753268482226,5311,12,1,1,3,302,shopping
204.09093649184499,7832,21,4,2,2,1197,entertainment
654.6830092642797,4900,11,4,1,1,1128,utilities
137.1079417394965,4121,11,6,1,2,292,transport
583.9897877040121,4900,17,0,1,2,1406,utilities
290.04877048086877,5411,14,1,2,1,817,groceries
430.5077077541961,5411,12,6,1,1,1140,groceries
486.93184737267524,5411,9,4,1,0,641,groceries
262.5085261741444,7832,22,5,1,3,1255,entertainment
839.7308353675635,4900,8,4,1,3,314,utilities
218.4137712846974,7832,21,1,1,3,471,entertainment
1673.9658267675936,8299,10,1,1,3,236,education
37.98692259393468,5812,15,1,1,0,1455,dining
133.5363416021675,4121,9,4,1,3,1569,transport
107.36826847250605,4121,15,2,1,2,592,transport
51.664377862032666,7832,21,5,1,1,1527,entertainment
256.82120013789086,5411,12,1,0,1,1612,groceries
1466.4695632901248,8011,12,5,0,2,24,healthcare
1906.3286331774038,8011,16,4,1,3,1598,healthcare
106.36643653243897,4121,14,6,0,1,1628,transport
192.57140389479605,4121,11,2,1,3,763,transport
201.07559319689832,5311,19,2,1,1,471,shopping
116.39139221310725,4121,13,6,0,1,141,transport
96.18938555517153,7832,22,6,1,2,1443,entertainment
63.61234232211195,7832,22,4,1,1,677,entertainment
270.32943353306234,5812,15,2,1,3,509,dining
2972.9183292805633,8299,11,0,1,1,416,education
363.8817726947407,5411,8,3,1,2,1585,groceries
3863.6078624043957,8299,12,3,1,2,1421,education
716.6412255083256,5311,10,4,1,3,459,shopping
790.1777252563804,5311,12,6,1,1,333,shopping
78.69216627822236,5311,14,6,1,3,1794,shopping
77.52047756128786,5311,17,2,1,2,54,shopping
754.0674745667228,5311,19,0,1,1,1548,shopping
601.0396632931469,4900,13,1,1,2,725,utilities
317.0487662526185,4900,11,0,1,1,1027,utilities
791.2075306572135,4900,13,4,1,1,1458,utilities
415.8912328240634,4900,12,0,1,0,652,utilities
159.91899864841162,4121,8,5,1,2,232,transport
986.4412934419046,4900,14,4,1,0,1666,utilities
70.36252641146152,4121,11,1,1,3,103,transport
334.7181148122364,5411,15,2,1,3,453,groceries
3513.933200265793,8299,14,5,1,1,1277,education
57.9144651567296,4121,13,3,1,0,1720,transport
149.88294948178773,4121,8,2,1,1,325,transport
62.44783836971001,4121,13,4,1,1,1772,transport
170.25867512398918,8011,16,6,1,1,71,healthcare
441.02162069708703,8011,10,3,1,1,1377,healthcare
339.5576343359959,5411,16,4,1,2,118,groceries
948.7454451528141,8011,15,6,1,1,1317,healthcare
61.71583086379863,7832,21,0,1,0,1352,entertainment
2393.526182003998,8299,10,5,1,3,648,education
242.75081601305484,5812,11,1,1,2,981,dining
61.54783820609723,4121,7,3,1,0,1198,transport
144.48265964018063,7832,22,0,1,2,555,entertainment
76.08139576735078,4121,14,6,1,3,1528,transport
253.01267889058892,8299,13,4,0,3,474,education
299.7791422202693,7832,22,1,0,1,914,entertainment
661.2703445080458,8011,11,4,1,1,1593,healthcare
293.5370671955243,5812,13,0,2,1,477,dining
873.0403942187703,4900,9,0,1,1,1256,utilities
201.7422422558796,5812,16,2,1,2,1553,dining
121.83906471084634,5411,11,6,1,2,258,groceries
156.412846246782,4121,15,1,2,0,1627,transport
912.257075986715,4900,12,1,2,3,1102,utilities
278.0074170429285,5812,16,0,1,1,485,dining
137.42699491145913,5812,19,6,1,1,1313,dining
515.9671428316616,5311,14,4,1,1,1281,shopping
192.280794036945,5812,11,1,1,3,189,dining
293.75192393462555,5812,16,5,1,2,1709,dining
126.58612039585161,7832,22,0,1,2,1777,entertainment
126.94507319162702,8011,15,0,2,1,1266,healthcare
187.37259660489485,7832,20,1,1,1,1368,entertainment
248.11753066473554,5812,17,2,1,2,368,dining
166.1742230262307,7832,22,5,1,1,1316,entertainment
696.0745183711175,4900,16,0,0,2,886,utilities
145.30316580632237,8011,12,4,1,2,1796,healthcare
1468.6033922787153,8011,12,0,2,1,757,healthcare
702.7651697661804,5311,11,2,1,2,313,shopping
136.19224963350152,4121,9,2,1,1,1534,transport
74.625833943828,7832,22,4,1,2,1784,entertainment
223.7764352806712,7832,19,1,1,2,1238,entertainment
141.46171628055347,7832,18,3,0,2,1449,entertainment
238.07218690836345,8011,16,5,1,1,18,healthcare
179.87225819756324,5812,17,0,1,1,803,dining
47.89979041602473,4121,18,3,1,2,593,transport
412.6105577681129,4900,18,6,1,1,144,utilities
1992.2399207175388,8011,8,1,1,1,817,healthcare
128.6142763492013,7832,21,1,0,2,609,entertainment
251.19423795748426,7832,21,5,1,1,1736,entertainment
226.52638601996722,7832,20,1,0,1,1499,entertainment
382.2622844520981,5411,9,2,1,0,1071,groceries
252.3370675322387,7832,21,3,1,1,76,entertainment
186.65113803523246,5812,11,6,1,0,596,dining
269.41809814374017,7832,18,0,0,1,341,entertainment
120.32346212197675,4121,11,1,1,1,1624,transport
661.9521332260175,8011,13,1,2,0,171,healthcare
1873.0487112199207,8011,9,3,1,2,1655,healthcare
150.44895887569214,5812,14,1,1,0,1660,dining
164.6157757989038,5311,19,6,0,1,34,shopping
361.9628252044586,4900,12,6,1,1,1801,utilities
101.26801136099262,4121,17,2,1,2,1199,transport
326.92855667246334,4900,12,1,1,2,1175,utilities
195.53719105917165,5311,14,0,1,3,1338,shopping
171.92687029220167,4121,11,3,1,2,392,transport
1999.2730516351953,8011,8,3,2,1,1750,healthcare
734.5213239174305,4900,11,6,2,3,1541,utilities
845.1037079853838,4900,16,3,2,1,1184,utilities
170.91888440420632,7832,21,2,2,2,1036,entertainment
1193.6415601778756,8011,11,2,1,1,370,healthcare
256.2400394922852,5311,14,5,1,1,437,shopping
273.34793999069984,5812,11,2,2,2,977,dining
1735.167240603898,8011,13,0,1,2,264,healthcare
284.2964977063412,7832,20,5,1,1,765,entertainment
120.70651079226522,7832,21,6,1,1,1427,entertainment
274.35485017126064,5812,15,1,0,1,835,dining
140.53914785189357,4121,15,2,1,1,94,transport
87.43028072701607,4121,16,5,1,2,1819,transport
57.35003909107557,5311,11,2,0,1,1343,shopping
254.26828180014644,7832,19,1,0,1,884,entertainment
3493.597799249019,8299,12,1,2,2,1437,education
861.043292532336,4900,13,4,1,3,311,utilities
126.13021007992589,4121,17,2,1,1,275,transport
71.15551465425422,7832,18,1,1,2,107,entertainment
581.7690986370957,4900,11,0,1,1,1583,utilities
196.18950597949143,7832,19,5,1,0,504,entertainment
380.27111476844794,5411,11,6,1,2,1213,groceries
433.1970145928499,5411,13,0,1,1,1047,groceries
21.1114655833437,4121,7,5,0,2,285,transport
512.3057749522765,4900,9,5,2,2,410,utilities
888.3244532451068,5311,16,1,2,3,1229,shopping
105.51708355773066,7832,19,4,2,1,474,entertainment
89.28901698538566,5812,16,5,1,2,668,dining
198.38049879547606,7832,18,4,0,2,699,entertainment
388.4932686415962,5411,14,1,1,2,557,groceries
870.3997414017089,8011,9,1,1,2,1221,healthcare
107.43559823136846,7832,20,3,1,2,1143,entertainment
562.773894238652,4900,16,3,1,2,631,utilities
98.07328797402555,4121,10,6,1,1,34,transport
711.0761441720769,8299,12,1,1,1,208,education
1396.4398598503526,8011,15,0,1,2,613,healthcare
1833.9164645453052,8299,14,0,1,1,318,education
193.06237349292388,4121,6,5,1,2,55,transport
607.3927670392145,5311,19,5,1,3,163,shopping
140.01987359824932,4900,14,2,1,1,991,utilities
174.7353761418626,5411,9,3,1,1,1678,groceries
443.85775380007783,8299,12,1,1,1,1444,education
288.44559610237434,5411,17,1,1,1,543,groceries
4030.942281435666,8299,9,5,1,2,1493,education
3058.579659402975,8299,15,2,1,2,1332,education
316.010184381906,5411,10,5,1,2,452,groceries
488.5922901471818,5411,16,4,1,2,1700,groceries
38.47796237759284,4121,11,6,2,3,1056,transport
282.2042422667551,7832,21,3,1,3,1644,entertainment
242.9955220121989,5311,13,3,1,1,1112,shopping
190.02602570374262,5812,20,4,0,3,1662,dining
227.6468331757489,5812,18,0,1,0,566,dining
1711.5122910453315,8299,9,2,1,0,1581,education
496.36959073796305,5311,10,6,1,1,1335,shopping
160.9540008368879,5812,14,6,1,0,980,dining
373.4357021309807,5311,18,1,1,1,354,shopping
600.3630091159251,5311,15,0,1,2,1079,shopping
840.8842526033854,8011,14,4,1,3,1375,healthcare
105.03259283339683,5812,20,1,1,1,1088,dining
258.3321168860843,8011,9,3,1,1,1055,healthcare
61.21637245621322,4121,9,0,1,1,939,transport
1839.2448517113755,8011,13,4,1,2,669,healthcare
1804.6391308820673,8011,11,4,1,2,798,healthcare
30.035763547508832,4121,8,0,1,1,477,transport
970.6818742192498,8299,12,1,1,1,1376,education
202.0633868468445,5812,17,1,1,3,1071,dining
744.5709721141266,5311,13,2,1,0,1271,shopping
116.4213323544355,5812,19,4,0,2,551,dining
170.30230518637956,4121,14,4,1,1,1354,transport
278.4250720218878,5411,15,2,1,3,772,groceries
909.357100039846,5311,18,2,1,2,1099,shopping
138.02347902688683,5411,16,2,1,1,538,groceries
356.2054876296071,5311,11,2,1,2,1604,shopping
73.04757724802816,4121,6,5,1,0,672,transport
320.7597147036362,5411,11,4,1,3,1150,groceries
85.86028408003014,7832,20,3,1,2,1414,entertainment
1587.3696058440814,8011,14,5,1,3,1632,healthcare
479.50255200186734,5411,8,5,1,3,223,groceries
651.6825169067897,5311,13,1,1,1,1427,shopping
333.7180255449997,5411,15,6,0,0,588,groceries
255.29445179301496,7832,18,0,0,3,522,entertainment
83.88379135100928,7832,19,4,1,3,1204,entertainment
446.95622425687145,4900,15,5,1,0,880,utilities
178.76793802157715,4121,15,6,0,2,332,transport
1747.888476338318,8011,13,3,1,1,1392,healthcare
764.4489322664848,8299,14,2,1,2,1255,education
1507.8803964310832,8299,10,2,0,1,28,education
60.346544084218124,4121,7,4,1,2,1277,transport
331.29883698277257,8011,9,3,1,3,1384,healthcare
253.082233942142,7832,18,4,1,1,1235,entertainment
179.8614835638242,4121,8,3,0,1,393,transport
96.46056996351281,4121,17,5,1,1,798,transport
399.0375416394683,5411,8,5,2,2,992,groceries
450.9791646241554,4900,16,4,1,1,960,utilities
208.60553280515683,5311,15,2,1,1,823,shopping
558.5295916463572,5311,12,3,1,1,1036,shopping
125.1158002910447,5812,19,0,1,2,1626,dining
125.94650152328411,7832,19,2,2,1,1245,entertainment
2223.5998155893494,8299,10,3,1,2,646,education
4392.813201056004,8299,14,2,1,3,504,education
3969.1814024718174,8299,13,1,1,2,427,education
196.00442788987712,7832,22,0,1,0,1554,entertainment
136.0196851534068,5812,18,6,1,1,1663,dining
3522.24631008434,8299,14,5,1,2,1719,education
260.66070416259674,5812,15,6,0,1,1504,dining
747.5212380490871,5311,13,0,0,1,405,shopping
71.61020360480875,5812,16,3,1,1,52,dining
423.0980944647549,5411,10,5,1,2,1378,groceries
2947.1660035985287,8299,11,2,1,2,1124,education
1434.1541031313254,8011,8,5,1,1,421,healthcare
203.89799793427179,7832,18,0,1,0,794,entertainment
287.5657816518905,7832,18,0,1,1,640,entertainment
470.9656506742784,8011,8,6,0,1,1589,healthcare
266.81748405871906,4900,8,2,1,1,1273,utilities
414.22537253744935,5411,12,4,1,2,1477,groceries
116.12123836562549,8011,14,5,1,2,1224,healthcare
2185.097566822081,8299,11,1,1,2,894,education
50.58342207073278,4121,7,2,1,2,1403,transport
180.11741031823084,4121,14,3,1,3,1261,transport
242.7027068790356,5812,19,6,1,2,1283,dining
392.85111124916693,5411,13,5,1,3,364,groceries
89.26674926029084,7832,18,6,1,2,231,entertainment
1786.0702474102623,8011,12,2,1,2,1175,healthcare
500.9503597236341,4900,19,2,2,1,1663,utilities
700.6174564140703,8011,16,0,1,2,362,healthcare
77.1285293657543,7832,20,4,1,3,141,entertainment
239.02980571113318,7832,21,3,0,2,1725,entertainment
1269.1896693863064,8011,8,6,0,3,684,healthcare
263.06035142850766,7832,22,6,2,2,203,entertainment
1324.6390616884296,8011,8,3,1,1,322,healthcare
237.22821195425104,5411,12,4,1,1,359,groceries
1431.1788592143366,8011,10,6,2,1,148,healthcare
213.4748524984743,7832,18,6,1,0,711,entertainment
181.9480297528077,7832,22,6,1,3,1560,entertainment
223.73648080752398,7832,20,6,1,1,56,entertainment
806.3196568543002,8299,10,3,1,1,1713,education
38.200391543707546,4121,12,6,2,3,1736,transport
939.7937985586481,8011,13,6,1,1,837,healthcare
1349.9894761640353,8011,13,0,1,1,56,healthcare
128.55671356340827,7832,21,1,1,1,1318,entertainment
260.41472741910786,5411,14,4,1,0,1602,groceries
