user_id,tx_count_30d,tx_count_trend,days_since_last_tx,voucher_redemption_count_30d,days_since_last_redemption,avg_tx_amount_30d,notification_read_rate,wallet_balance_trend,login_frequency_30d,session_count_30d,unique_merchants_30d,has_savings_goal,has_active_autopay,account_age_days,region_encoded,is_churned
USR_01826,21,0.875,3,2,27,1725.19,0.2163,0.1505,18,21,7,0,0,153,6,0
USR_01827,4,0.2353,3,0,120,253.62,0.5353,0.3823,3,3,1,0,0,1181,1,0
USR_01828,3,0.2,24,0,92,1357.68,0.5461,0.1344,2,6,1,0,0,748,4,0
USR_01829,4,0.3333,28,0,60,824.29,0.4327,-0.3616,3,3,1,1,0,1179,9,0
USR_01830,13,0.619,16,1,8,898.94,0.2041,0.0248,10,12,4,1,0,445,6,0
USR_01831,8,0.5333,17,1,32,615.88,0.6142,-0.0534,6,10,2,1,0,1145,2,0
USR_01832,19,0.7037,21,2,36,3545.81,0.8489,-0.6494,15,18,6,0,0,718,2,0
USR_01833,15,0.6,28,2,43,354.61,0.6054,0.0117,12,14,5,0,1,114,6,0
USR_01834,18,1.0,10,2,34,425.52,0.8629,0.2657,15,15,6,1,1,509,4,0
USR_01835,9,0.4286,6,1,43,730.83,0.4255,0.489,7,11,3,0,0,191,0,0
USR_01836,15,0.5769,24,2,23,912.76,0.5788,0.2457,12,15,5,1,1,1131,11,0
USR_01837,11,0.44,1,1,18,796.26,0.3106,-0.4781,9,11,3,1,0,386,4,0
USR_01838,21,0.7778,3,2,31,639.09,0.8278,-0.2611,18,20,7,0,0,290,4,0
USR_01839,18,1.0,18,2,6,1013.47,0.7785,0.2828,15,18,6,1,0,676,1,0
USR_01840,10,0.6667,9,1,19,1076.31,0.6091,-0.3424,8,12,3,0,0,527,3,0
USR_01841,22,0.8148,15,2,41,644.91,0.5134,0.1814,18,20,7,0,0,143,2,0
USR_01842,3,0.25,14,0,193,2891.1,0.7293,-0.1458,2,3,1,0,1,985,2,0
USR_01843,23,0.92,22,3,5,947.01,0.4827,-0.019,19,23,7,0,0,1019,5,0
USR_01844,13,0.9286,5,1,29,533.56,0.3106,-0.3356,11,15,4,0,0,899,3,0
USR_01845,3,0.6,18,0,98,1798.6,0.9168,0.105,3,3,1,0,1,751,11,0
USR_01846,9,0.4737,22,1,34,131.18,0.4513,-0.1276,7,11,3,1,1,500,12,0
USR_01847,17,0.8947,15,2,7,270.38,0.6616,0.5315,14,14,5,0,0,664,1,0
USR_01848,7,0.4375,9,1,19,565.01,0.4245,-0.1366,6,7,2,0,0,639,0,0
USR_01849,15,0.6,27,2,16,259.21,0.4664,0.7062,12,16,5,1,1,223,9,0
USR_01850,6,0.4286,3,0,157,1264.77,0.5437,0.1522,5,5,2,0,1,125,13,0
USR_01851,8,1.0,9,1,23,1230.78,0.6928,-0.0589,6,6,2,0,1,326,10,0
USR_01852,17,0.9444,16,2,5,2452.55,0.6154,-0.2073,14,14,5,1,0,561,0,0
USR_01853,12,0.5,8,1,31,419.01,0.479,-0.0561,10,14,4,0,0,217,1,0
USR_01854,6,0.4,19,0,156,1047.33,0.5606,-0.1315,5,5,2,1,0,154,0,0
USR_01855,9,0.45,24,1,43,1851.57,0.6762,0.0014,7,7,3,1,0,1026,10,0
USR_01856,19,0.5758,15,2,18,757.51,0.2912,-0.0729,16,16,6,0,0,468,5,0
USR_01857,18,0.75,10,2,41,1463.68,0.58,0.4715,15,19,6,1,0,713,4,0
USR_01858,14,0.5185,18,1,14,613.98,0.4287,0.2194,12,13,4,0,0,643,4,0
USR_01859,18,0.75,16,2,23,1904.11,0.718,0.2986,15,15,6,0,0,890,1,0
USR_01860,16,0.5517,24,2,14,361.83,0.7815,0.3552,13,15,5,0,0,895,5,0
USR_01861,8,0.4444,18,1,14,192.25,0.6148,-0.1277,6,6,2,0,1,376,0,0
USR_01862,16,0.8421,0,2,26,491.22,0.3003,-0.3713,14,17,5,0,0,1022,6,0
USR_01863,14,1.0,8,1,24,619.99,0.5011,0.1193,12,13,4,0,1,464,8,0
USR_01864,23,0.6389,10,3,40,943.92,0.9168,0.0055,19,19,7,1,0,1007,6,0
USR_01865,21,0.8077,10,2,16,954.15,0.3122,-0.0422,17,21,7,0,0,503,2,0
USR_01866,10,0.4545,25,1,27,377.08,0.7807,0.711,9,13,3,0,1,159,10,0
USR_01867,1,0.3333,1,0,136,299.22,0.5178,0.1805,1,2,0,1,0,919,7,0
USR_01868,13,0.6842,22,1,39,2443.41,0.2528,-0.3082,11,11,4,0,0,65,0,0
USR_01869,7,0.7778,8,1,41,595.75,0.902,0.0855,6,8,2,0,0,933,1,0
USR_01870,16,0.9412,16,2,13,454.6,0.7332,0.1408,13,14,5,1,0,80,6,0
USR_01871,6,0.4286,9,0,107,858.45,0.0464,-0.211,5,6,2,0,1,271,2,0
USR_01872,17,0.7391,2,2,16,306.18,0.8782,0.2377,14,16,5,0,0,735,0,0
USR_01873,22,0.88,0,2,1,375.44,0.7164,-0.3401,18,19,7,0,0,1131,0,0
USR_01874,10,0.6667,11,1,39,1253.26,0.6755,-0.2415,8,9,3,1,1,507,0,0
USR_01875,22,0.8148,24,2,30,295.42,0.78,-0.0904,18,20,7,1,1,171,4,0
USR_01876,6,0.6667,10,0,90,229.67,0.7522,-0.1236,5,7,2,0,0,302,5,0
USR_01877,25,0.7143,26,3,12,500.45,0.5485,0.0354,20,23,8,0,1,1078,0,0
USR_01878,15,0.7895,27,2,15,818.3,0.738,-0.2242,12,13,5,0,0,880,7,0
USR_01879,16,0.64,5,2,9,1997.72,0.4768,0.1203,14,16,5,0,0,147,2,0
USR_01880,14,0.56,25,1,15,873.41,0.5607,0.1005,12,12,4,1,0,480,2,0
USR_01881,16,0.8,18,2,34,1005.15,0.6814,-0.965,14,17,5,0,1,339,1,0
USR_01882,12,1.0,16,1,38,293.5,0.5384,0.4009,10,12,4,1,0,238,9,0
USR_01883,15,1.0,13,2,7,772.37,0.8109,0.1496,13,15,5,0,0,1020,13,0
USR_01884,26,0.7647,28,3,1,271.67,0.4772,-0.053,21,23,8,0,1,752,4,0
USR_01885,7,1.0,3,1,27,1383.45,0.8002,-0.2487,6,6,2,1,0,240,0,0
USR_01886,7,0.875,0,0,90,728.4,0.6306,0.2085,5,9,2,0,0,791,1,0
USR_01887,23,0.7667,0,3,36,638.14,0.909,-0.1896,19,23,7,1,0,513,0,0
USR_01888,15,0.7895,26,2,4,996.78,0.7659,-0.1296,13,17,5,0,0,101,10,0
USR_01889,15,0.7143,19,2,13,449.21,0.3976,-0.0901,12,13,5,0,0,556,0,0
USR_01890,0,0.0,156,0,56,451.23,0.3948,-0.1154,0,2,0,1,1,246,13,1
USR_01891,8,0.4211,2,1,21,310.83,0.7744,-0.0779,7,8,2,1,1,316,5,0
USR_01892,17,0.7727,4,2,38,2765.21,0.6381,-0.4981,14,14,5,0,0,1058,4,0
USR_01893,5,0.8333,26,0,161,554.31,0.4997,0.1264,4,6,1,0,0,860,10,0
USR_01894,23,0.92,26,3,12,516.56,0.4408,-0.2471,19,23,7,1,1,186,0,0
USR_01895,9,0.4286,23,1,28,1158.63,0.7172,-0.0454,7,11,3,1,1,1026,9,0
USR_01896,11,1.0,26,1,23,671.38,0.5937,-0.1481,9,10,3,1,0,701,0,0
USR_01897,1,0.25,21,0,186,103.82,0.8073,-0.0062,1,2,0,0,1,1053,10,0
USR_01898,6,0.3,22,0,94,3355.01,0.4649,-0.0537,5,6,2,0,0,904,4,0
USR_01899,9,0.6429,25,1,39,453.17,0.5138,-0.1266,8,8,3,1,0,427,0,0
USR_01900,4,1.0,13,0,156,339.76,0.2728,0.0416,3,4,1,1,0,655,10,0
USR_01901,12,0.5,3,1,9,583.98,0.5101,0.2639,10,14,4,0,1,651,0,0
USR_01902,7,0.3889,3,0,42,440.14,0.5733,0.0917,6,7,2,0,0,872,0,0
USR_01903,10,0.4545,18,1,24,446.95,0.6198,0.3183,8,10,3,0,1,320,9,0
USR_01904,16,0.6154,5,2,36,729.98,0.5455,0.3688,13,14,5,1,1,419,3,0
USR_01905,18,0.72,6,2,7,150.2,0.9674,-0.1353,15,15,6,0,0,316,11,0
USR_01906,17,0.6296,26,2,43,1197.32,0.6651,0.4866,14,18,5,0,0,376,6,0
USR_01907,15,0.9375,15,2,2,1426.99,0.8855,-0.1195,12,16,5,1,0,218,5,0
USR_01908,17,0.9444,14,2,23,172.15,0.5586,-0.3878,14,18,5,0,0,72,2,0
USR_01909,3,0.2727,10,0,149,957.63,0.9255,0.0656,3,7,1,0,0,1129,0,0
USR_01910,20,0.7407,8,2,41,335.36,0.601,0.1691,16,20,6,1,0,116,13,0
USR_01911,7,0.3889,3,1,14,468.59,0.5261,0.59,6,8,2,1,0,1068,0,0
USR_01912,20,0.5882,28,2,8,881.28,0.7204,0.2571,16,16,6,0,0,33,4,0
USR_01913,6,0.6667,22,0,95,1330.26,0.5882,0.385,5,9,2,1,0,939,2,0
USR_01914,25,0.8621,25,3,2,866.84,0.8705,0.3777,21,23,8,0,0,414,1,0
USR_01915,10,0.8333,9,1,28,218.91,0.2586,-0.1734,8,9,3,0,0,635,5,0
USR_01916,17,0.5862,3,2,6,700.16,0.7752,0.1596,14,16,5,0,1,360,9,0
USR_01917,9,0.5625,3,1,17,983.93,0.9241,-0.1858,8,12,3,1,0,604,9,0
USR_01918,5,0.5,29,0,39,358.47,0.9562,0.0326,4,8,1,1,0,558,10,0
USR_01919,12,0.5217,26,1,39,338.1,0.6205,0.0206,10,11,4,0,0,649,2,0
USR_01920,6,0.5,27,0,117,628.19,0.9048,0.1024,5,7,2,0,1,490,3,0
USR_01921,7,0.5,4,0,185,1052.48,0.8681,0.4909,6,10,2,1,0,657,0,0
USR_01922,11,0.4783,12,1,36,422.68,0.1166,0.404,9,12,3,1,0,995,8,0
USR_01923,22,0.88,6,3,32,806.21,0.7159,0.0033,19,22,7,0,1,538,2,0
USR_01924,6,0.4,17,0,120,242.64,0.2892,-0.1065,5,6,2,1,0,452,5,0
USR_01925,21,0.6176,0,2,15,825.83,0.8403,0.3655,17,20,7,1,0,184,0,0
USR_01926,20,0.6061,11,2,39,154.91,0.7094,0.0721,17,19,6,1,0,450,10,0
USR_01927,21,0.6176,15,2,10,852.23,0.3646,0.3988,17,21,7,0,0,177,10,0
USR_01928,19,0.8636,8,2,38,1346.31,0.6603,-0.6991,16,17,6,1,0,243,11,0
USR_01929,4,0.3077,24,0,57,582.01,0.5716,0.011,3,6,1,0,0,1144,0,0
USR_01930,0,0.0,127,0,135,1038.89,0.5289,0.3871,0,2,0,0,1,134,13,1
USR_01931,22,0.9565,25,2,11,809.35,0.6215,-0.3628,18,18,7,1,1,593,1,0
USR_01932,4,0.3333,0,0,41,221.03,0.427,-0.4423,3,7,1,1,0,1006,2,0
USR_01933,18,0.8571,22,2,43,258.56,0.6168,-0.4296,15,19,6,0,0,1145,1,0
USR_01934,4,0.3636,19,0,142,497.88,0.655,0.039,3,3,1,1,0,201,1,0
USR_01935,4,0.3077,14,0,122,590.6,0.6916,-0.2035,4,6,1,1,0,221,4,0
USR_01936,5,0.3333,1,0,121,355.66,0.6726,0.1204,4,7,1,0,1,465,1,0
USR_01937,4,0.2667,26,0,152,250.59,0.3853,0.2918,3,7,1,0,0,678,3,0
USR_01938,7,0.4667,27,1,27,67.69,0.3329,-0.1939,6,6,2,0,1,1152,6,0
USR_01939,6,0.4615,23,0,180,2537.31,0.8239,0.1591,5,6,2,0,0,273,10,0
USR_01940,12,0.4615,28,1,34,2601.3,0.8623,0.0267,10,13,4,1,0,222,7,0
USR_01941,19,0.8261,26,2,29,338.33,0.389,-0.6034,16,16,6,0,0,326,5,0
USR_01942,6,0.6,24,0,84,210.11,0.7415,-0.2886,5,5,2,0,0,1052,0,0
USR_01943,18,0.5806,7,2,41,2130.25,0.3098,0.1568,15,15,6,1,0,65,10,0
USR_01944,18,0.5625,24,2,12,122.02,0.7002,0.1818,15,19,6,1,0,474,0,0
USR_01945,5,0.5,18,0,70,1513.68,0.5287,-0.4202,4,6,1,0,0,169,1,0
USR_01946,8,0.4,2,1,10,1107.01,0.7334,-0.0397,6,8,2,1,0,213,0,0
USR_01947,20,0.6061,0,2,36,502.86,0.7048,-0.6453,16,16,6,0,0,1102,6,0
USR_01948,22,0.6471,7,3,35,2027.22,0.5702,-0.0072,18,20,7,0,0,31,2,0
USR_01949,18,0.72,15,2,20,392.37,0.4428,0.1801,15,18,6,1,0,406,6,0
USR_01950,2,0.1538,29,0,134,1302.97,0.7702,-0.472,2,6,0,0,0,1101,2,0
USR_01951,7,0.4375,26,1,12,544.72,0.6319,-0.3034,6,8,2,0,0,741,3,0
USR_01952,26,1.0,29,3,44,251.31,0.3658,-0.404,21,21,8,1,0,113,3,0
USR_01953,5,0.8333,22,0,157,3409.48,0.3094,0.0537,4,8,1,1,0,574,0,0
USR_01954,24,0.6316,3,3,5,377.37,0.9911,0.2309,20,20,8,0,0,1166,3,0
USR_01955,10,0.7143,23,1,24,471.81,0.7213,0.4974,8,8,3,1,1,498,6,0
USR_01956,15,0.8824,11,2,3,1275.01,0.3923,-0.4547,12,16,5,0,1,648,4,0
USR_01957,25,0.641,9,3,6,1794.07,0.4288,-0.0122,21,23,8,1,0,652,0,0
USR_01958,16,0.7619,15,2,9,231.6,0.2698,0.3,13,13,5,0,1,802,6,0
USR_01959,4,0.2857,11,0,188,2106.28,0.4972,0.0879,3,7,1,0,0,249,2,0
USR_01960,8,0.4211,18,1,38,661.8,0.6312,-0.4136,7,7,2,0,0,1012,0,0
USR_01961,15,0.6818,29,2,28,619.98,0.5469,-0.0554,13,17,5,0,0,1186,0,0
USR_01962,24,0.7273,9,3,22,581.76,0.2644,0.3028,20,24,8,1,1,196,4,0
USR_01963,7,0.5,8,0,111,656.3,0.799,0.0053,5,6,2,1,0,987,2,0
USR_01964,22,0.7857,29,3,27,191.05,0.1254,0.2037,18,22,7,0,0,985,7,0
USR_01965,8,0.8889,2,1,27,920.81,0.8932,0.283,6,10,2,0,1,897,1,0
USR_01966,11,0.9167,25,1,25,783.19,0.4682,-0.4216,9,13,3,1,0,463,9,0
USR_01967,13,0.5417,11,1,15,495.79,0.7575,-0.2469,10,14,4,1,0,578,2,0
USR_01968,15,0.5556,28,2,0,784.11,0.6117,-0.2124,12,16,5,0,0,1011,5,0
USR_01969,13,0.9286,23,1,25,564.48,0.4917,-0.0324,11,11,4,0,1,208,9,0
USR_01970,1,0.2,4,0,30,626.88,0.4485,-0.0232,1,2,0,0,0,999,3,0
USR_01971,12,0.7059,15,1,40,929.0,0.3913,0.2679,10,10,4,0,0,1107,0,0
USR_01972,16,1.0,7,2,10,555.16,0.9686,-0.2316,13,14,5,1,0,827,4,0
USR_01973,15,0.7143,1,2,41,357.15,0.3907,0.4441,13,16,5,1,0,429,13,0
USR_01974,7,0.3333,18,0,155,1220.57,0.9383,0.4254,5,5,2,0,1,684,13,0
USR_01975,9,0.5,19,1,10,281.45,0.1885,0.2686,8,12,3,1,0,88,1,0
USR_01976,10,0.4348,24,1,38,1542.56,0.1694,0.5118,8,12,3,0,0,1120,8,0
USR_01977,14,0.7,22,1,4,505.24,0.6484,-0.0546,12,16,4,0,0,430,2,0
USR_01978,13,0.5417,18,1,21,1340.24,0.7126,-0.4462,11,15,4,0,1,96,0,0
USR_01979,25,0.641,18,3,29,2101.22,0.3217,-0.3861,21,24,8,0,0,959,6,0
USR_01980,21,0.7241,18,2,1,634.31,0.6673,0.0578,17,21,7,0,1,799,4,0
USR_01981,2,0.1538,5,0,87,1336.32,0.6437,-0.1161,2,4,0,0,0,758,4,0
USR_01982,4,0.6667,19,0,97,1101.32,0.8568,-0.2192,3,7,1,0,0,93,10,0
USR_01983,6,0.3,5,0,32,769.89,0.6755,0.2428,5,8,2,0,1,908,2,0
USR_01984,18,0.5625,17,2,34,1077.25,0.8335,-0.0402,15,17,6,0,0,775,6,0
USR_01985,17,0.7083,12,2,12,531.71,0.8911,-0.3961,14,15,5,0,0,958,2,0
USR_01986,11,0.9167,25,1,17,2473.81,0.7434,-0.3562,9,10,3,1,0,997,0,0
USR_01987,17,0.8095,10,2,6,711.53,0.6869,0.2998,14,18,5,0,1,277,3,0
USR_01988,12,0.75,0,1,20,370.82,0.4904,-0.4317,10,10,4,1,0,276,13,0
USR_01989,16,0.5333,3,2,36,470.03,0.315,-0.3975,14,17,5,0,0,1110,4,0
USR_01990,18,1.0,6,2,4,1352.9,0.8307,0.347,15,18,6,0,0,651,0,0
USR_01991,9,0.9,25,1,9,318.52,0.7849,0.227,8,9,3,0,1,542,6,0
USR_01992,18,0.6,22,2,13,3021.76,0.8298,0.4403,15,17,6,0,1,366,13,0
USR_01993,7,0.35,27,0,151,1890.3,0.6367,0.2489,6,10,2,1,0,777,12,0
USR_01994,21,0.875,22,2,40,248.41,0.5592,0.1809,17,17,7,0,0,912,5,0
USR_01995,6,0.8571,4,0,56,1234.8,0.7537,0.0753,5,6,2,0,0,32,3,0
USR_01996,15,0.5172,1,2,14,306.67,0.4232,0.0799,12,16,5,0,1,676,5,0
USR_01997,7,0.3684,16,0,173,341.44,0.8241,0.3251,6,10,2,0,1,1192,10,0
USR_01998,6,0.375,16,0,130,457.08,0.9495,-0.2604,5,9,2,0,0,358,10,0
USR_01999,7,0.3889,12,1,18,367.28,0.3879,-0.0804,6,9,2,0,0,358,10,0
USR_02000,5,0.2632,17,0,155,1188.39,0.7108,-0.3231,4,7,1,0,0,1057,3,0
USR_02001,11,0.55,12,1,17,814.75,0.5431,0.0658,9,10,3,1,0,102,0,0
USR_02002,6,0.8571,7,0,155,932.73,0.7954,0.2052,5,7,2,0,1,495,5,0
USR_02003,11,0.5,17,1,6,666.75,0.7518,0.1447,9,11,3,1,0,566,0,0
USR_02004,19,0.95,11,2,39,436.03,0.6803,-0.3012,16,18,6,1,0,963,0,0
USR_02005,8,0.8889,13,1,1,438.56,0.4725,0.3373,6,8,2,1,0,180,4,0
USR_02006,6,0.4615,24,0,155,1610.84,0.8663,-0.1882,5,6,2,1,0,537,6,0
USR_02007,4,0.4444,13,0,174,503.17,0.8299,-0.0793,3,6,1,1,0,208,10,0
USR_02008,7,0.4667,28,0,35,2031.51,0.4933,0.2924,6,6,2,0,0,951,9,0
USR_02009,12,0.7059,4,1,19,400.07,0.8097,0.0191,10,12,4,0,0,769,10,0
USR_02010,3,0.2,19,0,77,690.07,0.8669,-0.068,2,6,1,1,0,611,8,0
USR_02011,22,0.6111,21,2,43,851.94,0.8566,0.7548,18,21,7,0,1,489,7,0
USR_02012,24,0.6316,2,3,39,1712.23,0.6454,0.0969,20,20,8,0,0,209,0,0
USR_02013,6,0.4615,17,0,116,1444.46,0.8829,0.0115,5,7,2,0,1,1108,5,0
USR_02014,12,0.6316,21,1,15,850.58,0.4463,-0.0749,10,10,4,1,0,787,0,0
USR_02015,6,1.0,1,0,34,706.09,0.7299,-0.1141,5,9,2,0,0,403,0,0
USR_02016,14,0.5185,24,1,24,321.51,0.6697,0.0195,12,12,4,1,0,514,0,0
USR_02017,15,0.8333,11,2,30,570.23,0.4732,-0.2319,12,15,5,0,0,879,10,0
USR_02018,6,0.6667,19,0,104,4065.03,0.3731,-0.2438,5,7,2,0,1,871,8,0
USR_02019,8,0.4,6,1,34,308.96,0.2987,-0.1205,6,8,2,0,0,569,12,0
USR_02020,18,0.5625,4,2,32,424.1,0.5122,0.2099,15,15,6,0,0,384,13,0
USR_02021,26,0.6667,11,3,23,220.15,0.5234,0.3058,22,24,8,0,0,802,11,0
USR_02022,10,1.0,4,1,8,365.84,0.6617,-0.5307,8,9,3,0,0,800,0,0
USR_02023,7,0.35,3,1,44,258.14,0.4398,0.0879,6,9,2,0,0,731,11,0
USR_02024,22,0.7857,17,2,3,249.47,0.2832,-0.0511,18,22,7,0,0,115,10,0
USR_02025,16,0.8889,18,2,27,861.15,0.6471,0.7659,14,18,5,0,0,583,11,0
USR_02026,11,0.8462,27,1,10,1193.15,0.5438,-0.0742,9,13,3,1,1,748,0,0
USR_02027,3,0.2308,17,0,73,881.95,0.4252,-0.3406,2,3,1,0,1,1141,0,0
USR_02028,10,0.4545,16,1,20,293.73,0.3644,0.2315,8,12,3,0,0,644,12,0
USR_02029,12,0.6667,17,1,0,172.91,0.8523,0.2217,10,10,4,0,0,430,0,0
USR_02030,19,0.6786,29,2,41,129.55,0.4654,-0.067,15,19,6,0,0,680,2,0
USR_02031,8,0.4211,10,1,33,250.84,0.3463,0.1345,7,8,2,1,0,237,3,0
USR_02032,14,0.7,20,1,15,292.72,0.6299,0.3397,12,16,4,1,0,136,0,0
USR_02033,13,0.52,21,1,16,460.78,0.5184,0.3885,10,12,4,0,0,823,0,0
USR_02034,3,0.4286,5,0,131,820.41,0.4362,0.1664,2,3,1,0,1,1183,13,0
USR_02035,16,0.8421,25,2,34,488.13,0.7526,-0.1936,14,14,5,1,0,1019,11,0
USR_02036,7,0.5,12,1,44,2362.69,0.8746,-0.3851,6,6,2,0,0,712,12,0
USR_02037,6,0.4615,12,0,66,4210.7,0.6959,-0.1963,5,9,2,0,1,77,2,0
USR_02038,11,0.7333,6,1,3,610.85,0.8399,0.2926,9,12,3,1,1,1185,1,0
USR_02039,12,0.75,12,1,1,143.84,0.9348,0.1669,10,11,4,1,0,556,3,0
USR_02040,13,0.7647,17,1,8,432.9,0.575,-0.5466,11,13,4,0,0,368,3,0
USR_02041,12,0.6667,26,1,17,537.31,0.5478,-0.5886,10,14,4,0,1,1074,0,0
USR_02042,11,0.5238,9,1,2,1151.45,0.7362,-0.7728,9,13,3,1,1,903,9,0
USR_02043,20,0.8333,18,2,40,228.4,0.5307,0.1393,17,20,6,0,0,907,13,0
USR_02044,19,0.6552,26,2,29,181.55,0.449,-0.1064,16,20,6,1,1,354,4,0
USR_02045,7,0.5833,15,0,136,820.27,0.7041,-0.109,5,5,2,0,0,1190,3,0
USR_02046,4,0.6667,5,0,188,429.46,0.3095,-0.0153,3,5,1,0,0,559,3,0
USR_02047,17,0.8095,22,2,33,424.07,0.5343,-0.129,14,15,5,0,0,651,0,0
USR_02048,6,0.3333,17,0,57,329.06,0.7864,-0.1652,5,7,2,0,0,908,1,0
USR_02049,5,0.5556,9,0,42,481.53,0.4062,0.4283,4,6,1,0,0,802,4,0
USR_02050,10,0.5263,25,1,31,779.98,0.3529,0.2444,9,9,3,1,0,231,3,0
USR_02051,20,0.7143,0,2,22,97.27,0.5648,0.2822,16,19,6,1,0,383,4,0
USR_02052,11,0.5238,29,1,43,673.91,0.6471,0.4645,9,10,3,1,0,452,10,0
USR_02053,10,0.5263,21,1,40,1152.95,0.5008,0.3337,8,11,3,1,0,1138,1,0
USR_02054,21,0.6,20,2,42,951.2,0.6102,-0.3005,17,18,7,0,0,865,0,0
USR_02055,17,0.5667,19,2,28,3589.55,0.4325,0.1762,14,17,5,0,1,458,0,0
USR_02056,12,0.75,29,1,34,468.72,0.3413,-0.5487,10,13,4,0,0,889,0,0
USR_02057,7,0.5833,12,0,31,617.49,0.6548,-0.2322,5,8,2,1,0,894,5,0
USR_02058,3,0.375,29,0,76,1842.43,0.8056,0.293,2,4,1,0,0,491,9,0
USR_02059,13,0.5909,1,1,31,694.53,0.1963,-0.1862,11,12,4,0,0,501,11,0
USR_02060,6,0.4615,27,0,154,2218.06,0.497,0.134,5,7,2,1,0,1076,6,0
USR_02061,12,0.4615,28,1,10,1278.55,0.8183,0.4911,10,13,4,1,0,687,3,0
USR_02062,16,0.6154,8,2,43,746.26,0.3893,-0.0194,13,15,5,1,0,204,0,0
USR_02063,9,0.6,21,1,0,659.06,0.7683,-0.0799,7,11,3,0,0,872,3,0
USR_02064,22,0.8462,11,3,5,551.27,0.5484,-0.0843,19,20,7,0,0,719,2,0
USR_02065,12,0.5217,11,1,27,646.92,0.7606,-0.1154,10,10,4,0,1,625,11,0
USR_02066,20,0.625,15,2,17,338.18,0.6896,-0.1386,17,19,6,1,1,878,4,0
USR_02067,16,0.5333,6,2,38,1143.58,0.1787,-0.0353,13,16,5,0,1,1091,1,0
USR_02068,19,0.7037,6,2,2,3076.18,0.6443,0.1061,16,18,6,1,0,416,2,0
USR_02069,10,0.4762,16,1,31,156.11,0.6187,-0.0791,9,10,3,1,0,520,0,0
USR_02070,23,0.6389,29,3,10,1708.0,0.589,-0.081,19,22,7,0,0,251,12,0
USR_02071,21,0.9545,0,2,23,807.23,0.6688,0.0227,17,21,7,0,0,787,0,0
USR_02072,24,0.9231,13,3,19,1533.86,0.3597,-0.3405,20,24,8,0,0,501,0,0
USR_02073,19,0.9048,13,2,6,415.87,0.6226,-0.0599,15,19,6,1,1,430,1,0
USR_02074,5,0.625,22,0,72,575.31,0.4905,0.2012,4,5,1,0,0,844,10,0
USR_02075,17,0.8095,29,2,3,1830.65,0.499,-0.3505,14,14,5,1,0,507,4,0
USR_02076,7,1.0,16,1,38,639.42,0.7659,0.1503,6,6,2,0,0,573,5,0
USR_02077,7,0.4118,22,0,94,1286.91,0.7547,0.2124,5,9,2,1,1,544,2,0
USR_02078,17,0.6538,4,2,4,415.4,0.2414,0.543,14,15,5,1,0,332,0,0
USR_02079,11,0.5238,29,1,43,567.56,0.5326,0.1005,9,9,3,0,0,177,10,0
USR_02080,7,0.3889,28,0,148,999.7,0.3785,-0.2223,6,7,2,1,0,997,1,0
USR_02081,3,0.6,11,0,133,919.41,0.712,-0.0157,2,4,1,0,0,137,0,0
USR_02082,11,0.7333,21,1,21,1288.85,0.7052,-0.156,9,12,3,1,0,410,5,0
USR_02083,19,0.76,2,2,36,506.35,0.4312,-0.0561,16,16,6,0,0,810,0,0
USR_02084,1,0.25,17,0,174,665.13,0.7892,-0.3915,1,3,0,1,0,183,0,0
USR_02085,4,0.4,28,0,84,1444.22,0.2873,-0.0207,3,5,1,1,0,796,9,0
USR_02086,9,0.6,4,1,30,2109.27,0.4676,0.3822,8,8,3,0,0,887,4,0
USR_02087,14,0.5833,25,1,21,339.95,0.4018,0.397,12,14,4,0,0,805,1,0
USR_02088,12,0.8,29,1,5,1720.59,0.3416,0.2027,10,13,4,1,1,386,2,0
USR_02089,6,0.6667,16,0,196,359.62,0.6079,-0.2358,5,6,2,1,1,53,7,0
USR_02090,5,0.5556,23,0,169,785.43,0.6924,0.158,4,7,1,0,1,1068,0,0
USR_02091,10,0.7692,6,1,42,833.6,0.967,-0.0536,8,12,3,1,0,412,0,0
USR_02092,17,0.5862,13,2,36,450.41,0.4978,-0.0879,14,15,5,0,0,971,5,0
USR_02093,16,0.6667,22,2,8,577.07,0.6189,0.3591,13,15,5,1,0,261,5,0
USR_02094,19,0.6129,12,2,9,161.52,0.4953,-0.0926,16,20,6,1,0,220,13,0
USR_02095,20,0.9524,0,2,2,1187.75,0.2884,-0.1041,16,16,6,1,0,940,3,0
USR_02096,22,0.6875,24,2,9,532.68,0.6797,0.1446,18,18,7,0,0,1129,0,0
USR_02097,9,0.4737,27,1,7,643.23,0.6209,-0.4036,8,11,3,0,0,1036,4,0
USR_02098,11,0.5,17,1,23,420.78,0.8543,-0.0504,9,9,3,1,1,908,6,0
USR_02099,15,0.7143,20,2,2,1190.87,0.9043,0.3856,13,15,5,0,0,318,0,0
USR_02100,9,0.45,4,1,24,771.42,0.2369,0.4495,8,10,3,0,1,1098,4,0
USR_02101,19,0.7037,5,2,14,265.25,0.7173,-0.2613,15,16,6,1,0,811,1,0
USR_02102,20,0.625,27,2,30,607.92,0.8352,-0.2904,16,17,6,1,0,231,10,0
USR_02103,19,0.6129,4,2,44,290.6,0.3298,-0.1712,16,17,6,0,0,181,10,0
USR_02104,12,0.5,28,1,42,676.06,0.8156,-0.9752,10,12,4,1,1,1049,3,0
USR_02105,22,0.9167,1,3,41,1148.5,0.45,0.5166,18,21,7,0,1,351,13,0
