beneficiary_id,age_bracket,region_encoded,grant_type_encoded,dependant_count,has_proxy,redemption_channel_pref_encoded,avg_redemption_amount,redemption_frequency,days_since_last_payment,digital_literacy_score,household_size_estimate,enrollment_duration_days
BEN_01391,5,5,0,0,0,1,1373.55,1,30,0.1399,1,1310
BEN_01392,4,0,0,1,0,0,1371.27,0,89,0.7836,3,1221
BEN_01393,4,3,1,2,0,0,1191.64,1,10,0.5341,3,1293
BEN_01394,4,2,0,2,1,0,1194.76,1,87,0.5153,5,930
BEN_01395,2,0,1,2,0,4,1299.09,2,77,0.8518,5,46
BEN_01396,4,6,3,1,1,4,282.49,0,0,0.4388,3,1191
BEN_01397,4,6,1,2,0,2,1262.85,0,7,0.4414,4,1168
BEN_01398,3,10,1,2,1,1,1157.42,0,72,0.3348,6,626
BEN_01399,2,7,3,1,0,1,288.43,1,31,0.6998,5,168
BEN_01400,4,10,4,0,1,4,1127.7,1,69,0.2422,2,1400
BEN_01401,4,3,0,1,1,4,1164.79,3,24,0.4546,3,1200
BEN_01402,5,0,4,1,0,0,1293.72,3,89,0.2702,4,699
BEN_01403,1,3,2,0,0,2,275.72,1,77,0.7972,2,585
BEN_01404,4,0,1,3,0,3,1209.07,0,86,0.5162,4,1310
BEN_01405,3,7,0,1,0,3,1194.41,2,79,0.3501,4,856
BEN_01406,1,10,2,1,0,4,259.8,1,79,0.8749,4,1262
BEN_01407,3,4,1,2,0,1,1221.32,1,52,0.4456,4,1051
BEN_01408,2,1,2,1,1,2,276.56,1,53,1.0,2,1182
BEN_01409,4,0,0,2,0,0,1222.18,1,58,0.5021,4,662
BEN_01410,5,3,0,2,0,1,1313.81,0,38,0.1722,3,329
BEN_01411,5,9,0,2,0,1,1339.71,0,14,0.0477,4,772
BEN_01412,4,10,0,1,0,1,1169.5,1,86,0.3767,4,735
BEN_01413,3,11,2,2,0,4,281.5,1,65,0.6528,3,793
BEN_01414,4,1,3,2,1,0,259.87,0,44,0.6914,4,291
BEN_01415,3,5,2,2,0,4,259.62,1,44,0.397,3,119
BEN_01416,4,8,2,2,0,4,251.86,0,43,0.2158,5,853
BEN_01417,3,3,1,1,0,1,1211.66,0,23,0.4723,2,307
BEN_01418,3,7,1,1,0,1,1161.73,2,34,0.4867,2,1202
BEN_01419,4,4,0,0,0,1,1186.12,0,2,0.5602,2,869
BEN_01420,1,3,2,1,0,4,251.55,0,17,0.7163,3,195
BEN_01421,2,5,3,3,1,1,290.42,2,77,0.551,5,653
BEN_01422,4,0,0,3,0,3,1296.53,0,28,0.5609,4,502
BEN_01423,4,1,2,1,0,0,261.43,2,1,0.7961,4,1330
BEN_01424,4,4,0,0,0,4,1138.15,1,59,0.426,2,704
BEN_01425,1,2,2,2,1,0,255.03,2,26,1.0,3,1128
BEN_01426,3,5,1,2,1,4,1262.33,1,12,0.573,6,580
BEN_01427,3,4,0,0,0,1,1153.37,1,44,0.6601,2,1412
BEN_01428,3,3,2,2,1,4,293.49,0,2,0.4271,3,1051
BEN_01429,3,0,1,2,0,3,1392.24,0,26,0.9175,4,1480
BEN_01430,3,0,0,1,1,0,1151.14,0,80,0.8157,4,892
BEN_01431,5,5,0,1,0,1,1128.3,0,43,0.1532,3,1463
BEN_01432,2,9,1,1,1,1,1247.69,1,26,0.71,2,680
BEN_01433,3,6,2,0,0,1,267.44,2,68,0.6165,5,492
BEN_01434,4,11,2,1,0,4,243.85,1,41,0.4672,2,977
BEN_01435,3,6,0,3,0,3,1322.53,1,54,0.4031,8,305
BEN_01436,5,1,2,2,0,3,241.06,1,65,0.3058,5,1388
BEN_01437,5,2,2,0,1,4,265.79,1,43,0.5156,2,823
BEN_01438,4,8,1,1,0,1,1281.54,1,16,0.4607,2,1312
BEN_01439,3,6,1,0,0,1,1160.81,0,40,0.6162,2,1315
BEN_01440,3,10,0,2,1,1,1288.02,1,86,0.4097,4,554
BEN_01441,3,8,2,2,1,4,264.37,1,61,0.4129,6,244
BEN_01442,2,1,0,2,0,3,1259.26,2,1,0.8987,4,765
BEN_01443,2,4,2,3,0,1,246.28,1,84,0.6054,7,130
BEN_01444,5,7,0,2,0,1,1154.13,1,58,0.1458,5,1055
BEN_01445,2,4,3,1,1,1,281.77,0,77,0.6631,3,550
BEN_01446,3,2,2,3,0,1,259.06,2,85,0.7924,6,1308
BEN_01447,4,0,0,1,1,0,1259.84,2,73,0.7315,3,159
BEN_01448,5,2,0,1,0,2,1148.0,2,17,0.4492,2,623
BEN_01449,4,11,1,2,0,4,1255.95,1,59,0.3874,4,654
BEN_01450,4,0,0,3,0,0,1303.32,1,36,0.4992,4,122
BEN_01451,3,3,2,0,0,1,273.51,0,16,0.449,3,815
BEN_01452,5,10,1,4,1,1,1285.91,2,7,0.082,6,354
BEN_01453,4,0,1,0,0,2,1148.43,0,10,0.6007,2,571
BEN_01454,5,4,4,2,0,2,1181.97,2,47,0.2221,4,1354
BEN_01455,4,7,2,1,0,1,269.12,3,21,0.4605,4,387
BEN_01456,1,3,2,2,1,0,290.58,1,15,0.7775,3,1491
BEN_01457,5,5,2,0,1,1,271.19,1,18,0.2981,2,1472
BEN_01458,5,5,0,4,0,2,1190.0,0,67,0.2347,6,1013
BEN_01459,4,0,4,3,0,2,1134.16,0,87,0.529,4,334
BEN_01460,5,8,0,1,0,1,1195.74,1,38,0.2829,2,1436
BEN_01461,4,4,2,0,0,4,270.46,0,37,0.5264,2,739
BEN_01462,4,0,0,1,0,2,1321.92,1,85,0.4087,2,440
BEN_01463,4,0,2,1,0,0,246.06,2,31,0.5879,2,967
BEN_01464,4,8,0,0,1,0,1378.92,1,24,0.3914,1,1344
BEN_01465,5,0,0,5,0,0,1389.64,2,32,0.4116,6,1368
BEN_01466,2,12,1,1,0,4,1255.63,0,18,0.6021,3,491
BEN_01467,5,6,1,1,0,4,1250.27,1,69,0.3845,2,602
BEN_01468,5,8,2,1,0,4,251.88,1,66,0.3335,3,755
BEN_01469,4,5,2,2,0,1,288.97,1,38,0.3684,4,638
BEN_01470,4,6,1,2,1,4,1270.9,0,81,0.4283,6,925
BEN_01471,4,4,0,1,0,1,1395.41,0,14,0.2368,3,252
BEN_01472,3,2,0,0,0,0,1254.25,1,9,0.7537,4,706
BEN_01473,4,5,0,2,0,1,1214.02,2,78,0.4032,6,590
BEN_01474,2,7,0,0,0,1,1125.86,0,13,0.6896,3,872
BEN_01475,3,11,0,2,0,1,1156.01,0,44,0.6319,5,804
BEN_01476,5,5,2,0,1,0,285.7,0,56,0.1191,1,644
BEN_01477,3,2,2,0,1,3,286.17,0,77,0.6695,1,1216
BEN_01478,5,2,0,3,1,0,1138.02,4,14,0.4824,7,199
BEN_01479,3,1,1,1,0,0,1390.14,0,43,0.6051,3,446
BEN_01480,4,12,2,1,0,1,250.39,1,61,0.2299,3,1218
BEN_01481,2,3,0,1,1,4,1259.63,1,12,0.5887,2,1083
BEN_01482,3,1,2,0,0,3,266.3,1,44,0.7134,1,1485
BEN_01483,3,10,0,0,0,1,1322.5,1,48,0.3834,2,1363
BEN_01484,2,5,1,2,1,4,1331.82,2,77,0.7063,4,563
BEN_01485,4,8,3,0,0,1,240.19,2,73,0.4527,2,634
BEN_01486,5,8,2,4,0,4,260.28,1,0,0.3998,6,661
BEN_01487,2,4,2,1,0,4,276.26,1,58,0.7962,2,1321
BEN_01488,5,8,3,1,0,3,249.23,1,58,0.1916,6,391
BEN_01489,5,0,2,3,0,4,243.85,1,57,0.4902,6,63
BEN_01490,5,2,0,1,0,0,1257.39,3,86,0.2933,3,497
BEN_01491,3,2,2,2,0,0,249.58,1,44,0.6949,5,149
BEN_01492,4,5,0,2,0,4,1153.22,1,74,0.3116,3,701
BEN_01493,3,2,1,0,0,0,1248.15,1,83,0.6114,2,1069
BEN_01494,5,0,2,0,0,0,280.37,2,22,0.4784,2,756
BEN_01495,5,1,3,1,0,2,281.77,0,43,0.2607,4,713
BEN_01496,3,1,0,5,1,3,1297.32,0,26,0.8092,6,757
BEN_01497,3,4,2,0,0,3,264.35,2,17,0.4517,3,891
BEN_01498,4,0,2,1,1,4,281.7,0,6,0.554,4,682
BEN_01499,2,2,0,1,1,0,1133.92,1,9,0.6764,3,1248
BEN_01500,5,0,2,0,0,3,267.41,0,87,0.3643,3,327
BEN_01501,5,5,1,1,0,1,1232.68,3,66,0.1383,3,1344
BEN_01502,3,0,2,2,0,3,277.55,0,64,0.5877,5,461
BEN_01503,1,11,0,1,0,1,1365.74,0,2,0.7831,2,1221
BEN_01504,5,8,4,2,0,4,1355.42,1,83,0.1977,3,793
BEN_01505,5,11,2,2,0,4,287.34,1,54,0.1378,4,202
BEN_01506,4,10,0,2,1,2,1183.14,4,21,0.4014,4,1449
BEN_01507,2,0,2,1,0,1,254.23,1,66,0.8186,3,1260
BEN_01508,3,3,4,6,0,0,1277.3,0,35,0.4247,7,1037
BEN_01509,2,1,3,2,0,1,284.48,2,71,1.0,3,676
BEN_01510,3,11,0,0,0,4,1322.05,0,32,0.4656,1,637
BEN_01511,4,6,0,1,1,3,1214.98,0,1,0.3524,3,918
BEN_01512,4,1,3,4,1,2,273.49,0,87,0.5075,5,236
BEN_01513,4,7,2,2,0,0,252.59,2,57,0.3183,5,1137
BEN_01514,3,0,0,1,0,3,1257.36,2,41,0.6051,4,170
BEN_01515,3,6,0,0,0,1,1372.7,3,5,0.435,4,1447
BEN_01516,5,0,1,1,1,3,1185.42,1,33,0.2854,2,904
BEN_01517,5,10,2,0,0,1,288.82,0,87,0.1885,2,1248
BEN_01518,5,4,1,2,0,2,1263.67,1,83,0.1264,3,1162
BEN_01519,3,11,0,1,0,4,1358.78,2,22,0.49,3,1235
BEN_01520,4,0,2,2,1,1,299.14,2,48,0.6124,3,1459
BEN_01521,5,0,0,1,0,0,1281.96,1,5,0.4861,2,719
BEN_01522,2,0,2,3,0,0,280.11,2,67,0.966,6,1485
BEN_01523,4,0,1,2,0,0,1397.58,2,51,0.5528,5,241
BEN_01524,5,3,4,1,0,4,1376.69,0,76,0.0147,3,57
BEN_01525,4,0,2,4,0,1,265.43,1,61,0.5015,5,1118
BEN_01526,5,3,2,1,0,4,274.34,1,4,0.2343,3,87
BEN_01527,5,3,1,0,1,1,1266.24,1,53,0.0615,1,965
BEN_01528,4,3,2,3,0,0,283.57,2,53,0.3458,6,674
BEN_01529,3,2,0,2,0,0,1378.73,1,43,0.7727,3,559
BEN_01530,3,1,0,1,0,3,1344.93,0,55,0.6857,3,771
BEN_01531,2,1,0,0,0,0,1374.68,0,57,0.8505,3,1297
BEN_01532,2,5,4,0,1,4,1327.63,1,64,0.6517,1,144
BEN_01533,2,4,4,3,0,1,1294.58,2,86,0.5859,5,1306
BEN_01534,4,13,4,2,0,1,1250.17,1,70,0.2389,6,858
BEN_01535,4,0,3,1,0,2,295.49,0,3,0.7271,2,315
BEN_01536,2,6,0,2,1,1,1218.27,2,57,0.7738,4,1106
BEN_01537,5,0,3,1,0,0,266.51,3,8,0.3656,3,1485
BEN_01538,3,6,3,1,0,3,263.62,1,33,0.5099,3,714
BEN_01539,3,11,2,2,0,1,253.17,1,83,0.7146,3,831
BEN_01540,4,0,0,1,0,2,1395.69,0,28,0.5494,2,1468
BEN_01541,4,1,4,1,1,1,1132.06,1,66,0.6777,2,1106
BEN_01542,4,11,0,1,0,1,1163.81,1,9,0.3391,4,849
BEN_01543,5,0,1,1,0,0,1217.59,1,64,0.4028,2,1396
BEN_01544,1,9,2,1,0,2,252.93,1,24,0.9052,4,1089
BEN_01545,2,3,2,1,0,3,279.11,1,27,0.6596,2,100
BEN_01546,5,8,1,0,0,1,1144.71,2,46,0.2545,2,706
BEN_01547,2,2,0,2,0,4,1300.56,1,55,0.7492,4,1233
BEN_01548,3,5,1,1,0,3,1144.8,0,6,0.4364,2,692
BEN_01549,5,11,0,2,0,1,1354.41,2,78,0.2878,4,75
BEN_01550,3,1,2,3,1,1,242.46,3,28,0.8359,5,1026
BEN_01551,5,12,0,3,0,4,1281.93,0,9,0.1877,6,1302
BEN_01552,1,2,3,1,1,0,247.53,1,78,1.0,3,1073
BEN_01553,2,4,0,0,0,1,1375.86,0,26,0.6215,2,191
BEN_01554,5,3,2,2,0,1,279.63,2,65,0.1159,3,1178
BEN_01555,3,5,1,0,0,2,1305.67,0,12,0.5639,2,585
BEN_01556,4,9,4,1,0,2,1310.04,2,87,0.3459,4,1164
BEN_01557,4,5,0,2,0,4,1261.53,4,47,0.4739,4,801
BEN_01558,3,1,2,0,0,0,243.32,1,3,0.6406,1,547
BEN_01559,5,0,2,2,1,1,292.98,0,28,0.4716,3,1480
BEN_01560,4,2,0,1,0,1,1399.84,0,31,0.5541,3,1406
BEN_01561,2,13,2,2,0,1,242.22,1,32,0.5867,4,1486
BEN_01562,3,1,0,1,1,3,1139.51,0,21,0.7832,4,1155
BEN_01563,4,4,0,3,0,0,1322.1,0,24,0.5453,6,210
BEN_01564,3,0,3,1,0,3,248.72,1,72,0.91,2,835
BEN_01565,5,6,2,0,0,0,286.23,1,14,0.1642,4,348
BEN_01566,5,4,2,1,0,1,271.47,2,10,0.239,2,644
BEN_01567,4,8,2,1,1,2,266.13,2,14,0.3777,4,255
BEN_01568,2,0,0,3,0,3,1206.19,4,68,0.8068,4,751
BEN_01569,4,7,4,0,0,2,1375.19,0,66,0.2841,2,1262
BEN_01570,4,5,2,2,0,4,289.56,0,58,0.4579,4,1008
BEN_01571,4,6,0,3,1,4,1215.15,1,43,0.2884,5,959
BEN_01572,5,5,1,0,1,0,1252.14,2,7,0.1368,1,1056
BEN_01573,3,12,1,1,0,1,1169.2,0,29,0.4984,2,932
BEN_01574,4,1,0,1,0,0,1220.24,1,65,0.6249,3,612
BEN_01575,5,1,2,1,1,1,289.03,1,48,0.4629,2,134
BEN_01576,3,7,1,5,1,1,1213.65,1,57,0.3517,7,148
BEN_01577,3,0,0,5,0,3,1388.43,1,57,0.6727,8,847
BEN_01578,5,4,0,1,0,1,1356.05,1,85,0.1659,5,1325
BEN_01579,5,12,2,4,0,1,272.85,2,15,0.2044,6,440
BEN_01580,5,1,1,4,0,0,1202.52,2,84,0.3486,6,41
BEN_01581,3,2,2,3,0,3,259.25,1,84,0.6054,5,512
BEN_01582,2,1,2,1,0,1,241.21,1,62,0.9707,2,804
BEN_01583,2,5,0,2,1,4,1319.63,0,39,0.5011,5,46
BEN_01584,3,1,1,4,1,2,1374.49,2,3,0.6695,7,849
BEN_01585,4,3,0,2,0,1,1324.72,0,43,0.5878,5,1295
BEN_01586,5,0,0,1,0,4,1347.37,1,75,0.6199,3,918
BEN_01587,5,1,2,3,1,4,258.47,0,42,0.4816,4,49
BEN_01588,5,6,0,2,0,1,1162.88,1,13,0.2025,5,1321
BEN_01589,2,4,2,1,0,1,242.29,2,64,0.8502,2,1193
BEN_01590,3,8,0,2,0,1,1254.99,1,77,0.6363,4,553
BEN_01591,3,10,0,3,1,1,1342.15,1,1,0.3752,4,229
BEN_01592,4,5,0,3,1,2,1150.7,1,56,0.2587,4,382
BEN_01593,5,10,0,3,0,4,1216.37,3,80,0.1776,4,100
BEN_01594,5,13,4,1,0,3,1248.47,2,32,0.3138,2,924
BEN_01595,3,10,0,0,0,2,1214.97,1,65,0.4008,3,285
BEN_01596,5,7,0,2,1,1,1318.36,1,18,0.0995,4,1105
BEN_01597,1,1,2,3,0,0,258.68,0,36,1.0,4,592
BEN_01598,4,11,4,0,1,2,1154.64,2,11,0.1956,2,936
BEN_01599,2,0,1,0,0,0,1279.86,1,54,0.9647,2,405
BEN_01600,4,0,0,0,0,0,1371.4,0,66,0.7233,2,72
BEN_01601,5,0,0,0,0,4,1251.52,2,39,0.4678,1,37
BEN_01602,4,0,4,1,0,0,1351.42,1,74,0.6072,3,923
BEN_01603,5,5,2,1,0,3,278.19,1,12,0.3012,5,874
BEN_01604,4,4,1,2,0,1,1226.76,2,68,0.3715,4,1440
BEN_01605,4,13,0,3,0,2,1138.99,2,37,0.4186,4,472
BEN_01606,3,4,2,0,1,3,298.45,0,17,0.4158,4,55
BEN_01607,3,3,2,0,1,1,257.68,1,7,0.5325,2,699
BEN_01608,2,0,2,2,1,1,240.39,0,26,0.7923,4,496
BEN_01609,4,2,4,2,0,0,1205.67,0,85,0.4381,4,1302
BEN_01610,5,0,2,3,1,2,262.27,0,56,0.4987,4,857
BEN_01611,4,4,0,1,0,3,1180.45,1,74,0.2988,2,846
BEN_01612,4,1,2,2,0,1,277.49,1,2,0.3887,3,1284
BEN_01613,4,5,0,1,0,1,1247.3,0,2,0.3165,2,861
BEN_01614,4,0,0,2,0,0,1138.7,0,84,0.4685,4,1181
BEN_01615,2,10,0,3,0,1,1148.72,0,46,0.659,6,623
BEN_01616,4,0,0,4,1,1,1207.25,2,34,0.4512,5,833
BEN_01617,5,8,3,3,0,1,247.31,1,87,0.0144,4,1296
BEN_01618,5,5,2,6,1,3,274.45,0,24,0.1787,7,734
BEN_01619,3,11,2,1,0,4,267.28,1,24,0.4681,3,734
BEN_01620,3,5,1,0,0,1,1258.3,0,35,0.572,1,1153
BEN_01621,5,6,0,2,1,4,1121.74,2,38,0.4036,3,332
BEN_01622,3,2,2,1,0,1,246.55,0,47,0.5877,3,562
BEN_01623,3,4,2,1,0,0,241.33,1,89,0.5566,3,910
BEN_01624,4,9,1,4,0,4,1354.17,1,41,0.4952,5,323
BEN_01625,2,7,1,1,0,2,1145.81,2,52,0.744,4,576
BEN_01626,1,5,2,1,0,0,249.82,1,56,0.8326,2,1390
BEN_01627,5,0,0,1,1,0,1318.75,1,43,0.2906,2,464
BEN_01628,2,5,1,2,0,1,1214.53,1,33,0.8342,5,1312
BEN_01629,4,2,2,0,0,2,283.46,0,31,0.3968,4,490
BEN_01630,1,5,2,1,0,4,296.42,0,86,0.7131,2,1258
BEN_01631,4,10,2,1,0,4,272.35,2,55,0.4211,3,792
BEN_01632,5,0,2,0,0,3,245.41,1,17,0.3021,2,984
BEN_01633,4,10,2,2,0,0,295.41,3,69,0.2619,5,1028
BEN_01634,2,4,4,1,1,1,1153.63,0,38,0.5952,4,875
BEN_01635,4,4,0,0,0,1,1278.82,2,48,0.1852,1,851
BEN_01636,3,11,0,0,0,1,1275.53,1,88,0.3849,2,921
BEN_01637,5,1,4,3,0,0,1342.51,2,42,0.3225,4,1283
BEN_01638,3,5,2,1,0,1,242.8,2,2,0.5193,4,1081
BEN_01639,5,5,2,2,0,4,242.97,4,82,0.1057,5,161
BEN_01640,5,6,4,1,0,2,1239.45,1,17,0.0467,3,1306
BEN_01641,5,0,0,2,0,2,1252.15,3,87,0.3112,3,539
BEN_01642,4,4,0,1,0,1,1140.22,2,64,0.4004,2,1463
BEN_01643,5,13,2,0,1,4,241.83,0,73,0.2217,2,800
BEN_01644,3,10,4,2,0,2,1168.17,3,85,0.3877,3,636
BEN_01645,2,9,0,1,0,2,1160.62,2,44,0.8162,3,315
BEN_01646,5,0,4,2,0,0,1347.98,0,52,0.5085,3,1146
BEN_01647,3,13,2,3,1,4,248.13,1,3,0.5627,6,1377
BEN_01648,1,6,0,3,1,3,1343.35,2,35,0.9403,4,675
BEN_01649,3,2,0,1,0,2,1124.84,1,33,0.6756,2,1030
BEN_01650,2,0,0,2,1,4,1205.71,1,30,0.7679,4,985
BEN_01651,4,10,0,1,0,1,1367.77,2,13,0.2515,2,145
BEN_01652,5,7,0,2,1,4,1243.47,4,43,0.1773,5,943
BEN_01653,3,13,0,0,0,2,1394.88,1,50,0.361,3,1198
BEN_01654,3,8,2,0,0,0,277.25,1,24,0.3622,2,1316
BEN_01655,2,10,4,2,0,1,1336.83,1,27,0.6626,4,1166
BEN_01656,3,0,2,0,0,3,254.16,3,3,0.5455,2,590
BEN_01657,3,0,1,1,0,3,1147.1,2,2,0.6855,3,1287
BEN_01658,4,1,0,1,0,4,1272.3,0,48,0.461,3,566
BEN_01659,2,9,3,4,0,1,246.03,0,32,0.728,6,337
BEN_01660,3,8,2,1,1,1,252.89,1,65,0.6164,3,1127
BEN_01661,3,0,0,2,1,0,1316.12,0,81,0.7033,4,1404
BEN_01662,5,3,2,1,0,1,262.11,1,43,0.26,2,1440
BEN_01663,2,0,0,2,0,0,1141.73,0,66,0.9731,4,1126
BEN_01664,4,12,4,0,0,1,1340.13,1,72,0.2924,2,943
BEN_01665,2,0,2,1,0,0,259.25,1,73,0.8168,3,1342
BEN_01666,3,0,0,0,0,3,1325.38,2,48,0.7146,1,999
BEN_01667,4,1,0,1,0,0,1306.21,2,79,0.6409,2,791
BEN_01668,2,2,0,0,0,3,1342.34,1,33,0.7018,4,794
BEN_01669,5,0,2,2,0,0,283.16,1,48,0.5338,6,765
BEN_01670,2,0,3,1,0,0,260.38,0,50,0.7859,2,619
BEN_01671,5,0,2,3,0,0,276.67,1,4,0.56,5,502
BEN_01672,2,0,0,2,0,0,1218.59,0,88,0.9563,5,53
BEN_01673,3,12,4,2,1,1,1247.5,1,46,0.4633,4,1377
BEN_01674,4,11,2,0,0,3,279.96,0,70,0.2337,2,681
BEN_01675,2,12,0,2,1,1,1287.22,0,22,0.6738,4,1067
BEN_01676,3,10,0,2,0,4,1292.32,0,11,0.3972,3,1301
BEN_01677,5,0,0,0,0,0,1175.0,1,49,0.298,2,1463
BEN_01678,4,1,2,1,1,3,272.51,2,55,0.6815,4,368
BEN_01679,4,1,0,3,0,2,1326.91,1,21,0.6264,4,899
BEN_01680,5,4,1,1,0,1,1187.36,1,76,0.2964,3,1149
BEN_01681,2,10,3,1,1,4,256.21,0,47,0.5681,3,1099
BEN_01682,2,4,2,1,1,0,271.0,0,47,0.7997,2,772
BEN_01683,5,0,2,3,0,0,245.92,2,77,0.3272,5,733
BEN_01684,4,13,2,1,0,4,277.13,1,75,0.3332,3,489
BEN_01685,3,10,4,2,1,1,1179.94,3,33,0.5352,3,894
BEN_01686,3,4,1,3,0,4,1304.58,2,45,0.4739,8,1363
BEN_01687,3,4,2,3,0,0,284.44,0,41,0.617,4,506
BEN_01688,3,4,2,1,1,4,248.6,0,6,0.5236,3,373
BEN_01689,4,4,1,3,0,1,1127.16,1,28,0.3022,4,778
BEN_01690,4,12,2,2,0,4,281.86,1,15,0.5717,5,527
BEN_01691,2,2,0,1,1,2,1219.27,1,52,1.0,2,1300
BEN_01692,4,0,2,3,0,3,265.72,0,14,0.5793,4,691
BEN_01693,3,5,1,2,0,4,1254.41,1,54,0.3217,3,1217
BEN_01694,5,0,0,0,0,1,1391.22,4,42,0.3873,4,1374
BEN_01695,4,0,2,5,1,2,260.87,0,60,0.659,6,421
BEN_01696,4,9,3,0,1,0,290.85,1,30,0.536,2,430
BEN_01697,4,1,0,1,0,1,1253.29,0,42,0.6088,2,422
BEN_01698,4,7,0,0,0,2,1342.72,4,83,0.2684,2,1402
BEN_01699,3,3,3,1,0,1,274.66,0,1,0.5586,3,418
BEN_01700,4,0,4,1,1,0,1357.5,1,40,0.5034,2,1324
BEN_01701,3,4,0,1,1,3,1193.78,0,71,0.4084,2,565
BEN_01702,4,3,3,0,0,1,273.37,1,76,0.2557,1,39
BEN_01703,5,5,0,2,0,1,1200.97,0,10,0.1997,4,1454
BEN_01704,2,2,1,0,1,3,1346.96,0,47,0.809,2,337
BEN_01705,4,9,2,4,0,1,297.87,0,44,0.3534,8,439
BEN_01706,5,4,1,1,1,1,1300.57,2,82,0.2542,5,1386
BEN_01707,2,10,0,2,0,0,1203.96,0,54,0.5764,4,1007
BEN_01708,5,0,0,1,0,0,1148.95,0,11,0.2869,3,350
BEN_01709,4,9,4,1,0,0,1375.15,2,8,0.1991,2,1171
BEN_01710,5,0,2,2,0,0,288.14,1,29,0.3885,4,950
BEN_01711,3,2,1,2,0,4,1262.07,1,16,0.5929,3,947
BEN_01712,2,0,2,2,1,4,263.69,1,65,0.7046,3,1452
BEN_01713,5,1,2,1,0,0,293.42,1,69,0.4019,5,1138
BEN_01714,3,6,0,1,0,1,1121.62,1,74,0.6124,2,100
BEN_01715,2,5,4,3,1,1,1152.57,0,35,0.5454,4,441
BEN_01716,4,10,4,2,0,1,1370.44,0,70,0.2846,3,966
BEN_01717,4,5,3,1,0,1,281.57,3,56,0.176,3,834
BEN_01718,3,2,2,0,0,0,274.79,1,54,0.5736,1,648
BEN_01719,3,4,4,2,0,3,1154.4,1,7,0.5087,4,977
BEN_01720,3,0,1,1,0,3,1135.67,1,62,0.8317,2,1450
BEN_01721,3,0,2,1,0,4,245.31,1,65,0.743,3,808
BEN_01722,3,1,0,2,0,1,1355.76,1,47,0.6325,3,1420
BEN_01723,2,8,1,0,0,4,1156.3,1,75,0.5429,4,491
BEN_01724,1,13,1,0,0,3,1370.23,0,2,0.8147,2,467
BEN_01725,4,2,2,1,0,1,282.12,1,72,0.5522,4,1019
BEN_01726,2,3,3,0,0,1,297.67,0,73,0.7935,1,518
BEN_01727,3,3,4,0,0,1,1158.22,3,36,0.4961,1,615
BEN_01728,5,4,1,2,0,3,1369.91,2,14,0.2529,3,797
BEN_01729,5,1,1,2,0,3,1285.52,0,65,0.2866,4,162
BEN_01730,4,6,2,2,1,4,276.5,1,58,0.2315,3,958
BEN_01731,4,1,1,0,0,1,1201.94,3,33,0.6214,3,682
BEN_01732,4,0,0,3,0,0,1295.5,1,35,0.6267,6,1281
BEN_01733,4,4,0,2,0,2,1294.51,1,9,0.4388,4,536
BEN_01734,5,1,0,1,0,1,1300.81,2,76,0.4763,2,977
BEN_01735,5,10,1,1,0,0,1323.41,0,41,0.4334,4,994
BEN_01736,5,13,2,1,0,4,288.67,1,88,0.1498,5,342
BEN_01737,5,3,0,1,1,3,1143.57,2,58,0.2393,5,359
BEN_01738,2,1,1,2,0,1,1220.44,1,22,0.7778,3,344
BEN_01739,4,3,0,1,0,1,1258.09,1,79,0.2855,3,1335
BEN_01740,5,1,0,0,0,1,1139.08,3,9,0.5935,2,605
BEN_01741,4,4,0,2,0,2,1220.49,1,34,0.2672,3,818
BEN_01742,3,3,2,3,0,4,280.88,0,33,0.514,7,1134
BEN_01743,3,3,4,1,0,1,1168.85,1,4,0.5585,3,307
BEN_01744,3,3,2,2,0,1,260.24,1,63,0.4113,5,1256
BEN_01745,1,0,3,1,0,1,270.76,0,36,0.8377,3,480
BEN_01746,2,0,0,1,1,2,1364.01,1,16,0.8657,3,311
BEN_01747,3,3,4,2,0,1,1385.98,0,29,0.6343,4,77
BEN_01748,4,12,1,0,0,1,1346.65,0,35,0.544,2,506
BEN_01749,4,13,1,1,0,4,1316.0,1,17,0.4011,3,596
BEN_01750,5,5,0,1,0,0,1389.9,0,77,0.2725,2,672
BEN_01751,3,6,1,0,0,1,1138.35,1,2,0.5218,1,491
BEN_01752,4,2,3,2,0,2,287.74,0,39,0.6927,3,1375
BEN_01753,2,6,2,1,0,2,244.91,2,74,0.5301,4,1396
BEN_01754,5,6,2,2,0,4,258.01,0,31,0.2827,5,1098
BEN_01755,2,10,2,0,0,3,241.56,0,28,0.5474,2,1062
BEN_01756,4,4,0,2,0,4,1286.31,2,6,0.3293,4,793
BEN_01757,4,2,0,2,1,1,1203.26,1,50,0.734,5,516
BEN_01758,2,7,0,2,0,1,1200.48,3,28,0.7562,3,633
BEN_01759,5,13,1,2,0,1,1336.77,1,56,0.2972,7,1084
BEN_01760,4,3,4,3,0,1,1166.9,0,66,0.3966,4,302
BEN_01761,2,3,1,2,1,4,1354.5,0,4,0.614,3,501
BEN_01762,1,10,2,0,0,0,248.31,0,39,0.6536,2,407
BEN_01763,5,13,0,4,1,2,1361.83,1,71,0.0527,5,387
BEN_01764,2,9,2,0,0,4,280.46,0,0,0.8583,2,1228
BEN_01765,3,3,4,4,0,1,1345.08,0,50,0.4711,5,138
BEN_01766,5,2,1,0,1,0,1174.56,0,57,0.2882,3,1427
