region_encoded,day_of_week,day_of_month,is_payday_week,agent_count_in_region,active_beneficiaries_in_region,avg_historical_daily_demand,seasonal_index,recent_7d_avg_demand,pending_voucher_value_in_region,daily_demand_nad
0,5,9,0,4,485,6339.74,1.0997,5943.21,19068.85,500.0
0,2,17,0,10,503,9218.03,0.9267,8488.19,26674.9,9530.21
13,2,11,0,7,485,12667.65,0.9793,13507.38,7984.78,8971.74
7,5,17,0,6,504,2748.46,0.9219,2936.67,16850.19,2740.71
0,6,9,0,11,487,4014.12,1.0386,3241.83,24741.85,4306.54
10,4,1,1,4,472,7945.1,0.9911,8716.18,29482.94,11369.95
9,6,9,0,12,496,37784.3,1.0642,35775.92,24123.39,21906.43
10,1,28,0,6,533,4593.66,1.0799,4306.56,16379.35,3781.84
1,0,21,0,6,474,4539.39,0.8011,4694.5,8482.28,7692.64
4,6,8,0,11,452,8663.13,1.0729,7868.73,18787.86,8137.51
3,1,2,1,7,466,17386.86,1.0109,17542.62,16738.12,22640.18
8,5,10,0,8,550,3058.37,1.0637,3654.89,47134.43,1956.32
12,3,19,0,9,516,3187.42,0.8915,3221.01,35689.5,500.0
2,6,5,1,8,537,15982.29,1.0411,18263.97,22312.86,21692.12
2,3,1,1,9,486,7244.52,1.0049,6074.42,7345.43,12666.53
0,4,5,1,5,503,6566.1,1.1479,7765.02,23467.77,11708.06
0,2,3,1,8,503,6682.68,1.0537,6242.8,11557.47,7749.91
13,2,24,0,5,490,4410.83,0.8258,5245.92,6993.99,5172.07
10,1,9,0,7,512,4277.27,1.0927,4175.36,62320.27,3413.87
0,4,24,0,8,491,18275.31,0.8741,18195.26,11952.25,8891.81
6,5,15,0,11,479,5849.96,1.037,6213.05,19768.82,6133.52
0,4,20,0,4,479,14734.76,0.9174,15549.0,9931.81,6029.12
4,5,15,0,11,501,8077.7,0.9766,8037.55,74234.61,6131.03
12,2,25,0,4,489,9337.19,0.8946,9444.6,8753.87,6815.94
9,2,26,0,1,515,7265.89,0.9304,8369.48,31846.79,5038.86
11,1,30,0,9,481,8481.91,1.0431,7421.37,31258.44,500.0
12,1,25,0,3,505,7938.74,0.9618,8841.98,35359.61,4514.92
6,0,2,1,10,502,6378.01,1.0095,6636.28,28578.11,4975.69
5,1,29,0,4,472,11953.3,1.0527,11304.81,43867.89,10518.51
0,6,24,0,8,521,5453.62,0.8921,4848.37,83665.74,3487.1
0,5,30,0,6,503,11612.56,0.9103,9892.59,20684.57,8144.71
12,5,12,0,12,481,10879.89,1.1226,11347.5,11134.11,6611.33
2,1,7,0,8,515,4993.64,1.1179,4693.74,5037.9,5161.49
6,3,13,0,13,496,6804.25,1.0362,7357.81,25968.77,4013.88
3,2,2,1,9,513,8011.38,1.0552,8468.36,40205.38,9786.46
11,3,8,0,5,510,3872.83,1.1859,3271.34,9525.65,5802.63
5,0,28,0,7,535,12353.46,0.9822,13076.14,13049.83,7163.34
1,4,11,0,8,454,10081.17,1.0306,10600.93,16416.44,6906.21
4,5,6,0,8,528,5985.73,1.1688,5306.39,21720.52,4426.31
8,2,16,0,7,515,5988.75,0.9518,6285.81,19223.43,500.0
0,1,16,0,4,538,9360.02,0.9562,8018.63,9439.09,5048.92
10,3,21,0,8,499,9165.84,0.9433,10571.12,177695.74,9043.4
2,1,3,1,8,503,5740.65,1.0135,4861.26,6727.46,13119.78
6,2,17,0,3,458,3943.88,0.9629,3574.62,25618.24,6480.1
6,2,1,1,9,515,8086.51,1.1058,9086.82,25279.19,10580.49
6,2,28,0,8,484,4011.47,0.9665,4615.04,26909.45,5898.33
10,4,18,0,4,509,8317.34,1.0145,8881.98,13988.39,5780.22
2,3,30,0,14,485,3203.23,1.0418,3701.74,11120.6,8662.34
0,4,22,0,6,494,9303.81,0.923,8475.19,15259.18,6957.09
10,6,28,0,13,498,6953.64,0.9471,7448.07,83998.56,4992.8
0,0,30,0,8,521,6635.54,0.9795,6933.66,34853.84,5510.24
3,0,25,0,13,547,7741.03,0.9039,7707.57,5000.0,4579.43
2,5,11,0,12,468,5127.69,1.2039,4697.13,26268.83,500.0
6,3,26,0,11,495,10184.28,0.9362,10782.32,46591.0,6025.14
0,5,22,0,4,475,9879.0,0.9463,9215.13,68683.7,6488.02
1,0,2,1,9,503,9483.72,1.0506,9050.36,45331.67,13335.07
0,3,24,0,4,491,5809.17,0.8683,6788.03,13650.35,1490.12
13,1,11,0,9,498,4572.21,1.0608,4401.86,12854.49,500.0
0,0,12,0,6,500,4933.71,1.0562,4597.51,8679.99,9251.05
2,1,26,0,6,497,11148.2,0.844,10231.35,26553.27,2093.01
4,6,16,0,10,538,13685.61,1.018,11015.76,19849.16,9834.5
3,5,8,0,5,534,7855.83,1.1034,7699.63,23830.88,12598.62
12,3,6,0,9,506,8606.42,1.0191,8877.42,20527.9,4446.97
0,5,5,1,6,499,10705.28,1.0303,11188.49,100699.17,15197.6
12,2,24,0,8,510,9635.04,0.9015,9870.73,55910.87,6496.13
6,4,2,1,11,477,10198.73,1.1202,9366.77,28228.24,22061.77
13,0,1,1,8,505,11117.09,1.001,10781.4,28973.61,17515.55
5,2,15,0,8,545,7070.91,1.014,6219.32,13261.71,9642.73
7,6,18,0,7,505,8652.38,0.9943,9169.72,31498.08,5091.3
2,4,16,0,6,484,7794.01,1.0728,8055.17,8010.22,6410.74
4,3,18,0,10,519,11091.88,0.9736,11997.6,105581.64,11257.95
1,3,23,0,10,515,6181.55,0.8721,5188.89,20295.6,6893.07
3,0,23,0,9,509,17335.0,0.9052,17765.64,15437.75,12697.39
12,5,22,0,11,537,6309.53,0.8954,7497.53,12814.57,5265.12
9,4,23,0,6,466,9598.34,0.916,10124.38,42787.0,5889.0
8,3,30,0,8,468,9095.67,1.013,7413.92,22718.77,500.0
0,1,16,0,9,517,18252.05,0.991,17058.44,55701.8,15161.31
2,6,22,0,6,514,7948.92,0.8861,8106.57,36164.5,9453.33
0,5,30,0,7,501,6392.04,0.9744,6213.87,46798.04,8209.4
4,4,5,1,3,501,11629.45,1.1344,12619.26,55432.05,19290.6
1,5,18,0,7,538,11747.49,0.8541,10316.39,11238.19,7632.75
2,3,21,0,5,518,7105.72,0.9443,7117.32,34508.59,5837.56
4,2,8,0,9,443,7507.42,1.1327,7701.3,21412.37,6608.6
0,5,8,0,8,493,16833.77,1.0069,14402.91,45561.19,10149.64
0,1,14,0,6,475,9978.79,0.9751,10154.41,70672.93,7391.21
10,6,13,0,4,497,7767.55,0.9967,8542.05,19432.14,3404.62
4,5,18,0,9,494,3598.39,0.9021,3451.37,21740.91,9664.77
0,0,15,0,8,531,7953.11,0.9459,9028.38,55153.36,7418.01
7,1,22,0,4,471,7029.86,0.9022,7573.24,24927.96,4856.06
9,6,27,0,8,483,7074.7,1.0106,8014.27,5000.0,827.71
1,4,10,0,11,478,9745.56,1.0082,8473.89,6912.68,8008.66
1,2,22,0,3,507,6335.76,0.8263,6774.19,15431.79,7877.54
7,6,20,0,11,540,5836.99,0.9932,6522.45,10319.55,2518.12
1,3,15,0,9,443,11798.88,1.0493,13025.15,106585.91,9167.68
9,3,12,0,5,549,2690.54,1.0709,3091.93,20472.31,500.0
4,3,11,0,8,497,11224.04,1.0026,11118.86,69996.63,8076.85
13,6,15,0,8,511,11172.47,1.0487,12550.68,29796.63,7169.37
2,2,2,1,8,475,5866.79,1.011,6199.37,36135.44,10638.12
4,2,1,1,13,455,11155.69,1.0941,11287.55,12773.92,20688.78
2,5,8,0,11,516,3669.33,1.0302,3904.17,32677.19,5294.45
11,2,7,0,7,523,6304.97,1.1097,7310.71,15249.88,9348.42
13,4,25,0,7,546,4431.21,1.0348,4161.79,58569.28,500.0
0,4,22,0,6,497,7095.99,0.9399,7775.96,6437.94,5408.55
2,5,11,0,15,445,2402.08,1.0792,2425.8,25672.92,500.0
2,4,12,0,7,498,8872.93,1.1177,9597.3,49345.45,6131.37
8,2,8,0,3,494,10106.52,1.0764,11130.53,37700.0,11217.36
12,1,7,0,6,513,7482.94,1.053,8438.1,19807.49,8989.39
6,0,2,1,7,489,4467.68,0.9948,4382.22,38154.35,4625.31
3,1,9,0,7,499,16384.53,1.2531,19027.9,17738.94,15118.87
0,1,20,0,6,499,7768.44,0.9555,9024.96,35719.13,8664.66
13,3,21,0,7,494,10620.52,0.9401,9918.69,5601.66,11518.01
3,0,7,0,10,499,5189.25,1.1104,5486.55,16460.28,4195.09
10,2,23,0,7,502,8551.43,0.9538,9669.45,72062.11,6355.34
3,5,13,0,13,501,13513.59,1.1521,10887.53,29870.94,9583.78
2,0,3,1,5,505,15920.71,1.0893,17323.15,81621.91,26893.12
13,5,11,0,5,487,14267.69,1.0519,13025.96,48319.0,14400.75
7,0,12,0,7,548,11020.15,1.0054,9057.67,13793.63,3228.3
5,0,15,0,3,493,9062.76,1.0443,8744.4,19993.67,10310.9
6,6,10,0,5,570,7258.46,1.1128,7044.06,38771.5,7279.01
12,4,10,0,9,504,5933.15,1.0564,6637.79,21058.04,5106.12
13,5,2,1,12,501,13306.76,1.0319,11758.76,24695.03,18926.36
10,3,5,1,4,474,12634.78,1.0821,14294.48,20993.63,17346.1
2,6,3,1,8,533,6534.01,1.0429,7056.69,14047.49,9752.44
11,3,6,0,4,487,4317.5,1.137,5131.36,26618.83,5797.85
6,5,2,1,6,540,7759.31,1.0019,8109.05,15123.69,14466.53
1,4,9,0,5,525,23933.08,1.0907,20020.08,11473.51,11504.09
0,0,10,0,10,520,1507.85,1.1523,1275.82,14765.61,1425.81
6,2,24,0,9,533,10362.68,0.8911,11433.58,5930.13,7320.53
4,6,28,0,16,464,9716.09,0.9581,10598.83,10213.24,1285.4
0,5,14,0,9,485,11631.26,0.9513,13800.03,11229.69,9761.03
13,1,7,0,13,484,6616.89,1.1239,7623.82,58651.13,2924.05
0,3,23,0,5,487,20174.6,0.9179,23614.19,30320.44,8855.35
0,0,16,0,11,484,10909.82,0.9945,10730.32,89722.52,3702.53
7,2,18,0,11,495,3822.22,0.9184,4553.9,16266.59,500.0
9,4,15,0,12,513,5554.91,1.019,4635.71,19581.96,7044.45
0,2,13,0,5,488,6260.1,1.1098,6613.27,25845.57,6122.65
4,1,22,0,11,478,8006.48,0.882,8812.35,16152.46,4656.33
7,4,27,0,5,490,6992.36,0.9783,7586.06,45432.3,5774.15
5,6,7,0,9,520,9218.83,1.0567,8619.02,22648.24,6244.28
5,0,22,0,11,509,3066.39,0.8922,2565.88,19082.18,1903.27
0,2,7,0,5,495,9458.45,1.0695,10950.99,15880.06,3427.32
10,2,5,1,6,478,8620.13,1.1847,7517.56,19234.27,13148.36
9,6,14,0,10,489,8343.65,0.9743,9299.07,11068.01,1443.77
13,6,27,0,7,492,9202.44,0.8963,7858.77,25505.31,6854.28
2,2,15,0,9,513,11613.23,0.9066,10903.17,15898.68,11736.58
6,1,20,0,5,507,4123.55,0.9431,3886.95,21610.45,9033.9
10,2,18,0,8,504,6373.32,0.9533,6718.36,10164.35,2325.88
6,2,17,0,9,508,4750.96,0.9381,4600.75,8184.01,2038.56
12,2,14,0,4,515,8342.98,0.9564,7849.14,27609.59,9053.54
3,4,4,1,6,476,8065.21,1.0367,9624.63,5000.0,14148.05
1,0,7,0,7,451,7155.86,1.0582,8449.99,14985.43,4038.21
1,5,28,0,5,512,11946.64,0.9264,9843.47,18138.08,5642.46
0,3,15,0,7,470,4388.18,1.0287,4239.21,8137.45,9185.67
4,2,28,0,6,527,4189.93,0.8516,4575.04,24901.02,3680.0
6,2,25,0,7,527,11841.67,0.9353,10093.78,30684.26,9285.88
4,6,2,1,11,469,11521.7,1.1105,11191.45,10700.57,14055.33
10,1,5,1,11,517,3779.37,1.051,4176.93,24156.25,7412.39
1,4,9,0,6,524,4380.2,1.1092,5035.12,50591.85,7885.98
6,4,30,0,10,491,6353.73,0.9788,5323.54,12642.96,6597.56
6,1,13,0,7,495,5821.49,1.0131,5700.46,81489.1,10917.31
0,0,26,0,17,522,12848.14,1.0189,10885.57,19252.11,5135.66
1,1,2,1,7,505,8308.66,1.1489,7794.17,13827.16,12836.59
13,4,17,0,4,486,4681.91,0.9119,4399.38,14927.42,4312.96
5,5,29,0,12,496,11034.99,0.8929,11099.17,84486.03,7233.06
7,5,3,1,7,502,6679.6,1.037,6698.02,44388.29,15208.92
1,3,29,0,10,498,7675.8,1.079,7283.81,88666.09,2623.01
6,3,18,0,10,490,9828.89,1.026,9344.02,9647.2,7295.39
5,6,25,0,7,470,4862.49,0.8972,4957.36,32131.37,7034.99
7,4,10,0,4,506,7476.08,1.0301,7131.61,8896.5,5850.49
12,2,16,0,9,511,4672.39,1.0055,5551.78,14390.52,5552.22
1,6,24,0,4,512,7871.49,0.8913,6572.85,51961.07,10073.76
11,2,11,0,4,527,9286.32,1.1023,9579.53,14179.72,4388.34
1,2,3,1,8,474,5298.21,1.0788,6135.76,13220.77,5269.53
13,6,26,0,7,506,11041.93,1.0368,11107.29,14410.88,7306.55
13,3,20,0,11,494,5993.76,0.9141,5000.08,15079.83,6380.16
8,2,15,0,8,482,5469.44,0.9847,6458.78,17305.42,5828.93
3,6,24,0,9,473,8499.35,0.7581,6928.45,36268.06,5057.53
7,2,4,1,9,490,10338.66,1.1069,8949.34,44250.37,9545.46
12,3,14,0,9,445,6659.65,0.9404,6671.14,77037.64,10839.72
10,1,23,0,9,498,8816.02,0.9062,7910.63,5000.0,6912.46
2,3,2,1,8,493,7001.29,1.0006,7724.61,36676.92,10584.84
2,4,4,1,4,536,15371.04,1.1001,16139.77,17749.94,17338.13
0,2,4,1,7,528,11076.12,1.1071,12041.46,17671.25,18986.08
6,2,1,1,6,520,16026.69,0.9891,13080.7,79577.88,20038.79
10,3,25,0,7,486,5990.72,0.9226,5921.44,55698.74,5076.11
0,2,13,0,10,438,9125.65,1.0032,8526.23,23560.0,7385.27
6,6,15,0,6,563,7791.66,0.9342,6682.27,39240.4,7855.2
2,4,20,0,11,504,6375.62,0.8914,7581.86,27567.85,9283.35
0,3,25,0,10,502,4415.13,0.9027,3908.76,22518.44,5001.31
12,5,17,0,12,481,9840.59,0.9173,8593.43,15078.83,4485.91
4,0,25,0,7,487,4660.68,0.9066,4063.25,31754.11,5075.31
4,2,20,0,7,478,7149.03,0.8434,7366.38,15972.4,5302.92
7,2,12,0,4,438,7151.1,1.1878,7948.53,97229.14,6639.41
5,0,7,0,11,504,6525.79,1.1147,6180.18,47215.2,5859.92
2,1,1,1,9,493,9816.17,1.0285,9467.82,18726.19,13555.16
2,6,28,0,10,509,5195.35,0.8875,4386.47,18559.08,2727.62
1,4,15,0,10,452,8371.18,0.9984,8802.69,17716.74,8861.83
7,0,30,0,4,525,10458.5,0.8851,8408.19,29339.06,10692.65
5,0,4,1,6,482,8563.09,1.1391,8793.8,19901.28,9674.72
3,2,29,0,4,486,8751.57,1.0113,9027.47,25124.05,4457.32
8,5,4,1,6,477,13065.94,1.0974,13449.78,52891.91,23445.09
6,1,24,0,3,511,6994.97,0.9447,5983.94,5000.0,6430.82
0,0,15,0,9,500,9903.19,0.9303,9542.85,27429.58,9975.08
2,5,26,0,4,532,5018.24,0.9298,5727.37,16865.21,8054.78
5,1,26,0,8,523,9414.74,0.8916,7637.48,37585.77,13649.35
2,6,24,0,10,499,8704.83,0.8495,7838.0,15962.92,4549.86
3,1,9,0,8,507,9681.02,1.0827,8148.11,24855.08,8263.36
13,2,6,0,7,489,8926.8,1.1302,9056.8,40176.64,5752.27
0,6,10,0,10,512,6825.4,1.1205,7463.12,37792.92,5580.89
0,2,3,1,7,470,4803.26,0.9381,4539.87,5000.0,11269.45
10,5,22,0,12,515,7056.58,0.7961,8315.66,9793.1,8953.57
2,0,20,0,7,486,4780.49,0.9314,4735.92,19712.04,4049.24
1,5,22,0,9,501,10616.72,0.8473,11798.21,22765.34,5936.51
10,6,28,0,7,500,6977.04,1.0021,5630.49,5000.0,7563.85
4,4,8,0,12,465,6645.14,1.079,7136.3,31856.31,1377.61
0,4,30,0,6,505,11133.83,1.034,11374.19,13762.84,6120.09
1,6,28,0,8,501,10827.2,0.979,11604.75,20464.88,6651.59
0,5,23,0,9,490,19704.06,0.8599,18967.23,16341.52,11466.61
8,4,10,0,7,485,13740.26,1.0475,15509.26,46453.67,6972.28
11,3,26,0,15,494,3447.81,0.8365,3263.87,58838.46,5357.11
2,5,26,0,3,511,8514.4,1.0323,7537.21,38249.44,3290.65
0,4,15,0,10,469,13375.07,0.9858,11846.63,49296.31,4247.48
10,5,3,1,9,482,11331.83,1.0797,9787.34,16084.58,16967.26
0,1,24,0,5,510,16784.22,0.8885,17434.83,24704.02,8260.87
0,0,3,1,8,509,13988.52,1.0269,14884.5,186531.57,20773.36
2,5,21,0,8,512,5225.56,0.927,6024.83,7056.93,4529.45
9,3,4,1,5,519,19590.7,1.0149,15870.65,22070.82,26557.92
0,4,11,0,8,516,9770.99,1.1042,10738.0,92099.61,2090.68
0,6,25,0,7,479,5125.77,0.938,5151.84,26501.77,4453.0
6,4,8,0,4,497,4945.24,1.0545,4983.75,43280.43,12711.83
6,1,17,0,9,542,4240.73,0.908,4956.13,6167.47,6608.63
0,3,18,0,9,482,12147.81,0.8795,10711.49,23049.47,6397.77
10,5,9,0,6,507,13143.37,1.0913,12798.71,11387.53,11802.94
0,1,28,0,6,489,6516.29,0.9228,5462.93,28288.93,6712.51
11,4,19,0,8,509,11056.37,0.9387,9962.53,21420.43,5689.24
4,5,18,0,7,468,13211.2,0.9651,10986.69,21719.15,7786.23
2,1,1,1,5,497,16977.6,1.073,15903.28,19014.84,24535.28
3,5,5,1,8,524,12216.86,1.0328,12298.5,22376.83,21223.29
9,1,22,0,10,522,6113.59,0.8871,6541.54,63713.72,8874.69
5,5,4,1,6,505,3039.85,1.0489,2573.0,17124.52,9621.36
5,5,10,0,10,512,7822.43,1.1182,9310.55,53459.4,10202.28
5,1,19,0,5,446,7960.99,0.9567,7277.94,46578.28,6976.34
0,1,30,0,12,484,5221.94,1.0474,5226.04,5633.07,4787.12
1,5,19,0,6,559,22916.64,0.9035,18443.77,6317.73,11628.8
5,6,12,0,3,526,3278.66,1.0285,3373.19,31128.53,500.0
3,5,23,0,6,494,12156.75,0.9182,14342.02,19783.79,6785.64
0,2,3,1,10,500,7161.43,1.1017,7665.0,20325.83,8664.6
10,4,16,0,8,506,9864.02,0.9375,8629.03,68939.88,9593.47
5,2,18,0,6,507,9616.31,0.8865,8714.18,31871.01,5128.55
0,0,4,1,6,526,7005.18,1.0224,7830.92,30318.47,8303.78
3,5,15,0,7,497,6908.36,1.0584,5813.43,14446.98,3393.65
6,1,11,0,10,485,6987.55,1.1261,7413.87,43136.1,500.0
0,1,22,0,13,496,3470.27,0.8765,2923.67,35539.34,7046.36
5,2,9,0,10,538,15240.27,1.1026,15907.7,60202.91,11170.99
0,6,3,1,8,470,12100.34,1.0864,13856.91,5000.0,14142.63
0,2,16,0,9,500,5810.32,0.9173,4883.01,92920.34,1975.58
0,5,8,0,9,468,7632.33,1.0502,7552.36,8720.56,8147.58
4,4,11,0,13,486,8240.79,1.0991,9851.67,16697.03,8390.88
4,1,10,0,5,481,5218.64,1.1403,5929.88,60596.94,4820.54
6,0,10,0,7,546,13129.85,1.1507,10994.51,26785.09,7861.48
0,3,1,1,7,521,7746.26,1.0458,7601.21,132937.81,9378.63
9,3,22,0,8,487,3487.55,0.8282,3254.64,33209.53,7015.42
1,4,3,1,14,500,5712.89,1.0789,5295.97,18919.9,3487.15
3,2,18,0,9,496,9558.02,0.9601,8490.76,53359.33,2417.68
9,6,10,0,6,482,7864.94,1.0729,9402.6,13255.89,3134.77
13,6,14,0,16,555,6540.97,1.0134,6454.63,57448.74,4511.46
1,2,1,1,11,499,5963.09,1.0645,5860.71,33777.85,13482.88
1,3,18,0,13,535,7517.22,0.9904,8173.41,13843.52,8194.17
2,4,11,0,9,510,4430.17,1.0539,4662.77,31624.86,4670.05
1,1,7,0,3,510,9562.28,1.1693,10769.78,65147.44,12286.18
0,1,8,0,9,491,7642.7,1.1351,6680.36,53698.22,6911.01
10,1,30,0,9,486,4918.14,1.0263,5092.79,34351.52,2437.69
3,6,30,0,7,491,4485.16,1.0856,3752.86,75306.14,9124.91
1,2,28,0,6,491,11460.64,1.0233,12709.78,20795.34,7274.21
9,2,16,0,7,482,9411.62,0.9803,9890.7,5075.62,7137.36
0,3,12,0,7,504,9274.54,1.0691,7848.32,10651.26,8505.86
10,5,11,0,9,474,9923.66,1.1132,10082.76,6128.37,11854.91
10,5,30,0,11,516,24714.4,0.9474,22066.61,12104.38,14414.14
8,2,2,1,12,522,14930.24,1.0025,16949.26,10969.0,16622.86
0,3,23,0,2,494,12599.6,0.9601,10488.56,9877.75,7945.02
6,4,8,0,5,517,9607.35,1.1599,9716.62,31362.15,3423.73
12,2,2,1,4,482,16077.98,0.9526,16804.94,56944.69,30863.8
1,0,29,0,9,488,13116.77,0.9432,15083.38,19695.27,9794.48
6,1,30,0,7,509,9409.42,1.0071,8558.0,21820.33,7057.53
6,3,7,0,8,513,5113.23,1.073,4515.76,7180.58,2444.88
0,0,21,0,11,494,4127.93,0.8973,3891.53,82723.44,5470.38
3,0,19,0,10,503,4294.07,0.8702,3448.07,39375.53,2909.84
2,4,3,1,6,487,4143.34,1.0578,3799.56,65821.04,7660.37
5,0,28,0,4,513,6852.9,0.9375,7586.68,10748.73,8413.61
10,0,16,0,8,508,2375.7,0.9851,2735.16,99873.0,4605.39
2,3,20,0,4,503,14588.81,0.8748,15083.76,45611.44,7352.16
4,6,9,0,9,492,8905.06,1.0949,8058.81,22175.93,6774.69
4,1,6,0,9,545,7580.43,1.2019,8611.63,201414.11,3460.57
0,1,10,0,7,454,21069.92,1.1356,19398.86,14027.99,16011.62
8,6,23,0,8,521,5790.24,0.8669,4760.54,44324.35,7941.35
0,0,15,0,8,547,5268.21,1.0181,5864.36,25613.71,3514.89
13,1,9,0,10,473,5650.98,1.1207,5360.98,13776.24,6386.47
8,4,29,0,5,498,9875.22,0.9354,11630.42,34873.38,13224.36
0,5,7,0,4,515,10260.35,1.1535,8460.42,10956.95,10039.4
0,5,18,0,10,482,4245.42,0.883,4905.88,39677.4,8241.22
3,1,22,0,10,519,10352.43,1.0109,9969.45,14980.78,5013.85
2,0,10,0,7,511,6381.3,1.038,5775.79,22200.97,8709.13
0,0,6,0,8,488,4475.07,1.0729,4572.9,32404.15,500.0
13,3,2,1,7,498,11193.45,1.0189,9809.44,22292.39,18994.1
6,6,7,0,8,520,7048.4,1.1109,6247.59,13109.08,7091.23
2,0,30,0,7,497,9882.39,0.9498,11563.08,13344.14,11341.56
0,2,22,0,5,491,12308.65,0.7806,14629.9,22343.22,1831.6
2,2,22,0,7,519,10022.48,0.8557,9827.84,20873.2,9195.33
4,1,20,0,8,472,11660.3,0.8863,9982.73,23678.74,10842.91
7,0,30,0,8,499,3691.18,1.0013,2953.97,28093.96,500.0
0,1,28,0,9,474,10331.55,0.9652,11194.72,12956.34,5688.31
10,3,29,0,7,538,2777.38,0.9644,3279.84,11569.99,500.0
8,6,27,0,12,478,5654.1,0.9923,5213.51,25728.76,500.0
11,6,25,0,12,467,11282.7,0.8866,10762.81,5000.0,7539.2
11,5,3,1,7,490,8197.95,1.0981,9766.45,14441.23,14102.58
4,2,9,0,5,499,10799.74,1.0923,11642.68,56897.54,10410.26
12,6,27,0,7,505,7211.81,0.8835,7386.84,24324.35,6439.87
7,3,1,1,13,515,5956.25,1.0584,5709.51,24756.27,7983.46
6,6,28,0,10,512,10152.64,0.9614,11098.67,13484.4,12103.99
8,0,27,0,8,496,7718.87,0.9458,7515.39,5000.0,609.89
11,6,16,0,4,517,4508.24,1.0388,5019.85,27747.15,4002.28
0,1,19,0,7,468,10438.18,0.9108,10301.87,10852.88,5484.13
3,4,25,0,5,514,17108.99,0.9133,18628.28,21983.85,14744.9
5,4,13,0,4,492,7517.61,1.0117,7056.81,13807.54,2003.38
2,5,10,0,6,498,5953.53,1.0323,5877.39,13663.29,3685.28
13,4,21,0,7,508,11804.09,0.8872,9663.94,16224.18,5648.03
3,3,19,0,6,454,4696.37,0.9546,4390.83,38844.85,4455.39
2,6,26,0,11,559,9587.01,0.9352,9614.2,15044.89,9871.66
3,1,7,0,4,514,11882.8,1.0654,12307.27,18764.67,9947.64
4,5,27,0,6,456,4221.13,0.9374,4262.79,65352.75,3739.97
3,2,1,1,9,484,6463.5,1.0728,5464.76,72263.26,8528.3
6,5,16,0,9,509,4921.73,0.9675,4475.56,7565.28,4422.11
4,6,14,0,14,506,11332.3,1.0081,10228.14,27507.95,3580.58
13,1,24,0,6,497,5760.64,0.9374,4895.52,13530.29,4171.52
4,2,23,0,5,501,10681.88,0.9461,8593.34,27355.67,6830.62
7,0,30,0,6,515,9979.36,0.9968,9876.79,21241.53,2956.88
10,0,9,0,7,474,9023.69,1.0809,8250.42,69355.93,7737.92
6,6,8,0,4,510,12139.81,0.987,12267.91,25143.98,7467.97
1,5,28,0,6,496,6356.81,0.9771,6476.31,11500.07,7475.53
5,6,22,0,5,528,8240.01,0.9372,8777.25,7008.5,11988.61
5,5,29,0,6,492,11830.07,0.9614,10758.93,12675.64,7225.59
2,0,16,0,7,512,4028.0,1.0174,3799.05,10450.25,3165.98
12,2,13,0,9,484,26556.91,1.0811,28594.95,19527.78,16109.2
4,4,30,0,8,493,7882.51,1.0812,8749.52,9581.71,6981.83
7,1,29,0,5,483,19189.96,1.0066,18244.57,21572.58,8641.64
0,6,21,0,14,519,14168.52,0.8569,13230.34,8077.78,8473.49
12,5,17,0,8,488,9568.71,1.0411,9001.9,39968.49,5984.6
4,1,19,0,8,535,18051.48,0.9044,17499.05,36823.54,9671.98
0,4,30,0,4,496,9704.91,1.0626,10142.84,73336.12,10267.3
3,1,8,0,4,492,12588.04,1.0737,11744.76,44777.16,7788.5
11,0,21,0,14,469,8988.31,0.7794,9320.65,14505.84,5927.02
9,0,3,1,10,500,4569.14,1.0317,4838.58,24271.92,3460.46
4,6,14,0,10,520,8825.08,0.9326,7481.12,34436.4,5023.87
10,2,19,0,12,527,7795.92,0.9202,7803.33,11361.96,7760.43
10,4,4,1,5,543,5112.9,1.0369,5106.04,13007.43,7878.21
4,1,4,1,9,510,4687.79,1.1149,5171.85,22046.96,8482.33
6,3,1,1,11,515,9673.72,0.9263,11555.03,38028.99,13592.74
5,6,8,0,7,480,9227.6,1.0656,10651.16,10140.82,3737.48
0,1,7,0,7,525,7662.11,0.9509,7260.33,52817.38,8211.12
2,6,28,0,12,510,7391.18,0.9976,8603.44,21892.65,5933.93
0,5,28,0,15,489,18107.28,0.9608,16007.25,24850.4,13863.79
1,2,10,0,6,549,8891.76,1.0236,8878.41,27203.45,6278.88
10,5,20,0,11,525,10625.23,0.8587,10481.18,5703.8,1350.81
7,5,27,0,7,526,4660.05,0.9368,3820.54,17235.38,2414.51
4,4,2,1,11,462,3565.74,1.0834,2980.94,5838.72,500.0
3,4,13,0,3,470,8344.33,1.0316,9785.93,108222.6,5476.95
0,1,26,0,3,475,6864.75,0.9061,7364.02,65972.7,6372.41
4,3,10,0,9,514,5076.63,1.0775,4666.84,36746.28,5945.46
9,2,3,1,6,471,7847.97,1.0557,6301.79,48404.5,10302.32
1,4,4,1,11,512,12651.22,1.0111,13825.4,17805.88,16417.71
12,2,19,0,7,474,14091.38,0.9916,12288.05,35492.97,3077.09
11,4,14,0,6,502,22476.38,0.9502,22518.6,21972.76,15736.83
3,0,10,0,8,488,9952.89,1.1337,11291.83,29204.35,8948.54
0,6,29,0,8,493,3664.9,0.9868,3257.31,49052.93,4220.14
1,2,24,0,3,460,14329.37,0.8599,12080.89,23055.48,7051.6
12,5,17,0,11,489,6208.78,0.9609,5790.21,17146.92,1863.74
10,6,23,0,10,488,7611.66,0.9084,7109.38,14884.74,8270.29
