user_id,tx_success_rate,avg_response_time_ms,support_ticket_count_30d,complaint_count_90d,notification_read_rate,feature_adoption_score,session_frequency,tx_volume_30d,failed_tx_count_30d,days_since_last_complaint,onboarding_complete,account_age_days,nps_score
USR_01028,0.7934,635.6,2,0,0.6321,0.7317,3,5596.01,0,116,1,572,38
USR_01029,0.8636,897.8,0,0,0.7873,0.8973,9,4565.26,0,169,1,468,33
USR_01030,0.9155,1297.3,0,1,0.6305,0.7417,7,917.48,1,316,0,925,40
USR_01031,0.9358,1358.9,0,0,0.4604,0.4865,13,5971.51,0,187,1,913,45
USR_01032,0.7716,880.2,0,0,0.585,0.4088,8,10070.05,1,144,1,36,42
USR_01033,0.8584,570.0,1,0,0.4708,0.8157,8,3435.11,0,349,1,565,48
USR_01034,0.9812,903.5,0,0,0.5793,0.5825,6,209.95,0,87,1,683,55
USR_01035,0.8326,315.3,0,0,0.6073,0.5751,7,3646.29,0,327,1,403,40
USR_01036,0.8728,634.3,0,0,0.6343,0.5831,12,3645.36,0,209,1,402,28
USR_01037,0.9821,964.6,1,0,0.5013,0.605,7,1609.36,0,345,1,350,35
USR_01038,0.8467,702.2,1,0,0.7252,0.3949,8,11583.48,1,342,1,822,33
USR_01039,0.9113,1724.6,2,0,0.4015,0.5014,7,4949.54,0,286,1,785,47
USR_01040,0.7664,1054.7,0,0,0.4544,0.7763,11,4495.26,0,225,1,505,39
USR_01041,0.9872,2102.5,1,0,0.5088,0.4244,8,848.99,1,338,1,341,35
USR_01042,0.7477,620.7,1,1,0.6651,0.4747,7,1296.62,0,60,1,403,35
USR_01043,0.7309,799.7,0,0,0.2957,0.4044,8,5135.74,0,307,1,862,39
USR_01044,0.683,549.7,0,1,0.4617,0.5993,13,9481.0,1,257,1,931,41
USR_01045,0.841,208.0,0,0,0.8187,0.3922,9,2506.85,0,231,1,850,51
USR_01046,0.834,293.1,0,0,0.2623,0.634,10,4054.66,0,268,1,770,39
USR_01047,0.9734,594.8,0,0,0.4018,0.3874,8,3114.0,1,224,1,298,49
USR_01048,0.9506,417.7,1,0,0.3894,0.2994,10,2507.95,0,96,1,236,42
USR_01049,0.8734,378.0,0,1,0.2121,0.3695,13,1365.82,1,224,1,624,24
USR_01050,0.9867,361.9,0,0,0.6753,0.304,6,1089.63,0,286,0,845,37
USR_01051,0.9805,541.0,1,0,0.6944,0.341,7,626.24,1,103,0,842,38
USR_01052,0.6988,976.0,0,0,0.5831,0.3836,5,3121.62,1,69,0,884,31
USR_01053,0.8505,791.3,0,0,0.7362,0.3683,8,1149.31,0,332,1,480,47
USR_01054,0.8066,744.2,1,0,0.4371,0.5444,3,4554.72,0,37,1,924,32
USR_01055,0.9812,598.5,0,0,0.7917,0.6244,6,3241.76,0,345,1,503,56
USR_01056,0.7715,803.8,0,0,0.48,0.3881,9,5010.14,1,21,1,282,42
USR_01057,0.9409,1222.5,1,0,0.4759,0.2669,11,4490.94,0,293,1,449,28
USR_01058,0.8114,386.2,1,1,0.7199,0.2299,11,3324.0,0,63,0,102,24
USR_01059,0.8083,1094.2,0,0,0.5467,0.0303,9,1782.89,0,269,1,241,28
USR_01060,0.8946,852.0,0,0,0.2505,0.7249,8,1474.13,2,345,1,157,36
USR_01061,0.6612,587.9,0,0,0.7814,0.3322,5,3133.86,0,87,1,508,27
USR_01062,0.8595,400.1,2,0,0.376,0.1782,9,8650.86,1,336,1,395,17
USR_01063,0.8388,1228.7,0,0,0.3293,0.4166,11,1832.97,0,173,1,439,41
USR_01064,0.803,931.1,2,1,0.6328,0.1795,5,17841.29,0,35,1,521,18
USR_01065,0.823,1395.8,1,0,0.7576,0.5707,7,1733.69,1,42,1,236,37
USR_01066,0.9294,621.5,0,0,0.6515,0.4529,5,2806.17,0,196,1,401,57
USR_01067,0.9183,412.6,1,0,0.3663,0.5486,9,1902.76,1,114,1,953,33
USR_01068,0.9009,809.3,0,1,0.6012,0.8996,6,1470.71,0,270,1,415,51
USR_01069,0.9788,635.2,0,0,0.4772,0.9149,9,6632.11,1,184,1,638,42
USR_01070,0.7193,713.1,0,0,0.6705,0.4757,5,18604.6,0,257,1,506,42
USR_01071,0.7308,865.7,2,0,0.5825,0.6112,6,4134.42,1,270,1,853,19
USR_01072,0.8904,508.8,2,0,0.8841,0.4351,11,910.49,0,129,1,474,52
USR_01073,0.9166,825.4,0,0,0.6205,0.3512,4,2761.56,0,326,1,694,50
USR_01074,0.9088,486.7,0,0,0.2013,0.4722,10,31663.14,0,96,1,236,38
USR_01075,0.8693,1205.0,0,0,0.3276,0.3821,9,16161.46,0,336,1,125,41
USR_01076,0.7461,874.2,0,0,0.6693,0.7101,9,963.6,0,14,1,129,27
USR_01077,0.9598,919.4,0,0,0.6327,0.5764,2,2166.78,0,254,1,122,57
USR_01078,0.8008,456.2,0,0,0.7046,0.4498,6,6092.68,0,127,1,396,59
USR_01079,0.8846,400.6,0,0,0.674,0.8204,4,6889.65,0,76,1,672,53
USR_01080,0.8402,1752.0,1,0,0.5654,0.3624,5,2726.63,0,319,1,399,28
USR_01081,0.8883,451.8,0,0,0.8148,0.47,8,8167.63,0,254,0,846,57
USR_01082,0.9789,761.8,0,0,0.4553,0.6499,7,2393.1,0,184,1,362,45
USR_01083,0.9091,310.6,0,0,0.7303,0.6262,7,2853.37,1,141,1,194,69
USR_01084,0.7092,422.2,0,0,0.8735,0.5616,8,2254.95,1,34,1,695,47
USR_01085,0.8657,1316.1,0,0,0.7955,0.31,4,767.26,0,93,0,553,49
USR_01086,0.8551,466.7,1,0,0.6309,0.5574,9,3313.82,0,359,1,900,43
USR_01087,0.7713,607.6,0,0,0.8641,0.4168,9,1184.21,0,37,0,641,27
USR_01088,0.7184,1185.8,0,1,0.5937,0.8687,11,1285.73,1,87,1,70,30
USR_01089,0.8799,796.1,0,0,0.9242,0.3774,6,2834.0,0,120,1,663,50
USR_01090,0.7744,917.5,1,0,0.7372,0.0594,9,3612.12,0,363,1,322,29
USR_01091,0.8792,1026.0,1,0,0.657,0.7007,12,1428.86,0,336,1,103,41
USR_01092,0.5,1880.1,0,0,0.4334,0.7943,8,13220.49,0,54,1,687,36
USR_01093,0.8748,366.4,1,0,0.6271,0.51,13,5410.85,0,242,1,447,41
USR_01094,0.7927,518.9,0,0,0.7463,0.2493,9,4164.46,0,1,1,39,38
USR_01095,0.9761,744.6,0,0,0.7943,0.3413,7,1791.45,0,245,1,511,38
USR_01096,0.8257,388.1,1,0,0.5739,0.4405,7,13373.99,0,304,1,223,30
USR_01097,0.8605,564.9,0,0,0.59,0.2613,9,2662.39,0,73,1,96,47
USR_01098,0.8875,867.8,0,0,0.7477,0.3843,9,374.38,0,221,1,743,48
USR_01099,0.7175,618.7,0,1,0.8001,0.5712,8,7682.5,1,27,1,441,22
USR_01100,0.5477,1396.5,0,0,0.3925,0.581,12,2145.35,0,82,1,422,27
USR_01101,0.6107,414.1,1,0,0.8677,0.7494,6,35599.44,2,72,1,762,43
USR_01102,0.9564,393.7,0,0,0.7529,0.4069,10,1667.31,0,251,1,43,53
USR_01103,0.8105,1897.2,0,0,0.8163,0.8767,7,3647.62,1,52,1,712,53
USR_01104,0.9153,757.6,0,2,0.6016,0.0241,4,13255.78,0,140,0,452,23
USR_01105,0.9252,492.6,0,0,0.4701,0.4777,14,1663.02,0,288,1,535,48
USR_01106,0.8494,1454.0,1,1,0.7469,0.0856,1,2117.51,2,351,1,713,30
USR_01107,0.7706,565.9,1,0,0.2046,0.4424,4,1943.66,0,309,1,368,26
USR_01108,0.8408,999.2,0,1,0.7192,0.5236,6,6537.03,0,326,1,976,38
USR_01109,0.8815,1230.3,0,0,0.6404,0.0219,6,1950.62,0,274,1,357,31
USR_01110,0.8319,522.0,0,0,0.5406,0.6251,6,12462.23,0,291,1,352,41
USR_01111,0.9404,599.2,0,0,0.351,0.6665,9,2692.08,0,137,1,162,32
USR_01112,0.981,600.9,0,0,0.4778,0.2697,8,27849.98,0,175,1,392,47
USR_01113,0.9732,743.5,0,0,0.8433,0.9065,9,2431.25,0,208,1,655,53
USR_01114,0.9808,367.4,0,0,0.6374,0.7339,9,825.27,1,218,1,283,53
USR_01115,0.9133,527.3,0,0,0.852,0.5654,6,23049.42,0,275,1,408,42
USR_01116,0.9548,549.2,2,0,0.9109,0.5477,6,2177.35,0,288,1,836,41
USR_01117,0.9942,540.7,0,0,0.3925,0.8456,8,4308.57,0,234,1,124,49
USR_01118,0.9294,1171.9,0,0,0.5039,0.7996,6,4785.26,0,126,1,474,57
USR_01119,0.9317,741.6,0,0,0.3803,0.0372,11,875.06,0,326,1,66,35
USR_01120,0.8779,808.7,0,0,0.5321,0.4725,10,1970.0,0,214,1,166,58
USR_01121,0.9661,672.3,0,0,0.3664,0.3081,6,2529.43,0,198,1,42,50
USR_01122,0.7279,922.6,0,0,0.8364,0.0564,9,20089.87,1,315,0,402,19
USR_01123,0.8352,1350.6,0,0,0.8333,0.4013,7,4840.72,0,300,1,934,45
USR_01124,0.844,465.9,1,0,0.3171,0.3528,1,991.32,0,186,1,252,41
USR_01125,0.7785,594.8,0,2,0.4099,0.3203,7,4522.02,0,350,1,592,28
USR_01126,0.7219,289.1,1,0,0.222,0.5484,8,937.73,0,101,1,367,24
USR_01127,0.765,663.9,0,0,0.5867,0.5805,9,2790.64,1,351,1,277,23
USR_01128,0.9078,819.9,0,0,0.7612,0.6023,5,6794.42,1,234,1,385,52
USR_01129,0.9129,839.4,0,0,0.7297,0.8215,12,3782.13,0,39,1,273,59
USR_01130,0.8069,844.7,2,1,0.569,0.3443,4,2070.42,1,136,1,955,24
USR_01131,0.7852,926.9,0,0,0.77,0.8238,14,1963.29,0,63,1,522,65
USR_01132,0.8999,838.3,1,0,0.6709,0.4577,10,50000.0,0,253,1,671,53
USR_01133,0.9793,795.6,2,0,0.7388,0.1931,13,1280.98,0,13,1,272,37
USR_01134,0.6967,485.7,0,0,0.5465,0.6419,10,1254.56,0,182,1,921,62
USR_01135,0.8476,519.0,0,0,0.917,0.1967,6,9394.96,1,175,1,280,48
USR_01136,0.8952,525.8,0,0,0.8709,0.2485,13,2510.63,0,31,0,111,49
USR_01137,0.988,655.7,0,0,0.859,0.5002,9,1801.64,0,268,1,336,52
USR_01138,0.8788,1007.7,0,0,0.287,0.2426,7,617.32,0,284,1,917,39
USR_01139,0.6464,212.2,1,0,0.8776,0.9601,9,1649.25,1,144,1,643,23
USR_01140,0.8953,398.0,2,1,0.5402,0.4524,7,8217.21,0,119,1,372,35
USR_01141,0.8409,630.4,0,0,0.8597,0.5071,7,4675.89,0,72,0,581,43
USR_01142,0.8974,1394.5,0,0,0.782,0.5062,9,2170.8,0,201,1,669,52
USR_01143,0.9969,1029.3,0,1,0.9272,0.5109,4,1327.42,0,123,1,803,42
USR_01144,0.9853,708.7,0,0,0.6893,0.5892,9,318.06,0,203,0,875,48
USR_01145,0.9949,687.1,0,1,0.7473,0.6003,5,3174.98,0,253,1,64,44
USR_01146,0.924,828.8,0,0,0.4798,0.6831,18,4163.58,0,356,1,938,47
USR_01147,0.9275,466.3,1,0,0.3245,0.6484,9,1346.31,0,157,0,303,8
USR_01148,0.8172,403.4,0,0,0.7852,0.8,7,2222.22,0,16,1,835,33
USR_01149,0.9647,657.9,0,0,0.457,0.5038,5,3203.49,0,103,0,496,47
USR_01150,0.8089,1234.0,0,1,0.9283,0.8294,13,2079.47,0,98,1,694,33
USR_01151,0.662,492.5,1,0,0.8968,0.5202,5,2276.69,0,343,1,40,40
USR_01152,0.8405,862.7,0,0,0.6722,0.5013,9,10342.82,1,188,0,231,30
USR_01153,0.7804,857.5,0,0,0.8723,0.7595,6,2913.18,0,241,1,84,41
USR_01154,0.5992,694.4,0,0,0.4275,0.5994,5,9702.91,1,238,1,496,37
USR_01155,0.936,323.6,0,0,0.322,0.7032,9,1705.43,0,96,0,450,41
USR_01156,0.8192,273.4,0,0,0.6067,0.5351,5,3407.32,1,346,1,131,46
USR_01157,0.9593,492.6,0,0,0.1683,0.6871,8,1218.28,0,112,1,661,29
USR_01158,0.7241,1101.3,0,0,0.7641,0.2367,8,8796.98,1,200,1,811,43
USR_01159,0.8689,736.8,1,0,0.5869,0.4221,9,1658.13,2,70,1,442,21
USR_01160,0.9879,411.0,1,1,0.8825,0.5165,8,1986.08,0,51,0,957,42
USR_01161,0.9911,948.6,0,0,0.6706,0.6755,9,5878.9,0,214,0,163,59
USR_01162,0.7882,298.0,0,0,0.2979,0.6648,3,4310.75,0,290,1,729,40
USR_01163,0.9606,774.1,2,0,0.8254,0.5363,7,5268.03,0,229,1,603,40
USR_01164,0.8195,144.6,0,0,0.7018,0.4357,5,1956.78,0,333,1,249,42
USR_01165,0.7409,568.8,1,1,0.5105,0.8855,6,1418.35,0,332,1,221,41
USR_01166,0.8553,267.2,1,0,0.4608,0.825,5,4991.18,0,305,0,564,50
USR_01167,0.7018,789.8,0,0,0.7054,0.7175,10,2178.76,0,4,1,252,34
USR_01168,0.4611,358.5,0,1,0.4483,0.3215,7,1851.5,0,220,1,732,19
USR_01169,0.7247,458.6,2,0,0.7776,0.5501,10,2300.55,1,204,1,262,33
USR_01170,0.8163,605.3,0,0,0.3961,0.8842,5,6790.49,0,175,1,625,38
USR_01171,0.8093,922.6,0,0,0.4495,0.3301,7,2490.38,0,3,1,557,29
USR_01172,0.9475,620.3,1,0,0.3773,0.0446,15,4060.72,0,19,1,193,35
USR_01173,0.6819,357.7,0,0,0.6074,0.7691,2,1463.82,0,65,0,294,39
USR_01174,0.7055,261.9,0,0,0.2346,0.46,9,3110.69,1,191,1,993,44
USR_01175,0.9599,355.6,0,2,0.8092,0.6729,7,935.14,0,79,1,232,39
USR_01176,0.8894,188.0,0,0,0.6757,0.4585,7,1162.54,1,53,1,823,38
USR_01177,0.6462,1018.2,0,0,0.7834,0.4552,2,363.68,0,355,1,799,41
USR_01178,0.8451,609.3,1,0,0.567,0.46,6,1384.79,1,124,1,176,37
USR_01179,0.9023,834.3,0,1,0.4905,0.2688,7,5954.97,0,177,1,56,19
USR_01180,0.8739,548.7,0,0,0.7965,0.5621,9,1856.59,0,104,1,818,39
USR_01181,0.6446,567.5,0,0,0.8151,0.0516,8,1077.35,0,289,1,229,40
USR_01182,0.946,1173.0,0,0,0.9755,0.3184,9,5526.36,0,307,1,462,53
USR_01183,0.9227,318.7,0,0,0.8472,0.6007,9,7272.14,0,158,1,965,57
USR_01184,0.8113,655.7,0,0,0.7649,0.1873,8,3142.18,0,225,1,66,48
USR_01185,0.8832,250.0,0,1,0.2729,0.6394,4,416.77,0,70,1,292,37
USR_01186,0.9243,1171.7,0,1,0.4471,0.1105,13,278.2,0,41,1,546,47
USR_01187,0.9267,834.0,0,0,0.7414,0.2298,7,19251.3,0,142,1,395,47
USR_01188,0.8783,715.3,1,0,0.349,0.7465,5,7957.98,0,339,1,99,28
USR_01189,0.7515,436.7,0,0,0.3786,0.7971,5,1172.04,1,121,1,511,42
USR_01190,0.9736,878.4,0,0,0.5013,0.5842,12,2603.95,0,46,1,232,38
USR_01191,0.8803,546.7,1,1,0.9219,0.4368,10,1114.34,0,204,1,240,23
USR_01192,0.9411,887.8,1,0,0.6567,0.6918,6,3650.17,0,134,1,198,50
USR_01193,0.955,742.9,1,0,0.7495,0.388,7,1628.49,0,92,1,874,48
USR_01194,0.8886,568.0,0,0,0.5995,0.4814,8,2957.04,0,244,1,90,42
USR_01195,0.9847,892.6,0,0,0.3661,0.5776,11,2514.39,0,173,0,825,43
USR_01196,0.7,392.4,0,0,0.8438,0.2037,4,2654.53,0,314,1,890,32
USR_01197,0.9241,1161.4,0,1,0.4023,0.6093,8,1239.63,0,56,1,997,33
USR_01198,0.9029,757.4,0,0,0.4359,0.6305,11,3593.01,0,134,1,71,44
USR_01199,0.9681,749.0,0,0,0.3051,0.819,8,2233.54,1,224,1,675,46
USR_01200,0.9116,473.7,0,0,0.5182,0.82,6,2193.13,0,115,1,490,39
USR_01201,0.7932,311.4,1,0,0.6395,0.8501,14,891.21,0,81,1,121,46
USR_01202,0.7416,516.5,1,0,0.9444,0.0978,7,9199.04,0,315,1,733,32
USR_01203,0.8985,759.8,1,1,0.6013,0.9537,6,2980.25,1,252,1,705,42
USR_01204,0.9131,478.0,0,0,0.2815,0.6951,8,1286.45,1,339,1,108,57
USR_01205,0.798,1149.2,0,1,0.2342,0.276,8,1247.78,0,269,1,338,28
USR_01206,0.7616,451.8,1,0,0.4905,0.8061,5,10261.57,0,361,1,263,45
USR_01207,0.9802,298.5,0,0,0.8454,0.1102,3,513.59,0,146,1,290,53
USR_01208,0.9703,840.5,2,0,0.9091,0.1515,7,2333.97,1,265,1,269,26
USR_01209,0.955,693.8,0,0,0.6003,0.6889,13,9740.11,0,265,1,296,44
USR_01210,0.9716,610.5,2,0,0.9907,0.5431,14,3451.15,0,142,1,475,37
USR_01211,0.907,1213.1,0,2,0.5351,0.7705,9,1048.73,0,75,1,713,35
USR_01212,0.9302,451.0,0,0,0.8295,0.2522,7,6438.91,0,252,1,181,35
USR_01213,0.9767,278.8,1,0,0.8168,0.7335,10,7123.95,0,197,1,609,48
USR_01214,0.7359,759.7,0,0,0.7494,0.1088,10,2172.86,0,143,1,452,41
USR_01215,0.953,684.7,0,0,0.5638,0.3401,6,804.12,0,258,1,763,57
USR_01216,0.596,427.0,0,0,0.476,0.2938,8,8168.79,1,40,0,87,9
USR_01217,0.8799,1361.3,2,0,0.179,0.5518,7,1355.25,0,340,1,978,33
USR_01218,0.8914,1044.8,0,0,0.7618,0.0951,10,1064.91,1,47,1,476,37
USR_01219,0.6224,1235.4,0,1,0.5444,0.4722,4,3876.13,0,329,1,694,22
USR_01220,0.7206,583.4,0,0,0.707,0.8099,7,1771.98,0,308,1,338,34
USR_01221,0.9863,893.1,0,0,0.6001,0.4942,7,21468.74,0,250,1,467,55
USR_01222,0.8888,304.8,0,1,0.8376,0.349,8,6987.77,0,143,1,327,36
USR_01223,0.8737,404.7,3,0,0.6688,0.9323,3,2511.78,0,39,1,604,38
USR_01224,0.991,706.6,0,0,0.4299,0.317,8,823.66,0,319,1,158,24
USR_01225,0.8608,345.9,2,1,0.6209,0.9136,12,829.09,0,141,1,606,32
USR_01226,0.9511,963.0,0,0,0.125,0.6359,6,1851.01,0,259,1,181,36
USR_01227,0.8073,959.8,0,0,0.3883,0.5746,7,4402.7,1,147,1,340,40
USR_01228,0.8798,716.0,0,0,0.3386,0.2455,8,2497.54,0,253,1,298,31
USR_01229,0.9646,880.5,0,0,0.4142,0.624,5,10321.18,0,359,0,246,47
USR_01230,0.9239,688.6,1,0,0.4171,0.6872,10,6163.77,1,192,1,759,35
USR_01231,0.8026,585.7,0,0,0.5029,0.7659,6,4896.3,0,302,1,336,29
USR_01232,0.9677,591.0,2,0,0.8639,0.6624,7,2069.91,0,172,1,418,46
USR_01233,0.9203,218.0,0,0,0.4717,0.6948,5,644.67,0,132,1,573,52
USR_01234,0.8908,526.3,1,0,0.8958,0.1957,0,2420.32,0,153,1,255,24
USR_01235,0.9666,418.3,0,2,0.7856,0.6955,8,8479.21,0,218,1,402,32
USR_01236,0.7227,949.0,2,0,0.2778,0.6085,14,1539.83,0,207,1,561,33
USR_01237,0.688,558.3,1,0,0.359,0.5347,14,13363.36,1,340,1,416,28
USR_01238,0.9602,544.9,0,1,0.2384,0.6079,9,6542.62,0,127,0,548,28
USR_01239,0.9196,1145.5,1,0,0.9276,0.2489,11,14613.7,0,159,1,361,41
USR_01240,0.7376,767.1,1,0,0.36,0.8304,7,4338.61,0,14,0,628,37
USR_01241,0.6841,818.0,1,0,0.6828,0.5981,4,3828.7,0,141,1,871,28
USR_01242,0.9281,1037.8,1,0,0.6396,0.8989,7,3164.98,0,294,1,76,51
USR_01243,0.7787,560.1,0,1,0.3271,0.2389,5,1271.61,2,37,1,291,19
USR_01244,0.8117,1508.1,0,1,0.8245,0.5985,6,7202.43,1,161,1,386,55
USR_01245,0.6921,394.6,2,1,0.8461,0.4691,5,7414.17,1,284,1,705,51
USR_01246,0.9161,1230.9,1,0,0.3771,0.2921,3,10500.51,0,34,1,563,33
USR_01247,0.9511,1457.1,0,2,0.4382,0.5925,5,2681.04,0,137,0,489,24
USR_01248,0.7965,1167.8,1,0,0.5717,0.9324,8,3028.13,0,177,1,167,42
USR_01249,0.9379,782.3,1,0,0.5168,0.1088,9,1054.07,1,258,1,362,51
USR_01250,0.7775,404.0,0,0,0.6479,0.3103,4,1869.88,0,293,1,194,37
USR_01251,0.9196,333.7,0,0,0.8237,0.606,5,14185.42,1,201,1,797,57
USR_01252,0.8836,994.4,2,0,0.7225,0.5011,8,3151.35,0,277,1,894,37
USR_01253,0.8734,799.3,1,1,0.9296,0.3248,9,3205.13,1,203,0,442,34
USR_01254,0.9716,800.2,0,0,0.4702,0.4572,5,8439.11,0,55,1,695,30
USR_01255,0.8608,601.9,0,0,0.6692,0.2471,9,3767.57,0,340,1,757,43
USR_01256,0.966,495.5,0,0,0.5875,0.7098,7,5714.73,0,319,1,237,47
USR_01257,0.8882,424.8,0,0,0.6272,0.4998,7,7098.07,0,346,1,622,50
USR_01258,0.8784,962.5,0,0,0.6712,0.5926,6,10662.78,0,316,0,568,34
USR_01259,0.5561,1143.8,0,0,0.5851,0.2684,7,7033.66,0,159,1,690,28
USR_01260,0.9383,944.0,0,1,0.917,0.3179,4,983.96,0,255,1,64,35
USR_01261,0.9262,980.0,0,0,0.9644,0.3285,9,17514.32,0,61,1,891,43
USR_01262,0.6223,1899.4,0,0,0.6998,0.5604,6,2462.26,1,363,1,784,29
USR_01263,0.9434,530.3,0,0,0.7019,0.2652,10,7974.66,0,180,1,572,53
USR_01264,0.8902,866.8,1,0,0.6556,0.2031,8,8559.86,0,334,1,879,23
USR_01265,0.8416,327.9,0,0,0.8446,0.1801,7,1427.78,0,343,1,799,33
USR_01266,0.8481,1030.9,0,2,0.9677,0.4347,9,5857.43,0,262,0,221,37
USR_01267,0.3108,446.7,0,0,0.172,0.4804,5,11903.82,3,290,1,572,22
USR_01268,0.7683,299.9,1,0,0.8136,0.4761,7,5710.91,0,271,1,66,29
USR_01269,0.8335,708.1,0,1,0.5965,0.2811,6,3749.64,0,118,1,158,27
USR_01270,0.9546,1273.8,0,0,0.8651,0.2113,4,1411.81,1,19,1,195,37
USR_01271,0.6666,340.5,0,0,0.1656,0.86,10,3960.39,0,211,1,175,26
USR_01272,0.8118,797.1,0,0,0.6345,0.5034,8,927.87,2,19,1,752,35
USR_01273,0.811,673.6,0,0,0.9885,0.401,10,1937.81,0,341,1,51,40
USR_01274,0.9655,315.1,0,0,0.3502,0.2871,9,9225.54,0,303,1,110,45
USR_01275,0.9096,335.7,0,0,0.4597,0.4166,8,1739.93,0,191,1,349,37
USR_01276,0.8375,691.7,1,0,0.7218,0.7096,12,2766.28,0,299,1,901,43
USR_01277,0.9916,683.3,0,0,0.5505,0.854,4,2091.87,0,347,1,588,43
USR_01278,0.7631,605.2,1,0,0.7496,0.5014,7,2644.32,0,269,1,88,25
USR_01279,0.7679,1042.9,1,0,0.6224,0.4809,9,3295.56,0,219,1,601,16
USR_01280,0.9691,514.5,0,1,0.3703,0.1071,8,1913.29,1,267,0,841,23
USR_01281,0.6721,2069.4,1,0,0.2936,0.3589,12,901.91,1,56,1,819,27
USR_01282,0.8219,969.8,1,0,0.4751,0.4281,12,2049.49,0,74,1,407,18
USR_01283,0.9705,473.8,0,0,0.2235,0.5234,10,2995.59,0,91,0,573,55
USR_01284,0.7747,541.1,0,0,0.6293,0.7943,8,1558.99,2,345,0,530,39
USR_01285,0.971,1004.4,0,0,0.8669,0.8314,6,9258.21,0,234,1,889,64
USR_01286,0.9734,513.3,1,0,0.814,0.3793,11,1657.38,0,164,1,119,49
USR_01287,0.893,603.5,0,0,0.6654,0.4143,7,7003.9,0,343,1,517,38
USR_01288,0.6714,426.2,1,0,0.2324,0.5158,12,4825.42,0,233,1,831,21
USR_01289,0.8153,702.7,1,1,0.7801,0.2668,5,5389.2,1,29,1,302,22
USR_01290,0.9785,698.8,0,0,0.8575,0.7917,5,1462.48,0,344,1,583,56
USR_01291,0.959,1804.8,0,1,0.9856,0.2987,5,567.15,1,206,1,725,34
USR_01292,0.9359,566.5,1,0,0.7433,0.7384,11,5722.22,0,316,0,109,41
USR_01293,0.7454,448.4,0,0,0.4516,0.7489,11,1882.19,1,133,1,358,37
USR_01294,0.9052,859.2,1,0,0.4418,0.8595,12,3208.94,0,190,1,390,60
USR_01295,0.9174,853.2,0,0,0.6382,0.354,8,2400.42,0,218,1,801,33
USR_01296,0.9897,682.1,0,1,0.9376,0.4367,7,6801.88,0,200,1,591,33
USR_01297,0.9637,953.7,0,2,0.6596,0.7769,4,3831.12,0,233,1,134,48
USR_01298,0.8464,431.3,0,1,0.7311,0.648,6,21467.18,0,192,1,216,42
USR_01299,0.8322,238.8,2,0,0.5634,0.9362,11,4006.9,2,27,1,458,44
USR_01300,0.8779,392.0,2,0,0.8256,0.421,7,2865.03,0,210,1,798,47
USR_01301,0.8419,1009.5,2,0,0.7183,0.6136,6,1455.36,0,288,1,765,41
USR_01302,0.9143,1266.1,1,1,0.6108,0.9568,10,5369.95,1,133,1,596,40
USR_01303,0.9414,564.0,1,0,0.4631,0.5003,4,6024.87,0,230,1,705,47
USR_01304,0.7266,468.2,0,0,0.8294,0.3246,5,5033.77,1,324,1,477,37
USR_01305,0.7961,509.4,1,0,0.8201,0.6776,7,2264.27,2,192,1,682,21
USR_01306,0.9398,279.6,0,0,0.8449,0.2995,14,2733.39,0,34,1,298,46
USR_01307,0.8173,597.5,2,0,0.4187,0.6558,11,277.53,0,165,1,641,34
USR_01308,0.7802,656.8,0,1,0.869,0.2504,4,2043.53,0,314,0,914,19
USR_01309,0.9885,1122.1,1,0,0.9286,0.08,9,2078.67,0,298,1,168,32
USR_01310,0.6161,976.2,0,1,0.661,0.7248,5,5974.32,1,124,1,869,34
USR_01311,0.8986,303.7,0,1,0.8434,0.2518,12,1081.48,0,223,1,638,47
USR_01312,0.8997,1112.0,1,0,0.7081,0.453,5,5751.99,1,130,1,586,49
USR_01313,0.8948,795.1,1,0,0.8603,0.8687,5,2428.72,0,339,1,615,48
USR_01314,0.9103,368.5,0,0,0.6671,0.1042,10,4408.92,0,306,1,840,30
USR_01315,0.9864,1354.1,0,0,0.7212,0.6198,10,2124.47,0,202,1,193,49
USR_01316,0.9321,790.5,0,0,0.3814,0.1807,5,1915.19,0,111,1,287,43
USR_01317,0.6715,690.0,0,0,0.2968,0.5879,3,701.05,0,183,1,600,46
USR_01318,0.7406,1493.5,0,0,0.501,0.4976,10,179.3,0,311,0,61,38
USR_01319,0.8984,555.3,0,1,0.7051,0.9104,8,6066.43,0,47,0,715,23
USR_01320,0.472,282.9,0,0,0.326,0.5728,6,9411.19,0,243,1,574,46
USR_01321,0.9236,633.3,0,0,0.7354,0.7401,7,2483.43,0,79,1,764,42
USR_01322,0.8429,2534.1,0,0,0.9051,0.1276,7,3383.93,0,69,1,389,42
USR_01323,0.8538,943.9,0,0,0.5472,0.4531,5,4522.89,0,218,1,428,45
USR_01324,0.8222,586.4,0,0,0.4238,0.662,5,9230.58,0,157,1,592,48
USR_01325,0.7016,875.6,0,0,0.7921,0.4406,6,1548.7,1,351,1,505,39
USR_01326,0.9927,549.5,0,0,0.5957,0.2707,8,10923.67,1,354,0,830,34
USR_01327,0.8424,716.3,0,1,0.8892,0.8634,7,6089.39,0,95,1,565,39
USR_01328,0.7653,559.7,0,1,0.8463,0.272,8,5112.6,0,87,1,396,27
USR_01329,0.9223,1618.0,1,1,0.4836,0.58,8,2548.89,0,265,1,593,40
USR_01330,0.9432,506.1,0,0,0.4681,0.47,6,4758.85,2,181,0,563,29
