voucher_id,days_since_issue,days_until_expiry,grant_type_encoded,amount_normalized,region_encoded,beneficiary_activity_score,similar_voucher_redemption_rate,channel_availability_score,has_used_app,has_used_ussd,nearest_agent_distance_km,notification_sent_count,expired_unredeemed
VCH_01460,62,30,0,1.0,13,0.3666,0.8817,0.7498,1,0,1.48,3,0
VCH_01461,77,11,2,0.2143,1,0.2281,0.73,0.8548,1,1,15.06,0,0
VCH_01462,5,80,0,1.0,2,0.5354,0.6431,0.6003,1,1,3.13,2,0
VCH_01463,63,18,1,1.0,3,0.8312,0.7079,0.7077,1,1,2.82,3,0
VCH_01464,14,72,0,1.0,0,0.808,0.8197,0.9959,0,0,0.5,5,0
VCH_01465,27,67,3,0.2143,2,0.7824,0.8527,0.4462,0,0,1.84,2,0
VCH_01466,14,85,0,1.0,13,0.1747,0.7157,0.8295,1,1,0.83,1,0
VCH_01467,86,0,1,1.0,13,0.7221,0.8064,0.6184,1,1,5.99,0,0
VCH_01468,7,88,3,0.2143,3,0.4573,0.7357,0.2861,0,1,13.77,1,0
VCH_01469,53,43,0,1.0,5,0.9328,0.4738,0.8638,1,1,10.55,3,0
VCH_01470,54,27,0,1.0,2,0.5321,0.9382,0.8641,1,1,4.22,3,0
VCH_01471,17,73,0,1.0,5,0.8917,0.5486,0.7073,1,0,6.36,1,0
VCH_01472,30,53,3,0.2143,2,0.3124,0.8621,0.1298,0,0,3.03,1,0
VCH_01473,35,58,0,1.0,2,0.5904,0.507,0.7915,1,1,6.5,1,0
VCH_01474,16,81,4,1.0,0,0.625,0.699,0.8585,0,1,4.26,1,0
VCH_01475,75,7,2,0.2143,8,0.9011,0.884,0.8988,1,1,1.77,3,0
VCH_01476,62,31,0,1.0,2,0.2522,0.6058,0.5406,1,1,14.72,2,0
VCH_01477,36,51,2,0.2143,5,0.7127,0.8116,0.591,0,1,8.93,4,0
VCH_01478,85,11,2,0.2143,5,0.5484,0.6797,0.3946,1,0,9.62,1,0
VCH_01479,47,37,0,1.0,0,0.4719,0.682,0.6193,1,1,9.76,2,0
VCH_01480,28,58,0,1.0,9,0.6231,0.9097,0.6796,1,1,15.48,2,0
VCH_01481,88,11,1,1.0,13,0.9354,0.5418,0.8509,0,1,3.19,3,0
VCH_01482,86,5,0,1.0,0,0.6786,0.4626,0.5438,1,0,7.1,2,0
VCH_01483,31,58,2,0.2143,3,0.3533,0.8797,0.8274,1,1,4.27,1,0
VCH_01484,35,47,1,1.0,0,0.6727,0.7156,0.8368,0,1,2.61,2,0
VCH_01485,80,13,3,0.2143,0,0.8796,0.827,0.3537,1,0,0.99,2,0
VCH_01486,43,53,0,1.0,0,0.5132,0.882,0.809,1,0,9.2,3,0
VCH_01487,25,71,2,0.2143,1,0.7471,0.5213,0.7431,0,1,2.67,5,0
VCH_01488,19,71,2,0.2143,6,0.8549,0.8414,0.756,1,0,7.46,3,0
VCH_01489,7,78,0,1.0,12,0.7179,0.7316,0.4464,1,1,1.65,2,0
VCH_01490,51,36,2,0.2143,10,0.6761,0.5643,0.7419,1,1,4.86,4,0
VCH_01491,53,28,4,1.0,0,0.5342,0.7828,0.5358,0,0,8.7,2,0
VCH_01492,22,68,0,1.0,0,0.6653,0.6947,0.7336,1,0,1.55,1,0
VCH_01493,35,46,0,1.0,0,0.6639,0.5038,0.8457,0,1,12.62,1,0
VCH_01494,21,69,1,1.0,12,0.4477,0.6081,0.2266,1,0,1.47,1,0
VCH_01495,72,24,2,0.2143,9,0.8369,0.8925,0.7555,0,1,2.3,0,0
VCH_01496,50,32,0,1.0,5,0.4883,0.6155,0.4667,1,1,0.8,2,0
VCH_01497,8,82,1,1.0,6,0.5735,0.8151,0.6222,0,0,4.41,3,0
VCH_01498,18,79,2,0.2143,0,0.9028,0.5391,0.681,1,1,11.05,1,0
VCH_01499,27,57,0,1.0,4,0.6827,0.7296,0.8802,1,0,3.49,2,0
VCH_01500,81,0,0,1.0,4,0.7987,0.9199,0.7673,1,1,2.38,7,0
VCH_01501,38,61,0,1.0,4,0.1372,0.7798,0.8214,0,0,7.59,3,1
VCH_01502,16,66,3,0.2143,10,0.7006,0.8245,0.7527,1,1,5.56,3,0
VCH_01503,59,36,1,1.0,13,0.7702,0.5822,0.2784,1,0,9.28,0,0
VCH_01504,58,40,0,1.0,2,0.6936,0.2895,0.5637,1,0,0.5,1,0
VCH_01505,3,94,1,1.0,0,0.6381,0.8153,0.6258,1,1,1.46,1,0
VCH_01506,23,63,2,0.2143,0,0.9117,0.921,0.3495,0,0,12.94,4,0
VCH_01507,60,24,1,1.0,3,0.6421,0.6454,0.5847,0,0,3.4,2,0
VCH_01508,82,14,0,1.0,1,0.8063,0.7826,0.8161,1,0,0.5,2,0
VCH_01509,60,28,2,0.2143,7,0.2012,0.8932,0.6777,0,0,3.56,2,1
VCH_01510,47,37,1,1.0,2,0.8471,0.8409,0.8925,0,0,0.5,3,0
VCH_01511,22,71,2,0.2143,0,0.6414,0.2807,0.902,0,1,6.62,1,0
VCH_01512,85,0,4,1.0,5,0.428,0.772,0.6033,1,1,8.81,1,0
VCH_01513,87,0,0,1.0,5,0.3237,0.7996,0.4591,1,1,3.13,3,1
VCH_01514,8,87,0,1.0,0,0.5868,0.7637,0.9081,1,0,3.31,1,0
VCH_01515,32,57,0,1.0,3,0.8373,0.6209,0.7034,0,0,8.02,4,0
VCH_01516,46,48,1,1.0,0,0.6059,0.8017,0.9084,1,0,0.69,2,0
VCH_01517,33,60,1,1.0,4,0.7378,0.7819,0.4831,1,0,1.84,2,0
VCH_01518,79,12,4,1.0,3,0.7099,0.4708,0.7247,1,0,1.06,2,0
VCH_01519,77,16,1,1.0,4,0.6003,0.438,0.4241,1,0,2.09,3,0
VCH_01520,38,60,0,1.0,7,0.476,0.9292,0.7711,1,0,3.83,5,0
VCH_01521,15,71,1,1.0,0,0.6451,0.9576,0.9601,1,0,15.83,1,0
VCH_01522,10,78,2,0.2143,0,0.5835,0.8661,0.5406,1,0,7.16,4,0
VCH_01523,11,75,2,0.2143,0,0.5401,0.6244,0.5299,1,0,0.65,1,0
VCH_01524,11,77,4,1.0,9,0.7103,0.5757,0.8406,1,1,0.7,2,0
VCH_01525,4,78,1,1.0,5,0.8824,0.6151,0.2556,0,1,1.92,0,0
VCH_01526,31,60,4,1.0,6,0.553,0.6717,0.9832,1,0,9.05,4,0
VCH_01527,73,8,4,1.0,0,0.3551,0.7468,0.682,0,0,3.56,3,0
VCH_01528,47,47,0,1.0,7,0.7849,0.719,0.953,0,1,14.02,0,0
VCH_01529,83,14,4,1.0,2,0.8307,0.7277,0.6427,1,0,5.41,1,0
VCH_01530,4,78,1,1.0,5,0.6802,0.5709,0.8813,0,1,0.5,3,0
VCH_01531,53,40,2,0.2143,13,0.2538,0.8438,0.7832,1,0,1.29,5,0
VCH_01532,21,73,0,1.0,10,0.7177,0.8002,0.869,0,0,6.59,0,0
VCH_01533,35,52,1,1.0,2,0.5869,0.5727,0.8705,1,1,2.2,4,0
VCH_01534,9,76,3,0.2143,10,0.4994,0.87,0.6076,1,0,19.31,4,0
VCH_01535,60,37,4,1.0,13,0.4022,0.6829,0.3318,0,0,17.22,3,1
VCH_01536,49,34,2,0.2143,13,0.6644,0.4705,0.9323,0,0,2.03,0,0
VCH_01537,70,10,2,0.2143,6,0.5795,0.7707,0.8833,1,0,8.13,2,0
VCH_01538,60,38,0,1.0,5,0.1963,0.8644,0.8127,1,0,4.49,1,0
VCH_01539,9,88,3,0.2143,0,0.3991,0.9115,0.6199,1,0,3.68,4,0
VCH_01540,39,56,1,1.0,7,0.637,0.4053,0.444,1,1,1.75,2,0
VCH_01541,70,10,1,1.0,2,0.839,0.7798,0.2103,0,1,16.97,2,0
VCH_01542,56,43,0,1.0,11,0.5485,0.8069,0.8751,0,0,7.25,0,0
VCH_01543,29,56,0,1.0,1,0.806,0.5988,0.5589,0,0,4.17,1,0
VCH_01544,9,72,2,0.2143,0,0.7946,0.8695,0.6788,0,0,4.42,0,0
VCH_01545,0,86,1,1.0,0,0.1104,0.6449,0.5154,0,1,1.35,4,0
VCH_01546,84,0,3,0.2143,4,0.7381,0.8424,0.7035,0,0,3.76,3,0
VCH_01547,75,13,0,1.0,11,0.5727,0.8592,0.7262,1,1,2.36,2,0
VCH_01548,40,56,2,0.2143,6,0.8319,0.8142,0.7806,1,0,8.24,2,0
VCH_01549,87,10,2,0.2143,3,0.4265,0.9036,0.2302,1,0,7.7,3,0
VCH_01550,64,32,0,1.0,1,0.7845,0.9527,0.3885,1,0,0.51,3,0
VCH_01551,45,37,2,0.2143,7,0.2557,0.6195,0.4398,1,1,5.64,4,0
VCH_01552,80,12,2,0.2143,10,0.5471,0.6475,0.56,1,0,0.5,3,0
VCH_01553,73,21,0,1.0,3,0.6567,0.6307,0.6611,1,1,5.88,2,0
VCH_01554,35,49,0,1.0,5,0.6469,0.4618,0.6891,1,0,0.66,4,0
VCH_01555,40,45,1,1.0,7,0.4387,0.8644,0.5536,0,0,5.24,2,1
VCH_01556,17,82,0,1.0,2,0.77,0.6621,0.5706,1,0,1.05,2,0
VCH_01557,87,0,2,0.2143,7,0.6207,0.7358,0.793,1,0,4.85,4,0
VCH_01558,18,76,1,1.0,0,0.6205,0.8605,0.7322,0,1,0.63,2,0
VCH_01559,63,30,1,1.0,2,0.146,0.894,0.5959,0,0,12.9,2,0
VCH_01560,58,32,0,1.0,0,0.6901,0.7147,0.6872,0,0,6.01,0,0
VCH_01561,47,33,0,1.0,13,0.597,0.7561,0.906,0,0,7.68,0,0
VCH_01562,6,83,2,0.2143,0,0.4598,0.6558,0.9151,1,1,3.56,0,0
VCH_01563,9,83,0,1.0,0,0.3758,0.8851,0.6187,1,0,1.15,0,0
VCH_01564,38,42,2,0.2143,8,0.6199,0.6323,0.5237,1,0,3.4,0,0
VCH_01565,12,76,2,0.2143,3,0.3903,0.9627,0.6124,1,0,1.92,1,0
VCH_01566,37,54,0,1.0,1,0.7355,0.6463,0.8693,0,0,21.76,0,0
VCH_01567,32,64,0,1.0,9,0.6925,0.5728,0.2169,1,0,9.62,1,0
VCH_01568,37,44,2,0.2143,6,0.7107,0.8961,0.5981,1,1,1.41,4,0
VCH_01569,76,23,2,0.2143,6,0.6038,0.8559,0.7694,0,1,9.17,1,0
VCH_01570,4,91,0,1.0,11,0.6143,0.3557,0.6721,0,0,3.94,1,1
VCH_01571,45,52,0,1.0,0,0.7246,0.6681,0.7496,1,1,0.5,4,0
VCH_01572,23,68,3,0.2143,1,0.7767,0.6739,0.4319,1,0,11.34,1,0
VCH_01573,16,67,1,1.0,12,0.5151,0.7048,0.7996,1,1,5.81,1,0
VCH_01574,76,11,3,0.2143,5,0.4594,0.7779,0.3612,0,0,0.5,1,0
VCH_01575,27,69,1,1.0,6,0.5025,0.285,0.7095,0,0,3.09,2,0
VCH_01576,61,28,3,0.2143,9,0.5333,0.6712,0.7916,1,0,0.84,0,0
VCH_01577,6,78,2,0.2143,10,0.7227,0.4044,0.8989,1,0,0.5,3,0
VCH_01578,48,33,3,0.2143,1,0.7399,0.3718,0.944,1,1,9.72,0,0
VCH_01579,65,25,1,1.0,0,0.4693,0.7861,0.4951,0,0,3.45,1,0
VCH_01580,52,30,2,0.2143,5,0.6403,0.797,0.5314,0,0,10.01,2,0
VCH_01581,76,5,0,1.0,0,0.3175,0.3804,0.5877,1,1,15.23,2,0
VCH_01582,72,16,1,1.0,9,0.6411,0.6008,0.4575,1,1,3.34,0,0
VCH_01583,72,24,4,1.0,6,0.3383,0.6151,0.3014,0,1,9.38,3,0
VCH_01584,4,90,1,1.0,0,0.5697,0.905,0.5253,1,0,0.85,5,0
VCH_01585,77,12,1,1.0,3,0.7004,0.817,0.2192,1,1,0.5,1,0
VCH_01586,0,83,0,1.0,10,0.8221,0.621,0.9089,0,0,9.93,1,0
VCH_01587,3,83,0,1.0,13,0.5071,0.8846,0.7742,0,0,22.84,1,1
VCH_01588,43,47,4,1.0,5,0.4226,0.2395,0.8504,1,0,0.5,3,0
VCH_01589,11,74,2,0.2143,12,0.4213,0.7591,0.5226,0,0,1.6,0,0
VCH_01590,10,89,2,0.2143,5,0.7586,0.9323,0.67,1,1,2.0,3,0
VCH_01591,70,22,3,0.2143,0,0.7325,0.654,0.93,1,1,18.97,2,0
VCH_01592,2,93,1,1.0,1,0.5196,0.7895,0.4184,1,1,2.35,1,0
VCH_01593,26,65,0,1.0,0,0.7693,0.7754,0.6498,0,1,4.95,0,1
VCH_01594,25,61,2,0.2143,1,0.6293,0.4897,0.7645,0,1,2.33,3,0
VCH_01595,47,41,4,1.0,2,0.3346,0.7392,0.929,1,1,2.88,1,0
VCH_01596,88,0,1,1.0,7,0.6557,0.7033,0.8094,0,1,12.23,3,1
VCH_01597,42,52,1,1.0,0,0.6517,0.2768,0.4043,0,0,7.34,0,0
VCH_01598,39,42,1,1.0,0,0.2423,0.8654,0.9607,1,0,6.09,2,0
VCH_01599,49,37,0,1.0,3,0.6144,0.6499,0.1704,1,0,1.28,2,0
VCH_01600,43,50,4,1.0,4,0.7596,0.6708,0.5923,1,1,5.85,1,0
VCH_01601,63,32,0,1.0,0,0.9527,0.7747,0.8278,1,1,1.65,1,0
VCH_01602,2,91,2,0.2143,10,0.875,0.4558,0.5526,0,0,1.26,0,0
VCH_01603,6,89,1,1.0,11,0.2368,0.5799,0.3444,1,0,5.5,3,0
VCH_01604,78,16,1,1.0,4,0.5363,0.5369,0.1658,0,1,0.5,2,0
VCH_01605,60,31,4,1.0,3,0.7097,0.7689,0.8953,1,1,3.92,1,0
VCH_01606,60,21,0,1.0,5,0.3573,0.4147,0.7156,1,0,4.44,2,0
VCH_01607,65,26,2,0.2143,0,0.4814,0.8937,0.8236,1,0,2.58,1,0
VCH_01608,78,11,3,0.2143,0,0.6062,0.4393,0.6133,1,1,0.5,3,0
VCH_01609,85,14,0,1.0,8,0.7543,0.6861,0.7603,0,0,0.67,4,0
VCH_01610,24,75,0,1.0,6,0.5106,0.6725,0.6701,0,1,2.02,4,0
VCH_01611,44,38,2,0.2143,9,0.6971,0.6468,0.4497,1,1,1.57,3,0
VCH_01612,89,0,2,0.2143,1,0.8953,0.4931,0.8265,0,0,9.42,0,0
VCH_01613,39,47,4,1.0,0,0.812,0.644,0.5306,0,1,2.51,3,0
VCH_01614,31,55,4,1.0,13,0.3612,0.7452,0.8314,1,1,1.27,2,0
VCH_01615,68,18,3,0.2143,2,0.6544,0.8417,0.5061,1,1,4.11,2,0
VCH_01616,44,43,1,1.0,2,0.72,0.9497,0.815,0,0,0.5,1,0
VCH_01617,75,15,2,0.2143,13,0.4335,0.5046,0.6844,0,0,2.93,4,0
VCH_01618,40,58,1,1.0,0,0.2592,0.7376,0.3643,0,0,9.29,4,0
VCH_01619,79,8,2,0.2143,2,0.2545,0.7268,0.506,1,1,4.88,5,0
VCH_01620,43,38,2,0.2143,5,0.6213,0.5934,0.5484,1,0,0.8,2,0
VCH_01621,32,51,3,0.2143,2,0.6669,0.7676,0.4502,0,0,33.52,2,1
VCH_01622,26,57,0,1.0,13,0.5804,0.6346,0.7472,1,0,1.76,0,0
VCH_01623,7,73,3,0.2143,0,0.4972,0.8627,0.7156,1,0,1.18,3,0
VCH_01624,14,83,0,1.0,9,0.6724,0.2811,0.9506,1,0,3.51,1,0
VCH_01625,51,44,0,1.0,5,0.6923,0.7598,0.3532,0,0,3.13,1,0
VCH_01626,24,61,0,1.0,0,0.2519,0.7854,0.5345,1,0,0.5,2,0
VCH_01627,40,56,1,1.0,7,0.53,0.9095,0.6546,1,1,6.45,6,0
VCH_01628,77,8,0,1.0,8,0.5805,0.8034,0.7436,1,1,0.5,0,0
VCH_01629,4,92,0,1.0,13,0.8649,0.9598,0.9908,0,1,6.82,1,0
VCH_01630,57,42,1,1.0,0,0.8021,0.9021,0.4012,1,1,1.67,1,0
VCH_01631,57,29,0,1.0,3,0.4798,0.7369,0.583,1,1,2.46,5,0
VCH_01632,78,20,0,1.0,13,0.8708,0.8695,0.7632,1,0,6.51,3,0
VCH_01633,14,84,1,1.0,9,0.4711,0.4861,0.7776,1,1,4.59,4,0
VCH_01634,39,45,1,1.0,12,0.7716,0.9737,0.6152,1,0,2.23,1,0
VCH_01635,1,91,1,1.0,0,0.9249,0.5309,0.8452,0,0,9.69,0,0
VCH_01636,50,45,3,0.2143,3,0.1858,0.5768,0.5088,1,0,10.98,1,0
VCH_01637,9,88,4,1.0,8,0.7486,0.8523,0.963,0,1,0.5,2,0
VCH_01638,56,26,1,1.0,2,0.7973,0.8786,0.9425,1,0,3.18,2,0
VCH_01639,79,4,2,0.2143,2,0.5848,0.8045,0.6459,1,0,5.74,2,0
VCH_01640,83,6,2,0.2143,5,0.2355,0.6151,0.9192,0,0,3.75,1,1
VCH_01641,24,67,1,1.0,2,0.9282,0.8433,0.6596,0,0,4.13,3,0
VCH_01642,3,81,1,1.0,1,0.8061,0.5306,0.6552,1,1,3.63,2,0
VCH_01643,64,26,1,1.0,9,0.6737,0.7998,0.754,1,1,0.5,0,0
VCH_01644,58,41,0,1.0,10,0.7821,0.645,0.4212,0,1,2.27,4,0
VCH_01645,29,64,0,1.0,4,0.6093,0.6045,0.6281,1,1,0.89,1,0
VCH_01646,54,29,1,1.0,3,0.6857,0.6592,0.6802,0,1,2.3,4,0
VCH_01647,85,8,2,0.2143,1,0.5798,0.7493,0.8159,1,0,3.18,1,0
VCH_01648,77,6,0,1.0,13,0.2838,0.9377,0.7203,1,0,1.44,2,0
VCH_01649,66,23,0,1.0,4,0.2087,0.6549,0.6757,0,1,0.95,3,0
VCH_01650,48,50,0,1.0,3,0.7488,0.6095,0.2922,1,0,12.36,4,0
VCH_01651,13,74,2,0.2143,7,0.6617,0.8426,0.6424,1,0,27.52,6,0
VCH_01652,77,9,4,1.0,1,0.7952,0.5771,0.6505,0,1,3.76,1,0
VCH_01653,29,58,1,1.0,6,0.5255,0.7095,0.4239,1,1,0.5,3,0
VCH_01654,19,80,0,1.0,0,0.8668,0.3884,0.6432,0,1,5.66,1,0
VCH_01655,71,25,1,1.0,3,0.55,0.9172,0.4517,1,1,4.03,3,0
VCH_01656,38,56,4,1.0,9,0.3414,0.8678,0.5984,1,0,0.59,0,0
VCH_01657,49,45,2,0.2143,13,0.4198,0.6622,0.8568,0,0,1.15,1,0
VCH_01658,2,88,2,0.2143,11,0.8055,0.6021,0.758,1,1,7.47,1,0
VCH_01659,40,49,1,1.0,11,0.8698,0.8327,0.8353,1,1,1.21,5,0
VCH_01660,11,87,0,1.0,0,0.4797,0.7723,0.3912,1,0,3.96,1,0
VCH_01661,74,12,1,1.0,1,0.5138,0.8268,0.6169,1,0,18.72,0,0
VCH_01662,40,45,2,0.2143,9,0.8348,0.698,0.6983,1,0,1.74,2,0
VCH_01663,79,6,1,1.0,1,0.6941,0.8904,0.9329,1,1,5.38,2,0
VCH_01664,78,10,0,1.0,0,0.8501,0.7327,0.7294,1,0,6.92,5,0
VCH_01665,6,86,0,1.0,3,0.5658,0.925,0.696,0,1,0.79,1,0
VCH_01666,60,23,0,1.0,8,0.196,0.7577,0.7685,1,1,3.76,2,0
VCH_01667,58,29,2,0.2143,4,0.4115,0.7192,0.491,1,1,5.23,1,0
VCH_01668,61,22,3,0.2143,0,0.7742,0.7047,0.8818,1,1,3.01,1,0
VCH_01669,10,83,4,1.0,0,0.7007,0.4612,0.8405,1,1,4.81,3,0
VCH_01670,15,83,2,0.2143,4,0.6818,0.779,0.829,1,0,1.01,2,0
VCH_01671,32,65,2,0.2143,2,0.5492,0.8733,0.7601,1,1,2.22,1,0
VCH_01672,68,24,0,1.0,1,0.5192,0.7776,0.5642,0,0,1.67,3,0
VCH_01673,32,61,0,1.0,9,0.5247,0.7572,0.8862,1,1,2.98,1,0
VCH_01674,64,29,1,1.0,4,0.3907,0.9529,0.8579,1,0,3.62,4,0
VCH_01675,48,32,2,0.2143,3,0.817,0.8655,0.848,1,1,3.9,1,0
VCH_01676,78,13,0,1.0,1,0.4594,0.6992,0.7942,1,0,1.05,1,0
VCH_01677,14,76,0,1.0,1,0.8831,0.6784,0.6916,1,1,7.08,1,0
VCH_01678,39,55,0,1.0,10,0.9344,0.7297,0.1758,0,1,4.2,1,0
VCH_01679,81,0,0,1.0,4,0.3204,0.4956,0.8001,0,0,0.91,1,1
VCH_01680,83,6,4,1.0,0,0.3351,0.8203,0.9949,0,1,0.5,2,1
VCH_01681,65,32,1,1.0,3,0.7965,0.8392,0.7968,0,1,0.73,2,0
VCH_01682,87,0,4,1.0,11,0.566,0.7022,0.9105,0,0,0.7,3,1
VCH_01683,89,0,1,1.0,5,0.6321,0.7499,0.3276,1,1,0.5,0,0
VCH_01684,2,93,0,1.0,0,0.506,0.9469,0.924,0,1,1.12,0,0
VCH_01685,73,19,2,0.2143,1,0.2109,0.3116,0.7618,0,1,2.1,3,1
VCH_01686,49,33,1,1.0,12,0.6302,0.5394,0.6734,1,0,11.43,3,0
VCH_01687,76,5,0,1.0,1,0.9038,0.7749,0.4745,0,1,18.71,0,1
VCH_01688,17,66,1,1.0,4,0.4156,0.9419,0.5938,1,0,11.33,0,0
VCH_01689,78,18,3,0.2143,11,0.673,0.5366,0.8106,1,0,0.81,0,0
VCH_01690,31,68,3,0.2143,1,0.5796,0.7575,0.6026,0,1,2.93,4,0
VCH_01691,36,63,0,1.0,1,0.6195,0.8877,0.9091,0,0,15.73,1,0
VCH_01692,23,57,0,1.0,10,0.5022,0.5465,0.2962,1,0,7.79,2,0
VCH_01693,72,8,2,0.2143,8,0.1721,0.7806,0.7223,1,0,0.5,2,0
VCH_01694,83,12,1,1.0,11,0.6346,0.6917,0.8695,0,0,1.54,3,0
VCH_01695,35,60,0,1.0,13,0.5991,0.8376,0.4921,1,1,1.1,2,0
VCH_01696,41,39,0,1.0,6,0.7615,0.9305,0.7257,1,1,5.72,2,0
VCH_01697,14,68,0,1.0,4,0.8088,0.9055,0.9266,1,0,5.43,0,0
VCH_01698,19,67,2,0.2143,0,0.4444,0.5177,0.72,1,1,1.07,3,0
VCH_01699,77,19,4,1.0,0,0.8056,0.9258,0.8115,1,0,3.79,1,0
VCH_01700,15,70,2,0.2143,2,0.7031,0.4972,0.4197,1,0,2.13,3,0
VCH_01701,58,41,2,0.2143,10,0.7614,0.9485,0.8095,1,0,0.76,0,0
VCH_01702,87,2,2,0.2143,6,0.7916,0.3969,0.8432,1,1,1.12,3,0
VCH_01703,29,67,3,0.2143,7,0.7088,0.9099,0.7196,0,0,1.7,1,0
VCH_01704,15,74,2,0.2143,0,0.7271,0.8768,0.8476,0,1,0.55,2,0
VCH_01705,37,55,1,1.0,4,0.8744,0.822,0.7623,1,0,0.84,2,0
VCH_01706,8,80,1,1.0,2,0.421,0.7449,0.7154,1,0,1.17,2,0
VCH_01707,69,29,2,0.2143,0,0.67,0.6914,0.9003,1,1,1.59,1,0
VCH_01708,80,8,2,0.2143,0,0.8399,0.8482,0.6335,0,1,0.5,0,0
VCH_01709,41,57,4,1.0,4,0.4804,0.6757,0.7875,0,0,6.62,3,0
VCH_01710,88,9,0,1.0,8,0.1434,0.8685,0.5329,1,1,0.96,1,0
VCH_01711,39,52,3,0.2143,8,0.3395,0.7314,0.8412,0,1,0.5,1,0
VCH_01712,45,52,4,1.0,4,0.4611,0.6252,0.5071,0,0,0.61,1,0
VCH_01713,39,48,2,0.2143,13,0.5118,0.9347,0.5337,1,1,1.76,3,0
VCH_01714,65,16,0,1.0,6,0.7606,0.9091,0.8558,1,0,0.5,4,0
VCH_01715,19,74,4,1.0,6,0.5723,0.697,0.476,1,0,0.5,4,0
VCH_01716,55,36,0,1.0,1,0.3694,0.6818,0.5466,1,0,8.69,0,0
VCH_01717,37,46,1,1.0,13,0.7687,0.3142,0.2933,1,1,0.5,1,0
VCH_01718,81,4,2,0.2143,2,0.8217,0.7417,0.509,1,1,4.37,1,1
VCH_01719,76,22,0,1.0,0,0.3566,0.5825,0.6865,1,0,2.05,5,0
VCH_01720,36,50,2,0.2143,1,0.7946,0.5059,0.3405,1,0,6.11,4,0
VCH_01721,64,18,0,1.0,1,0.529,0.7558,0.7976,1,1,7.81,1,0
VCH_01722,74,20,1,1.0,1,0.7606,0.6793,0.7729,1,0,3.65,0,0
VCH_01723,71,16,0,1.0,5,0.4449,0.4968,0.9005,1,1,5.91,5,0
VCH_01724,65,15,2,0.2143,11,0.4949,0.9931,0.3157,0,0,11.25,4,1
VCH_01725,44,55,4,1.0,10,0.9319,0.8482,0.7783,1,0,3.54,2,0
VCH_01726,16,64,2,0.2143,10,0.5669,0.4962,0.779,1,0,8.15,1,0
VCH_01727,68,14,1,1.0,10,0.8483,0.6793,0.6366,1,0,7.44,1,0
VCH_01728,79,4,2,0.2143,3,0.5402,0.8431,0.7545,1,1,1.74,0,0
VCH_01729,69,16,1,1.0,13,0.6739,0.8618,0.5557,1,0,7.81,1,0
VCH_01730,60,30,0,1.0,2,0.7237,0.7433,0.7327,1,0,11.13,5,0
VCH_01731,31,54,3,0.2143,9,0.3519,0.902,0.4861,1,1,0.87,1,0
VCH_01732,8,85,2,0.2143,1,0.4625,0.7727,0.7501,0,0,3.49,3,0
VCH_01733,54,27,4,1.0,2,0.6753,0.9378,0.8093,1,0,17.96,3,0
VCH_01734,57,33,1,1.0,4,0.5229,0.9026,0.8483,1,1,1.83,3,0
VCH_01735,56,42,0,1.0,4,0.726,0.8434,0.2992,0,0,3.44,4,1
VCH_01736,4,91,2,0.2143,1,0.7131,0.7551,0.6319,0,0,4.44,3,0
VCH_01737,29,51,2,0.2143,10,0.6971,0.6166,0.5056,1,0,1.92,5,0
VCH_01738,60,30,2,0.2143,8,0.7562,0.8788,0.6728,0,1,3.84,5,0
VCH_01739,79,15,2,0.2143,3,0.2246,0.7109,0.4725,1,1,0.85,4,0
VCH_01740,62,28,3,0.2143,5,0.2528,0.6997,0.79,1,0,1.02,1,0
VCH_01741,5,94,1,1.0,7,0.372,0.8057,0.2423,1,1,5.56,3,0
VCH_01742,75,11,1,1.0,1,0.774,0.4241,0.5491,0,0,2.25,5,0
VCH_01743,64,24,0,1.0,2,0.5301,0.3811,0.8271,1,0,0.5,0,0
VCH_01744,81,1,3,0.2143,1,0.6538,0.9195,0.9434,0,1,4.22,1,0
VCH_01745,21,75,0,1.0,4,0.7032,0.8795,0.5477,0,1,6.27,1,0
VCH_01746,1,97,4,1.0,2,0.539,0.9723,0.9892,0,0,3.51,2,0
VCH_01747,48,46,0,1.0,5,0.429,0.2987,0.8273,1,1,9.77,3,0
VCH_01748,88,0,4,1.0,10,0.6203,0.4822,0.3561,0,1,5.03,4,0
VCH_01749,34,50,1,1.0,9,0.5921,0.882,0.4096,1,0,9.76,3,0
VCH_01750,48,50,0,1.0,4,0.8298,0.6585,0.716,0,1,4.2,1,0
VCH_01751,89,0,4,1.0,11,0.3982,0.7377,0.4402,1,1,2.69,3,0
VCH_01752,82,6,0,1.0,10,0.8073,0.5357,0.7393,1,0,15.11,4,0
VCH_01753,57,40,2,0.2143,2,0.4665,0.5513,0.289,1,0,7.87,2,0
VCH_01754,31,63,0,1.0,10,0.5236,0.755,0.7228,0,1,3.08,6,0
VCH_01755,80,0,2,0.2143,10,0.7404,0.6786,0.5836,0,1,33.6,2,0
VCH_01756,6,90,0,1.0,4,0.5249,0.9362,0.7077,1,0,6.86,0,0
VCH_01757,47,35,0,1.0,11,0.8385,0.7345,0.7114,0,1,11.56,2,0
VCH_01758,65,17,1,1.0,1,0.4663,0.6814,0.7921,0,0,1.23,0,0
VCH_01759,71,28,0,1.0,7,0.6157,0.9142,0.6349,0,1,4.02,4,0
VCH_01760,50,37,3,0.2143,0,0.7101,0.6793,0.8566,1,0,6.79,4,0
