voucher_id,days_since_issue,grant_type_encoded,amount_normalized,region_encoded,beneficiary_segment,day_of_week_issued,day_of_month_issued,is_payday_week,historical_avg_days_to_redeem,preferred_channel_encoded,nearby_agent_count,days_to_redeem,redemption_channel
VCH_01599,32,2,0.2143,9,0,0,28,0,1.9,1,1,6,cash_out
VCH_01600,52,4,1.0,0,4,5,28,0,8.64,3,7,8,merchant_payment
VCH_01601,18,2,0.2143,10,3,1,15,0,2.07,0,1,8,wallet
VCH_01602,16,0,1.0,1,3,0,1,1,7.45,0,3,11,wallet
VCH_01603,21,3,0.2143,0,4,2,15,0,3.57,4,5,6,cash_at_till
VCH_01604,22,2,0.2143,3,2,5,1,1,4.22,0,4,7,wallet
VCH_01605,26,2,0.2143,1,2,6,16,0,4.59,1,0,5,cash_out
VCH_01606,32,2,0.2143,6,0,1,28,0,4.79,2,0,10,bank_transfer
VCH_01607,2,1,1.0,0,0,0,2,1,5.08,0,2,5,wallet
VCH_01608,18,1,1.0,12,4,4,30,0,6.69,4,3,10,cash_at_till
VCH_01609,50,1,1.0,5,0,6,2,1,9.49,3,0,9,merchant_payment
VCH_01610,50,0,1.0,1,3,6,3,1,3.98,2,2,7,bank_transfer
VCH_01611,56,2,0.2143,6,5,3,16,0,5.05,4,2,8,cash_at_till
VCH_01612,46,0,1.0,9,0,6,1,1,4.06,1,4,6,cash_out
VCH_01613,28,1,1.0,10,0,2,28,0,6.16,3,6,10,merchant_payment
VCH_01614,15,1,1.0,3,1,3,2,1,3.39,1,6,6,cash_out
VCH_01615,34,2,0.2143,1,2,0,2,1,1.71,1,4,4,cash_out
VCH_01616,51,3,0.2143,3,1,3,1,1,9.24,0,0,11,wallet
VCH_01617,20,1,1.0,1,0,4,2,1,1.91,1,3,5,cash_out
VCH_01618,44,3,0.2143,10,2,2,30,0,4.26,1,2,12,cash_out
VCH_01619,28,2,0.2143,7,0,2,1,1,2.48,1,1,4,cash_out
VCH_01620,46,3,0.2143,1,4,5,29,0,4.44,1,0,5,cash_out
VCH_01621,55,0,1.0,11,1,2,1,1,4.16,3,0,6,merchant_payment
VCH_01622,8,0,1.0,4,0,4,29,0,2.21,0,1,12,wallet
VCH_01623,26,0,1.0,5,1,4,3,1,1.2,0,3,5,wallet
VCH_01624,10,0,1.0,4,5,0,29,0,4.41,0,2,8,wallet
VCH_01625,53,0,1.0,0,5,2,1,1,1.79,1,3,1,cash_out
VCH_01626,34,0,1.0,13,0,6,30,0,1.77,2,2,12,bank_transfer
VCH_01627,45,0,1.0,5,0,4,28,0,5.44,0,4,9,wallet
VCH_01628,13,0,1.0,12,0,5,30,0,7.41,3,0,10,merchant_payment
VCH_01629,28,3,0.2143,0,0,2,2,1,4.31,3,2,3,merchant_payment
VCH_01630,20,0,1.0,1,2,2,29,0,6.47,0,1,8,wallet
VCH_01631,48,3,0.2143,1,0,4,28,0,9.37,0,3,9,wallet
VCH_01632,57,3,0.2143,6,1,0,15,0,1.41,0,3,7,wallet
VCH_01633,45,1,1.0,3,5,5,29,0,2.24,0,3,9,wallet
VCH_01634,28,2,0.2143,6,1,3,2,1,10.58,0,1,10,wallet
VCH_01635,8,0,1.0,4,2,5,2,1,2.64,0,3,6,wallet
VCH_01636,17,0,1.0,0,3,6,30,0,2.73,1,5,4,cash_out
VCH_01637,54,0,1.0,7,3,5,29,0,4.77,1,3,10,cash_out
VCH_01638,35,2,0.2143,3,4,2,2,1,4.8,3,4,7,merchant_payment
VCH_01639,30,3,0.2143,8,0,5,1,1,2.65,2,3,6,bank_transfer
VCH_01640,50,1,1.0,0,1,1,1,1,5.11,1,5,4,cash_out
VCH_01641,43,2,0.2143,2,4,0,30,0,24.64,4,2,20,cash_at_till
VCH_01642,8,4,1.0,11,0,3,2,1,3.37,1,3,7,cash_out
VCH_01643,14,2,0.2143,2,0,2,28,0,2.07,0,2,6,wallet
VCH_01644,36,1,1.0,0,3,4,28,0,3.47,2,3,4,bank_transfer
VCH_01645,52,2,0.2143,1,1,5,29,0,3.56,4,2,5,cash_at_till
VCH_01646,38,3,0.2143,0,5,0,16,0,7.56,0,3,6,wallet
VCH_01647,20,2,0.2143,2,1,6,30,0,1.98,1,6,3,cash_out
VCH_01648,35,4,1.0,10,3,1,29,0,5.59,3,3,9,merchant_payment
VCH_01649,32,0,1.0,11,4,0,1,1,3.43,1,2,5,cash_out
VCH_01650,27,0,1.0,4,1,2,15,0,5.5,1,7,9,cash_out
VCH_01651,51,0,1.0,3,2,3,3,1,3.1,1,1,5,cash_out
VCH_01652,1,2,0.2143,10,4,4,1,1,5.13,2,1,6,bank_transfer
VCH_01653,43,3,0.2143,12,4,1,3,1,4.31,2,3,6,bank_transfer
VCH_01654,54,2,0.2143,11,0,5,16,0,3.12,0,1,10,wallet
VCH_01655,34,2,0.2143,2,1,2,30,0,5.94,0,3,9,wallet
VCH_01656,11,0,1.0,3,1,4,30,0,5.95,0,2,11,wallet
VCH_01657,17,1,1.0,11,2,0,15,0,5.91,3,4,10,merchant_payment
VCH_01658,33,2,0.2143,12,2,2,2,1,2.49,4,4,5,cash_at_till
VCH_01659,57,2,0.2143,9,5,6,15,0,7.12,1,4,10,cash_out
VCH_01660,47,0,1.0,0,4,4,2,1,2.83,2,1,5,bank_transfer
VCH_01661,33,1,1.0,3,4,2,2,1,9.15,0,2,9,wallet
VCH_01662,35,0,1.0,1,2,3,29,0,11.51,3,8,9,merchant_payment
VCH_01663,23,4,1.0,0,3,5,1,1,5.01,4,2,5,cash_at_till
VCH_01664,43,0,1.0,1,4,2,2,1,2.15,0,3,2,wallet
VCH_01665,16,0,1.0,0,3,1,2,1,4.98,0,3,5,wallet
VCH_01666,0,1,1.0,8,0,6,1,1,13.06,3,3,11,merchant_payment
VCH_01667,40,4,1.0,3,2,2,15,0,10.98,0,4,14,wallet
VCH_01668,26,3,0.2143,0,3,3,28,0,2.32,1,7,3,cash_out
VCH_01669,26,2,0.2143,12,1,2,3,1,3.73,1,1,12,cash_out
VCH_01670,47,1,1.0,5,4,0,2,1,2.17,1,3,6,cash_out
VCH_01671,54,2,0.2143,5,4,5,28,0,4.55,0,5,11,wallet
VCH_01672,38,0,1.0,0,4,0,2,1,6.1,0,4,5,wallet
VCH_01673,17,0,1.0,6,5,5,3,1,12.86,4,3,12,cash_at_till
VCH_01674,33,4,1.0,9,5,4,2,1,4.55,0,4,7,wallet
VCH_01675,42,4,1.0,4,5,0,30,0,14.6,2,2,15,bank_transfer
VCH_01676,19,1,1.0,7,3,3,30,0,7.66,0,3,14,wallet
VCH_01677,37,4,1.0,10,2,1,3,1,2.16,1,2,5,cash_out
VCH_01678,13,0,1.0,4,2,5,1,1,4.27,0,1,9,wallet
VCH_01679,14,2,0.2143,3,2,0,3,1,8.6,1,3,10,cash_out
VCH_01680,58,0,1.0,1,3,0,1,1,12.31,1,2,11,cash_out
VCH_01681,5,2,0.2143,2,4,4,3,1,3.82,4,5,2,cash_at_till
VCH_01682,43,0,1.0,12,2,4,28,0,1.02,0,7,10,wallet
VCH_01683,22,4,1.0,12,4,6,29,0,3.31,0,5,7,wallet
VCH_01684,14,3,0.2143,8,2,0,1,1,1.85,3,0,5,merchant_payment
VCH_01685,1,0,1.0,9,4,2,3,1,5.87,1,2,10,cash_out
VCH_01686,24,3,0.2143,1,5,2,1,1,9.97,0,1,7,wallet
VCH_01687,23,0,1.0,2,4,3,28,0,3.35,1,3,4,cash_out
VCH_01688,26,2,0.2143,12,5,2,1,1,7.83,1,2,9,cash_out
VCH_01689,54,1,1.0,2,0,5,2,1,6.27,0,2,6,wallet
VCH_01690,58,0,1.0,8,4,3,29,0,1.27,1,3,6,cash_out
VCH_01691,13,1,1.0,12,2,2,1,1,5.48,1,5,10,cash_out
VCH_01692,39,2,0.2143,8,0,6,29,0,1.96,4,3,9,cash_at_till
VCH_01693,59,0,1.0,9,1,6,29,0,8.02,1,3,13,cash_out
VCH_01694,8,0,1.0,6,3,0,16,0,3.46,0,2,7,wallet
VCH_01695,15,1,1.0,0,5,2,29,0,3.65,3,3,5,merchant_payment
VCH_01696,52,1,1.0,5,5,1,15,0,4.18,3,4,7,merchant_payment
VCH_01697,46,2,0.2143,4,2,2,30,0,4.93,1,3,8,cash_out
VCH_01698,17,4,1.0,2,5,2,3,1,9.66,1,4,6,cash_out
VCH_01699,36,3,0.2143,0,1,1,1,1,2.14,3,4,3,merchant_payment
VCH_01700,3,1,1.0,12,5,3,2,1,3.63,4,1,6,cash_at_till
VCH_01701,10,2,0.2143,13,1,4,3,1,17.79,3,5,17,merchant_payment
VCH_01702,18,1,1.0,6,3,6,28,0,6.74,2,3,10,bank_transfer
VCH_01703,42,2,0.2143,7,1,4,30,0,5.39,2,4,16,bank_transfer
VCH_01704,59,4,1.0,0,0,3,29,0,13.87,3,2,12,merchant_payment
VCH_01705,56,1,1.0,4,0,5,30,0,5.64,3,3,10,merchant_payment
VCH_01706,16,1,1.0,6,1,3,1,1,6.87,2,2,7,bank_transfer
VCH_01707,55,1,1.0,13,2,1,30,0,7.44,0,4,10,wallet
VCH_01708,55,0,1.0,0,5,0,1,1,2.59,1,5,3,cash_out
VCH_01709,11,2,0.2143,0,5,4,1,1,9.63,1,3,6,cash_out
VCH_01710,39,2,0.2143,12,4,0,28,0,2.69,1,0,7,cash_out
VCH_01711,51,0,1.0,5,5,2,1,1,15.07,2,1,13,bank_transfer
VCH_01712,56,0,1.0,9,3,3,1,1,11.26,1,3,10,cash_out
VCH_01713,14,0,1.0,0,1,5,30,0,11.45,1,6,10,cash_out
VCH_01714,46,2,0.2143,0,1,1,2,1,6.25,1,2,4,cash_out
VCH_01715,38,0,1.0,0,1,2,1,1,2.79,3,3,4,merchant_payment
VCH_01716,29,3,0.2143,2,4,3,29,0,7.6,1,3,6,cash_out
VCH_01717,2,0,1.0,12,4,0,2,1,1.37,4,1,7,cash_at_till
VCH_01718,5,0,1.0,0,3,6,1,1,4.49,2,2,3,bank_transfer
VCH_01719,3,3,0.2143,2,5,6,29,0,5.13,3,6,6,merchant_payment
VCH_01720,54,0,1.0,0,0,1,1,1,6.93,4,5,6,cash_at_till
VCH_01721,51,4,1.0,6,4,1,3,1,8.61,0,3,11,wallet
VCH_01722,56,0,1.0,3,3,5,30,0,4.74,3,1,8,merchant_payment
VCH_01723,55,0,1.0,2,1,2,1,1,3.86,3,5,3,merchant_payment
VCH_01724,40,0,1.0,3,4,3,30,0,4.87,3,3,8,merchant_payment
VCH_01725,35,2,0.2143,11,0,2,28,0,4.54,1,4,10,cash_out
VCH_01726,42,3,0.2143,6,0,6,1,1,2.3,4,5,9,cash_at_till
VCH_01727,45,2,0.2143,0,0,3,16,0,3.05,2,1,4,bank_transfer
VCH_01728,41,1,1.0,2,1,1,1,1,9.67,2,5,7,bank_transfer
VCH_01729,24,0,1.0,3,2,3,2,1,6.0,4,4,7,cash_at_till
VCH_01730,20,0,1.0,1,5,4,30,0,2.32,1,4,4,cash_out
VCH_01731,55,2,0.2143,13,3,6,16,0,4.44,3,2,9,merchant_payment
VCH_01732,38,2,0.2143,4,5,6,1,1,1.95,4,6,4,cash_at_till
VCH_01733,50,0,1.0,3,5,6,1,1,6.41,1,2,8,cash_out
VCH_01734,56,0,1.0,5,5,1,15,0,4.94,1,3,8,cash_out
VCH_01735,32,0,1.0,5,2,6,2,1,1.64,1,8,9,cash_out
VCH_01736,19,0,1.0,0,5,1,1,1,5.5,3,4,4,merchant_payment
VCH_01737,20,0,1.0,0,5,3,1,1,2.6,4,6,6,cash_at_till
VCH_01738,38,1,1.0,6,3,1,1,1,6.37,3,1,8,merchant_payment
VCH_01739,31,1,1.0,1,0,4,1,1,4.78,0,3,4,wallet
VCH_01740,41,2,0.2143,3,3,2,2,1,3.04,4,1,8,cash_at_till
VCH_01741,43,0,1.0,4,1,1,30,0,2.58,4,3,7,cash_at_till
VCH_01742,33,4,1.0,8,3,4,1,1,7.4,4,4,10,cash_at_till
VCH_01743,50,2,0.2143,9,5,0,30,0,9.17,1,3,10,cash_out
VCH_01744,25,2,0.2143,5,0,2,29,0,4.65,1,1,8,cash_out
VCH_01745,30,0,1.0,12,3,2,2,1,8.71,0,3,10,wallet
VCH_01746,9,3,0.2143,8,5,4,30,0,9.02,0,3,19,wallet
VCH_01747,19,4,1.0,6,4,5,15,0,5.21,1,2,10,cash_out
VCH_01748,21,3,0.2143,11,1,4,30,0,3.84,0,4,7,wallet
VCH_01749,28,2,0.2143,0,1,4,28,0,4.01,0,4,7,wallet
VCH_01750,6,3,0.2143,0,2,4,16,0,5.06,2,4,5,bank_transfer
VCH_01751,10,2,0.2143,5,4,1,1,1,6.37,3,3,7,merchant_payment
VCH_01752,11,2,0.2143,13,3,3,1,1,3.87,0,1,5,wallet
VCH_01753,44,2,0.2143,7,1,2,3,1,3.83,3,0,8,merchant_payment
VCH_01754,55,1,1.0,3,0,4,28,0,5.38,3,5,14,merchant_payment
VCH_01755,38,1,1.0,1,5,4,16,0,5.29,2,3,8,bank_transfer
VCH_01756,22,2,0.2143,0,0,6,1,1,5.41,4,3,3,cash_at_till
VCH_01757,22,0,1.0,0,0,1,29,0,6.13,0,0,7,wallet
VCH_01758,28,2,0.2143,4,5,4,28,0,4.36,2,3,7,bank_transfer
VCH_01759,34,4,1.0,1,2,3,3,1,6.02,2,5,4,bank_transfer
VCH_01760,25,2,0.2143,7,0,3,1,1,6.52,4,6,7,cash_at_till
VCH_01761,1,4,1.0,1,4,2,30,0,3.05,3,2,5,merchant_payment
VCH_01762,45,2,0.2143,4,0,4,29,0,18.45,0,4,16,wallet
VCH_01763,2,4,1.0,10,2,0,1,1,3.34,0,6,7,wallet
VCH_01764,37,1,1.0,5,3,2,15,0,5.99,4,2,10,cash_at_till
VCH_01765,50,4,1.0,3,0,6,1,1,4.46,1,3,7,cash_out
VCH_01766,12,0,1.0,3,3,4,3,1,3.86,0,3,6,wallet
VCH_01767,27,4,1.0,0,2,6,29,0,9.83,0,2,11,wallet
VCH_01768,11,0,1.0,6,0,0,3,1,2.41,1,1,4,cash_out
VCH_01769,44,1,1.0,1,1,5,15,0,4.85,4,3,7,cash_at_till
VCH_01770,45,1,1.0,0,4,3,1,1,5.81,0,1,3,wallet
VCH_01771,29,2,0.2143,0,4,0,1,1,3.24,0,1,2,wallet
VCH_01772,47,0,1.0,0,3,1,1,1,7.26,1,2,8,cash_out
VCH_01773,23,0,1.0,5,3,1,30,0,4.35,0,3,10,wallet
VCH_01774,51,1,1.0,0,2,4,1,1,2.03,4,3,2,cash_at_till
VCH_01775,43,0,1.0,4,4,2,28,0,3.89,0,3,9,wallet
VCH_01776,47,4,1.0,12,2,6,29,0,4.48,1,2,8,cash_out
VCH_01777,2,0,1.0,7,3,4,1,1,7.27,1,2,9,cash_out
VCH_01778,55,3,0.2143,3,1,2,2,1,4.55,0,7,9,wallet
VCH_01779,36,2,0.2143,3,0,2,3,1,9.61,1,1,15,cash_out
VCH_01780,4,2,0.2143,4,2,0,1,1,2.5,4,1,5,cash_at_till
VCH_01781,30,4,1.0,12,0,1,2,1,3.03,1,4,5,cash_out
VCH_01782,54,1,1.0,1,0,4,1,1,8.93,0,1,6,wallet
VCH_01783,17,2,0.2143,9,1,4,1,1,3.28,0,1,6,wallet
VCH_01784,40,3,0.2143,0,1,4,16,0,5.71,3,3,5,merchant_payment
VCH_01785,1,2,0.2143,12,2,1,2,1,5.69,1,2,6,cash_out
VCH_01786,18,1,1.0,2,1,5,1,1,25.44,1,1,15,cash_out
VCH_01787,56,1,1.0,6,3,6,15,0,5.28,0,3,8,wallet
VCH_01788,42,1,1.0,5,2,2,16,0,3.87,1,1,14,cash_out
VCH_01789,32,4,1.0,12,4,3,3,1,3.96,0,8,5,wallet
VCH_01790,20,0,1.0,1,2,1,28,0,4.99,0,2,7,wallet
VCH_01791,3,1,1.0,5,1,5,1,1,6.75,4,2,9,cash_at_till
VCH_01792,51,2,0.2143,0,1,4,28,0,6.89,2,5,6,bank_transfer
VCH_01793,24,1,1.0,11,0,4,15,0,2.42,1,3,9,cash_out
VCH_01794,32,2,0.2143,9,4,3,1,1,8.5,1,3,9,cash_out
VCH_01795,52,1,1.0,0,5,4,1,1,1.51,3,3,3,merchant_payment
VCH_01796,58,2,0.2143,12,4,5,1,1,5.12,1,3,10,cash_out
VCH_01797,34,4,1.0,0,4,4,29,0,6.45,3,3,9,merchant_payment
VCH_01798,40,3,0.2143,4,2,5,3,1,1.21,1,2,5,cash_out
VCH_01799,49,1,1.0,5,0,6,29,0,4.0,1,2,7,cash_out
VCH_01800,9,3,0.2143,0,5,0,16,0,7.46,2,2,7,bank_transfer
VCH_01801,57,1,1.0,12,3,1,1,1,4.54,0,0,13,wallet
VCH_01802,50,1,1.0,1,0,3,28,0,4.27,4,2,6,cash_at_till
VCH_01803,58,0,1.0,5,5,2,28,0,7.73,1,3,16,cash_out
VCH_01804,43,4,1.0,1,4,2,1,1,4.28,0,3,2,wallet
VCH_01805,58,0,1.0,0,5,1,1,1,5.74,1,2,3,cash_out
VCH_01806,33,1,1.0,0,0,0,29,0,4.64,0,5,7,wallet
VCH_01807,18,3,0.2143,2,5,0,1,1,5.3,3,4,6,merchant_payment
VCH_01808,56,0,1.0,0,1,6,1,1,1.9,2,4,1,bank_transfer
VCH_01809,31,4,1.0,2,1,5,1,1,1.71,3,2,2,merchant_payment
VCH_01810,53,2,0.2143,0,2,1,2,1,5.12,4,3,7,cash_at_till
VCH_01811,9,0,1.0,10,4,3,15,0,15.72,0,7,16,wallet
VCH_01812,36,2,0.2143,2,4,2,1,1,4.22,0,3,4,wallet
VCH_01813,45,2,0.2143,6,2,2,28,0,3.74,0,1,8,wallet
VCH_01814,19,0,1.0,11,4,6,15,0,27.27,2,3,21,bank_transfer
VCH_01815,45,2,0.2143,2,1,4,2,1,2.19,1,3,1,cash_out
VCH_01816,2,0,1.0,9,2,3,1,1,5.97,0,2,7,wallet
VCH_01817,25,0,1.0,6,4,3,1,1,6.18,2,4,7,bank_transfer
VCH_01818,9,0,1.0,0,3,1,2,1,9.85,0,4,7,wallet
VCH_01819,17,1,1.0,4,1,1,28,0,8.13,3,3,10,merchant_payment
VCH_01820,49,4,1.0,6,3,4,1,1,8.49,1,2,9,cash_out
VCH_01821,14,2,0.2143,2,4,5,1,1,7.86,0,3,9,wallet
VCH_01822,20,4,1.0,4,0,6,30,0,2.94,1,4,10,cash_out
VCH_01823,12,0,1.0,9,4,3,30,0,10.46,3,5,11,merchant_payment
VCH_01824,39,2,0.2143,5,3,6,29,0,4.33,2,1,9,bank_transfer
VCH_01825,32,1,1.0,8,2,3,1,1,4.4,0,1,7,wallet
VCH_01826,49,0,1.0,2,4,1,1,1,6.9,0,5,4,wallet
VCH_01827,10,0,1.0,10,3,2,15,0,1.65,1,6,6,cash_out
VCH_01828,37,0,1.0,5,0,6,2,1,3.08,0,2,5,wallet
VCH_01829,25,0,1.0,4,4,1,1,1,3.27,0,2,5,wallet
VCH_01830,44,1,1.0,5,0,0,3,1,4.35,4,3,6,cash_at_till
VCH_01831,36,2,0.2143,6,5,5,1,1,7.47,4,1,7,cash_at_till
VCH_01832,4,0,1.0,10,1,2,15,0,4.6,0,4,14,wallet
VCH_01833,36,2,0.2143,10,5,1,2,1,5.9,0,0,7,wallet
VCH_01834,56,0,1.0,5,4,1,29,0,2.58,1,4,9,cash_out
VCH_01835,40,0,1.0,0,5,4,29,0,8.15,0,6,12,wallet
VCH_01836,34,1,1.0,2,3,3,30,0,5.56,3,4,11,merchant_payment
VCH_01837,50,0,1.0,7,1,0,3,1,7.08,0,3,8,wallet
VCH_01838,12,1,1.0,12,4,2,1,1,14.23,2,5,13,bank_transfer
VCH_01839,45,1,1.0,12,3,3,29,0,24.04,0,3,20,wallet
VCH_01840,32,3,0.2143,1,3,4,2,1,10.02,0,3,6,wallet
VCH_01841,22,4,1.0,0,1,0,30,0,10.06,4,6,11,cash_at_till
VCH_01842,53,1,1.0,4,1,4,3,1,3.89,1,3,7,cash_out
VCH_01843,52,0,1.0,8,2,1,3,1,4.02,1,2,8,cash_out
VCH_01844,36,0,1.0,10,0,4,1,1,3.32,2,0,9,bank_transfer
VCH_01845,24,1,1.0,3,2,5,30,0,7.98,4,2,10,cash_at_till
VCH_01846,10,3,0.2143,1,3,0,15,0,1.71,1,3,4,cash_out
VCH_01847,42,4,1.0,0,3,1,2,1,3.36,1,4,4,cash_out
VCH_01848,41,0,1.0,6,1,0,1,1,10.4,1,4,9,cash_out
VCH_01849,38,2,0.2143,7,0,5,28,0,2.1,2,1,6,bank_transfer
VCH_01850,8,2,0.2143,4,0,3,1,1,7.57,0,3,7,wallet
VCH_01851,52,2,0.2143,4,5,2,2,1,3.68,4,5,7,cash_at_till
VCH_01852,35,2,0.2143,0,1,4,30,0,12.89,0,1,9,wallet
VCH_01853,54,2,0.2143,1,1,4,1,1,4.46,3,1,3,merchant_payment
VCH_01854,36,1,1.0,5,0,1,2,1,7.14,4,4,11,cash_at_till
VCH_01855,19,4,1.0,5,3,5,29,0,2.5,1,4,8,cash_out
VCH_01856,40,0,1.0,2,5,1,1,1,8.1,0,3,7,wallet
VCH_01857,24,4,1.0,5,1,6,1,1,9.29,0,1,13,wallet
VCH_01858,34,0,1.0,4,2,4,3,1,5.13,1,5,7,cash_out
VCH_01859,46,0,1.0,7,0,3,15,0,6.11,1,7,9,cash_out
VCH_01860,44,4,1.0,0,0,3,15,0,5.5,1,2,5,cash_out
VCH_01861,7,1,1.0,3,3,0,2,1,4.05,3,1,6,merchant_payment
VCH_01862,48,2,0.2143,0,0,5,1,1,2.41,2,1,2,bank_transfer
VCH_01863,16,0,1.0,2,3,2,3,1,1.92,2,2,1,bank_transfer
VCH_01864,52,0,1.0,1,4,5,16,0,3.36,2,5,5,bank_transfer
VCH_01865,49,0,1.0,0,0,3,3,1,3.81,4,1,3,cash_at_till
VCH_01866,14,0,1.0,6,5,4,3,1,3.79,1,1,8,cash_out
VCH_01867,19,4,1.0,0,3,6,2,1,10.39,3,2,9,merchant_payment
VCH_01868,58,0,1.0,9,2,6,1,1,7.63,1,4,11,cash_out
VCH_01869,12,4,1.0,1,5,4,15,0,3.12,4,3,9,cash_at_till
VCH_01870,21,1,1.0,0,5,1,30,0,4.01,0,3,5,wallet
VCH_01871,48,0,1.0,1,3,2,3,1,3.25,3,0,5,merchant_payment
VCH_01872,29,0,1.0,8,2,2,2,1,19.11,4,4,16,cash_at_till
VCH_01873,13,2,0.2143,10,2,3,15,0,1.6,0,6,6,wallet
VCH_01874,35,0,1.0,2,1,1,3,1,2.33,1,1,4,cash_out
VCH_01875,2,0,1.0,1,3,4,30,0,3.42,0,2,5,wallet
VCH_01876,41,3,0.2143,13,4,6,15,0,4.05,1,3,7,cash_out
VCH_01877,5,0,1.0,2,1,5,29,0,3.2,3,1,4,merchant_payment
VCH_01878,17,0,1.0,5,1,6,3,1,5.0,2,1,8,bank_transfer
VCH_01879,16,2,0.2143,0,5,2,30,0,1.75,1,3,4,cash_out
VCH_01880,10,0,1.0,8,3,1,3,1,4.04,4,5,5,cash_at_till
VCH_01881,56,2,0.2143,1,2,2,2,1,2.08,1,3,1,cash_out
VCH_01882,47,0,1.0,9,4,5,1,1,2.39,0,3,4,wallet
VCH_01883,32,0,1.0,2,3,6,1,1,13.82,0,2,12,wallet
VCH_01884,57,2,0.2143,5,1,0,30,0,5.99,0,4,9,wallet
VCH_01885,1,4,1.0,1,2,1,2,1,6.17,4,1,3,cash_at_till
VCH_01886,52,1,1.0,2,3,2,3,1,9.04,2,5,6,bank_transfer
VCH_01887,30,3,0.2143,13,3,0,2,1,11.77,0,7,10,wallet
VCH_01888,52,1,1.0,0,1,0,29,0,7.58,3,3,8,merchant_payment
VCH_01889,24,1,1.0,0,5,3,30,0,8.91,1,1,7,cash_out
VCH_01890,28,1,1.0,6,3,4,29,0,1.76,0,0,9,wallet
VCH_01891,2,0,1.0,12,3,2,2,1,4.24,2,4,8,bank_transfer
VCH_01892,50,1,1.0,0,5,4,2,1,7.56,0,0,4,wallet
VCH_01893,23,4,1.0,9,1,4,1,1,7.04,3,2,7,merchant_payment
VCH_01894,29,2,0.2143,9,0,1,3,1,7.57,0,2,9,wallet
VCH_01895,20,2,0.2143,0,1,6,1,1,3.91,2,1,5,bank_transfer
VCH_01896,9,2,0.2143,11,1,0,2,1,2.77,3,1,7,merchant_payment
VCH_01897,25,2,0.2143,0,3,1,15,0,4.08,4,2,5,cash_at_till
VCH_01898,36,2,0.2143,4,0,0,29,0,2.75,0,0,7,wallet
VCH_01899,38,0,1.0,6,1,4,3,1,1.83,0,1,5,wallet
VCH_01900,58,0,1.0,0,3,1,2,1,4.07,3,3,12,merchant_payment
VCH_01901,42,1,1.0,6,4,1,1,1,2.79,4,4,4,cash_at_till
VCH_01902,51,0,1.0,0,3,5,28,0,6.01,1,3,6,cash_out
VCH_01903,7,1,1.0,4,4,3,2,1,11.73,3,2,11,merchant_payment
VCH_01904,16,3,0.2143,4,4,6,1,1,2.99,0,3,5,wallet
VCH_01905,31,0,1.0,7,2,3,30,0,4.64,2,5,8,bank_transfer
VCH_01906,58,0,1.0,0,3,5,1,1,4.59,1,0,7,cash_out
VCH_01907,10,1,1.0,1,5,2,28,0,4.32,3,5,12,merchant_payment
VCH_01908,30,0,1.0,9,4,2,2,1,6.12,3,3,6,merchant_payment
VCH_01909,17,3,0.2143,3,1,2,16,0,4.35,3,4,8,merchant_payment
VCH_01910,16,0,1.0,2,4,4,3,1,6.11,1,1,6,cash_out
VCH_01911,2,3,0.2143,0,3,1,1,1,3.24,0,2,2,wallet
VCH_01912,12,0,1.0,5,5,4,1,1,6.16,1,3,7,cash_out
VCH_01913,5,0,1.0,4,3,4,16,0,6.59,1,2,9,cash_out
VCH_01914,54,1,1.0,5,3,3,29,0,9.58,1,4,11,cash_out
VCH_01915,43,0,1.0,0,1,5,29,0,4.41,0,3,11,wallet
VCH_01916,34,0,1.0,1,1,5,1,1,12.1,2,5,8,bank_transfer
VCH_01917,56,0,1.0,11,2,5,1,1,3.22,0,1,7,wallet
VCH_01918,28,2,0.2143,2,0,1,1,1,4.89,2,3,4,bank_transfer
VCH_01919,47,2,0.2143,0,0,5,29,0,3.59,0,4,6,wallet
VCH_01920,18,0,1.0,12,2,3,1,1,3.65,3,1,6,merchant_payment
VCH_01921,45,3,0.2143,1,1,5,30,0,3.36,3,2,4,merchant_payment
VCH_01922,45,2,0.2143,8,2,4,16,0,2.03,0,8,11,wallet
VCH_01923,27,4,1.0,7,2,2,2,1,5.51,4,1,12,cash_at_till
VCH_01924,37,0,1.0,3,2,2,1,1,1.56,1,2,22,cash_out
VCH_01925,26,0,1.0,0,5,0,1,1,3.19,0,0,2,wallet
VCH_01926,40,4,1.0,1,5,4,28,0,4.98,1,1,5,cash_out
VCH_01927,48,0,1.0,2,2,4,1,1,9.43,0,2,7,wallet
VCH_01928,4,2,0.2143,3,2,2,3,1,5.18,2,3,7,bank_transfer
VCH_01929,14,0,1.0,3,2,5,29,0,5.94,0,5,10,wallet
VCH_01930,6,0,1.0,10,0,3,29,0,7.24,3,2,9,merchant_payment
VCH_01931,33,3,0.2143,12,2,4,15,0,6.74,0,4,11,wallet
VCH_01932,48,0,1.0,0,2,5,1,1,2.18,1,2,2,cash_out
VCH_01933,42,3,0.2143,0,3,4,2,1,8.8,0,3,5,wallet
VCH_01934,38,0,1.0,8,5,1,1,1,1.64,2,3,9,bank_transfer
VCH_01935,6,0,1.0,0,1,3,15,0,3.99,3,7,4,merchant_payment
VCH_01936,20,2,0.2143,2,0,3,30,0,1.0,3,2,4,merchant_payment
VCH_01937,15,2,0.2143,2,1,6,30,0,4.08,2,3,6,bank_transfer
