user_id,has_used_send_money,has_used_bill_pay,has_used_savings,has_used_groups,has_used_qr_pay,has_used_ussd,has_used_cashback,session_count_30d,avg_session_duration_min,channel_diversity,features_used_count,onboarding_stage,days_since_first_use,tx_count_30d,adoption_tier
USR_01298,0,0,0,0,0,0,0,4,2.93,1,0,2,295,6,Basic
USR_01299,1,1,0,0,0,0,0,9,3.31,1,2,3,22,6,Active
USR_01300,1,0,0,1,1,1,0,14,5.61,3,4,3,411,8,Power
USR_01301,1,1,1,1,0,0,1,21,5.73,2,5,4,289,15,Power
USR_01302,1,1,0,1,1,0,1,27,8.15,2,5,4,455,18,Champion
USR_01303,1,0,0,1,0,1,1,23,9.21,3,4,4,274,16,Champion
USR_01304,1,1,1,0,1,1,0,23,5.87,3,5,4,332,13,Champion
USR_01305,1,0,0,1,0,0,0,3,1.67,1,2,2,27,1,Basic
USR_01306,1,1,0,0,0,0,1,18,4.98,2,3,3,44,9,Power
USR_01307,1,0,0,0,0,0,0,11,5.95,1,1,3,184,9,Active
USR_01308,0,0,0,0,0,0,1,12,8.0,1,1,3,170,7,Active
USR_01309,1,1,1,0,1,0,0,21,5.64,2,4,4,206,14,Power
USR_01310,1,1,0,1,1,0,0,20,6.55,2,4,4,452,14,Power
USR_01311,0,0,0,1,0,0,0,11,2.92,1,1,3,331,9,Active
USR_01312,0,1,0,0,0,0,0,14,3.59,1,1,3,400,9,Active
USR_01313,1,1,0,0,1,0,0,26,7.59,2,3,4,202,20,Champion
USR_01314,0,0,0,0,0,1,1,14,6.82,2,2,3,461,10,Active
USR_01315,1,0,0,1,1,0,0,15,3.58,2,3,3,463,9,Active
USR_01316,0,1,1,0,1,0,0,16,9.57,2,3,4,455,11,Power
USR_01317,1,1,0,0,1,0,0,10,3.0,2,3,3,189,7,Active
USR_01318,1,0,1,0,1,1,0,8,1.0,3,4,2,143,6,Active
USR_01319,0,1,1,0,0,0,0,15,4.07,1,2,3,78,10,Active
USR_01320,1,1,0,1,0,1,0,15,5.15,3,4,3,415,10,Power
USR_01321,1,0,0,0,0,0,0,4,1.87,1,1,2,444,2,Basic
USR_01322,0,1,1,0,1,1,0,21,14.44,3,4,4,250,14,Champion
USR_01323,0,0,0,1,0,0,0,7,3.35,1,1,2,289,4,Basic
USR_01324,1,0,0,0,0,0,0,15,11.41,1,1,3,14,10,Active
USR_01325,0,1,0,1,1,1,0,11,4.04,3,4,3,200,8,Active
USR_01326,0,0,0,0,1,0,0,12,5.76,1,1,3,255,8,Active
USR_01327,0,1,1,0,0,1,1,20,6.81,3,4,4,237,11,Power
USR_01328,0,0,0,0,0,1,0,12,4.28,2,1,3,58,11,Active
USR_01329,1,0,0,1,1,0,1,7,1.62,2,4,2,428,4,Active
USR_01330,0,0,0,1,0,0,0,10,3.56,1,1,3,488,7,Active
USR_01331,0,0,0,0,1,0,0,19,7.14,1,1,4,21,12,Power
USR_01332,0,0,0,0,0,1,0,12,5.38,2,1,3,211,9,Active
USR_01333,1,1,0,0,1,1,0,21,5.4,3,4,4,397,15,Power
USR_01334,0,1,0,1,0,0,1,22,6.31,2,3,4,436,16,Power
USR_01335,0,0,0,0,0,0,0,10,4.96,1,0,3,97,10,Active
USR_01336,1,1,0,0,0,1,1,20,5.73,3,4,4,44,14,Power
USR_01337,0,0,0,1,0,0,0,10,3.44,1,1,3,401,7,Active
USR_01338,1,0,1,0,1,0,0,10,5.11,2,3,3,410,7,Active
USR_01339,1,1,0,0,0,0,0,13,5.92,1,2,3,43,10,Active
USR_01340,1,1,0,1,1,1,1,9,3.6,3,6,3,306,8,Power
USR_01341,0,0,1,0,0,1,0,12,6.59,2,2,3,378,10,Active
USR_01342,1,0,1,0,0,0,0,8,1.67,1,2,2,274,5,Basic
USR_01343,1,0,0,0,0,0,0,19,7.85,1,1,4,15,12,Power
USR_01344,1,1,0,1,1,1,0,17,9.41,3,5,3,432,12,Power
USR_01345,0,0,0,1,0,0,1,10,2.32,1,2,3,359,7,Active
USR_01346,0,0,1,0,0,0,0,15,4.58,1,1,3,169,10,Active
USR_01347,1,0,0,0,1,1,0,7,2.59,3,3,2,129,4,Active
USR_01348,0,0,0,1,0,0,0,6,1.9,1,1,2,358,3,Basic
USR_01349,0,0,0,1,1,1,1,8,3.79,3,4,3,129,5,Active
USR_01350,1,1,0,1,0,0,1,19,8.96,2,4,4,351,11,Power
USR_01351,1,1,0,0,1,0,1,19,6.98,2,4,4,32,13,Power
USR_01352,1,1,0,0,0,0,0,24,6.97,1,2,4,226,18,Power
USR_01353,1,1,0,0,0,0,0,6,1.65,1,2,2,419,3,Basic
USR_01354,0,1,0,0,1,1,1,14,4.65,3,4,3,274,10,Power
USR_01355,0,0,1,0,0,0,0,11,6.53,1,1,3,412,7,Active
USR_01356,1,1,1,0,0,0,0,25,9.15,2,3,4,198,16,Champion
USR_01357,0,0,0,0,0,0,0,10,2.07,1,0,3,47,4,Basic
USR_01358,1,0,0,0,1,0,1,6,4.88,2,3,3,405,5,Active
USR_01359,1,0,1,1,1,0,1,11,11.93,2,5,3,17,8,Power
USR_01360,1,0,0,1,1,0,1,20,5.91,2,4,4,166,14,Power
USR_01361,0,0,0,0,1,0,1,9,3.5,1,2,3,196,5,Active
USR_01362,0,0,1,0,1,1,0,20,9.69,3,3,4,257,12,Power
USR_01363,1,0,0,0,0,1,0,10,16.31,2,2,3,207,7,Active
USR_01364,1,1,0,0,0,0,0,10,6.0,1,2,3,28,8,Active
USR_01365,1,0,0,1,1,0,0,22,6.29,2,3,4,436,17,Power
USR_01366,0,0,1,0,1,0,1,15,4.29,2,3,3,100,8,Active
USR_01367,1,1,1,0,1,1,0,16,5.95,3,5,3,367,12,Power
USR_01368,1,1,1,0,0,0,0,8,2.52,2,3,3,154,5,Active
USR_01369,1,0,0,0,0,1,0,6,1.96,2,2,2,307,4,Basic
USR_01370,1,0,0,0,0,0,0,18,7.16,1,1,4,293,14,Power
USR_01371,1,0,0,0,1,0,0,10,2.86,1,2,3,182,8,Active
USR_01372,0,1,0,0,0,1,0,13,4.69,2,2,3,232,9,Active
USR_01373,1,0,1,0,0,1,0,20,5.02,3,3,4,253,14,Power
USR_01374,1,0,1,1,0,0,0,21,6.15,2,3,4,470,14,Power
USR_01375,1,0,0,0,0,0,1,14,3.48,1,2,3,31,8,Active
USR_01376,1,1,0,0,0,0,1,6,2.67,2,3,2,333,3,Basic
USR_01377,1,1,0,0,1,0,0,19,7.03,2,3,4,496,12,Power
USR_01378,0,0,0,0,0,1,1,9,2.48,2,2,3,219,6,Active
USR_01379,1,0,1,0,1,0,1,5,0.8,2,4,2,343,4,Basic
USR_01380,1,1,0,1,0,1,0,14,3.02,3,4,3,54,8,Active
USR_01381,1,0,1,0,0,0,0,27,6.98,1,2,4,474,19,Power
USR_01382,1,0,1,0,0,1,1,20,7.7,3,4,4,396,15,Champion
USR_01383,1,0,0,0,0,0,1,4,5.24,1,2,2,401,2,Basic
USR_01384,1,1,0,0,0,0,0,20,5.47,1,2,4,149,12,Power
USR_01385,0,0,0,0,1,0,0,16,5.56,1,1,3,44,10,Active
USR_01386,1,1,0,0,0,1,0,18,6.42,3,3,4,12,12,Power
USR_01387,1,0,1,1,1,1,0,24,7.84,3,5,4,154,16,Champion
USR_01388,0,0,0,0,0,0,1,11,5.04,1,1,3,207,10,Active
USR_01389,1,1,0,0,0,0,1,12,5.49,2,3,3,176,8,Active
USR_01390,1,0,1,1,1,1,0,14,4.5,3,5,3,280,8,Power
USR_01391,0,0,1,0,1,1,0,16,4.65,3,3,3,132,12,Power
USR_01392,1,1,1,0,0,0,0,6,1.84,2,3,2,446,4,Basic
USR_01393,1,0,0,0,1,0,0,13,5.82,1,2,3,85,8,Active
USR_01394,0,0,0,0,0,0,0,8,4.49,1,0,3,347,5,Basic
USR_01395,0,0,1,1,1,1,1,19,14.18,3,5,4,442,15,Champion
USR_01396,1,1,1,0,0,0,0,21,5.3,2,3,4,153,14,Power
USR_01397,1,0,0,0,0,1,0,12,3.05,2,2,3,293,8,Active
USR_01398,1,0,0,0,0,0,0,9,4.14,1,1,3,192,7,Active
USR_01399,1,1,1,1,0,0,0,15,6.87,2,4,4,29,12,Power
USR_01400,1,0,0,0,0,0,1,2,2.15,1,2,2,341,2,Basic
USR_01401,0,0,1,0,0,1,0,21,7.86,2,2,4,133,14,Power
USR_01402,1,0,1,0,0,1,0,8,3.49,3,3,3,56,6,Active
USR_01403,0,0,0,0,0,0,0,10,2.87,1,0,2,440,3,Basic
USR_01404,1,1,1,0,0,1,0,18,6.78,3,4,4,484,12,Power
USR_01405,0,0,1,1,0,1,0,24,11.4,3,3,4,378,15,Champion
USR_01406,1,0,0,1,0,0,0,13,3.82,1,2,3,275,10,Active
USR_01407,1,0,0,0,0,0,1,19,5.42,1,2,4,437,13,Power
USR_01408,0,0,0,0,0,0,0,2,0.94,1,0,2,70,2,Dormant
USR_01409,1,0,1,0,0,1,0,5,3.23,3,3,2,212,5,Active
USR_01410,1,0,1,0,1,0,0,20,5.89,2,3,4,179,16,Power
USR_01411,1,0,1,0,0,0,1,31,7.6,2,3,4,38,23,Champion
USR_01412,1,1,0,0,1,1,0,23,5.84,3,4,4,87,17,Champion
USR_01413,1,0,1,0,0,0,0,24,6.32,1,2,4,52,16,Power
USR_01414,1,1,0,0,0,0,1,27,6.64,2,3,4,22,15,Power
USR_01415,1,1,0,0,0,0,0,11,2.15,1,2,3,413,7,Active
USR_01416,0,1,0,0,1,1,0,15,3.88,3,3,3,357,10,Power
USR_01417,1,0,0,0,0,0,0,6,2.31,1,1,2,130,4,Basic
USR_01418,0,0,0,0,0,0,0,8,7.38,1,0,2,17,5,Basic
USR_01419,1,1,1,0,1,0,1,20,6.74,2,5,4,45,12,Power
USR_01420,1,0,0,1,0,0,0,9,4.24,1,2,3,366,4,Active
USR_01421,0,0,0,0,0,0,0,7,1.27,1,0,2,181,5,Basic
USR_01422,1,0,1,1,0,1,1,30,8.48,3,5,4,180,21,Champion
USR_01423,1,0,0,1,0,0,0,2,1.18,1,2,2,463,1,Basic
USR_01424,1,0,0,0,0,0,1,13,4.35,1,2,3,301,8,Active
USR_01425,0,1,1,0,0,0,1,23,6.5,2,3,4,133,15,Power
USR_01426,1,0,0,1,1,0,0,22,7.16,2,3,4,344,14,Power
USR_01427,0,0,0,0,0,1,1,21,6.15,2,2,4,264,14,Power
USR_01428,0,1,1,0,1,1,0,20,6.25,3,4,4,182,14,Power
USR_01429,1,0,0,1,0,0,0,12,4.29,1,2,3,136,7,Active
USR_01430,1,1,0,0,1,1,1,17,4.11,3,5,3,342,9,Power
USR_01431,0,0,0,0,0,0,0,18,6.64,1,0,4,473,12,Active
USR_01432,1,0,0,0,0,0,1,11,5.33,1,2,3,429,8,Active
USR_01433,0,0,0,0,1,0,0,10,3.48,1,1,3,485,11,Active
USR_01434,1,0,0,0,0,0,1,26,7.58,1,2,4,320,16,Power
USR_01435,1,0,1,0,1,1,0,21,5.39,3,4,4,461,13,Power
USR_01436,1,1,0,1,0,1,1,10,5.29,3,5,3,46,7,Active
USR_01437,0,0,0,0,0,0,0,13,5.17,1,0,3,26,12,Active
USR_01438,1,0,0,0,1,0,0,8,3.8,1,2,3,390,5,Active
USR_01439,1,1,0,0,1,1,0,11,5.4,3,4,3,26,8,Power
USR_01440,0,1,0,0,0,1,1,10,3.36,3,3,3,457,9,Active
USR_01441,1,0,0,0,1,0,1,14,4.52,2,3,3,293,8,Active
USR_01442,1,1,0,1,1,0,1,10,3.69,2,5,3,418,7,Active
USR_01443,0,0,0,0,0,0,1,5,8.33,1,1,2,54,4,Basic
USR_01444,0,1,0,0,0,0,1,9,6.82,1,2,2,363,5,Active
USR_01445,0,0,1,0,0,0,0,13,3.4,1,1,3,67,11,Active
USR_01446,1,0,0,0,1,0,1,8,2.5,2,3,3,249,8,Active
USR_01447,1,1,0,0,0,1,0,17,6.8,3,3,4,281,13,Power
USR_01448,0,0,0,0,1,0,0,4,0.98,1,1,2,281,4,Basic
USR_01449,0,0,1,0,0,1,0,13,5.97,2,2,3,483,11,Active
USR_01450,1,0,0,0,0,0,0,7,5.41,1,1,3,320,5,Active
USR_01451,1,0,1,0,0,0,0,14,8.68,1,2,3,105,14,Power
USR_01452,0,1,0,0,0,1,0,22,10.86,2,2,4,265,16,Power
USR_01453,1,1,0,1,0,1,0,25,7.22,3,4,4,412,16,Champion
USR_01454,1,1,1,0,0,1,1,17,5.14,3,5,4,272,12,Power
USR_01455,0,0,0,1,0,0,0,2,1.57,1,1,2,366,1,Dormant
USR_01456,0,1,0,0,0,0,0,12,3.44,1,1,3,262,12,Active
USR_01457,1,1,0,0,0,1,1,20,5.07,3,4,4,41,12,Power
USR_01458,1,0,0,0,0,1,0,12,2.39,2,2,3,462,5,Active
USR_01459,1,1,0,0,1,0,0,14,6.69,2,3,3,298,8,Active
USR_01460,0,0,1,0,1,0,0,6,2.93,1,2,2,16,6,Basic
USR_01461,1,1,0,0,0,1,0,13,4.45,3,3,3,303,15,Power
USR_01462,0,1,0,0,0,0,1,8,2.53,1,2,3,340,8,Active
USR_01463,1,1,1,0,1,1,0,19,5.27,3,5,4,383,10,Power
USR_01464,1,0,0,1,0,0,0,14,4.41,1,2,3,149,10,Active
USR_01465,1,1,0,1,0,0,0,6,3.32,2,3,2,497,7,Active
USR_01466,1,0,0,1,0,0,0,18,6.09,1,2,4,135,15,Power
USR_01467,1,0,1,0,0,0,0,19,4.92,1,2,4,252,13,Power
USR_01468,1,1,0,1,0,1,0,23,5.62,3,4,4,488,15,Champion
USR_01469,1,0,1,0,1,1,0,20,6.36,3,4,4,135,15,Power
USR_01470,0,0,1,0,0,0,0,24,7.35,1,1,4,367,18,Power
USR_01471,1,1,0,1,0,0,0,17,7.72,2,3,4,435,12,Power
USR_01472,0,1,0,0,1,0,1,18,4.63,2,3,4,279,14,Power
USR_01473,1,1,0,0,1,1,0,7,7.29,3,4,2,449,7,Active
USR_01474,1,0,1,0,0,0,1,10,3.12,2,3,3,126,8,Active
USR_01475,0,0,1,0,0,0,1,19,6.29,1,2,4,69,14,Power
USR_01476,0,1,1,1,0,0,0,12,5.65,2,3,3,287,7,Active
USR_01477,0,1,0,1,1,0,1,16,7.36,2,4,4,448,12,Power
USR_01478,0,0,0,1,0,0,1,16,6.01,1,2,4,195,11,Power
USR_01479,0,1,0,0,0,0,1,7,1.92,1,2,2,39,8,Basic
USR_01480,1,1,0,0,1,0,0,15,6.14,2,3,3,473,9,Active
USR_01481,0,0,0,0,0,0,0,5,1.42,1,0,2,101,7,Basic
USR_01482,0,0,0,0,0,0,0,5,2.6,1,0,2,428,7,Basic
USR_01483,1,1,0,0,0,1,1,22,7.06,3,4,4,346,16,Champion
USR_01484,0,1,0,0,1,0,0,11,3.74,1,2,3,229,7,Active
USR_01485,1,0,0,1,0,1,0,19,8.16,3,3,3,346,10,Power
USR_01486,0,0,0,1,0,0,0,4,3.67,1,1,2,166,2,Basic
USR_01487,1,1,1,0,0,0,1,19,6.97,2,4,4,486,14,Power
USR_01488,1,0,0,0,0,1,1,22,5.42,3,3,4,450,13,Power
USR_01489,0,1,0,0,0,0,0,14,3.48,1,1,3,272,9,Active
USR_01490,1,1,1,0,0,1,0,23,7.51,3,4,4,437,21,Champion
USR_01491,1,0,0,1,0,0,0,5,4.68,1,2,2,189,4,Basic
USR_01492,1,1,1,0,1,1,0,27,8.96,3,5,4,430,16,Champion
USR_01493,1,0,0,0,0,1,0,11,3.51,2,2,3,417,6,Active
USR_01494,1,0,1,1,0,1,0,19,5.25,3,4,4,422,16,Power
USR_01495,0,0,0,0,1,0,1,26,6.44,1,2,4,436,15,Power
USR_01496,0,0,0,1,0,0,0,9,4.31,1,1,3,172,7,Active
USR_01497,0,1,1,0,0,0,0,1,2.52,1,2,2,148,3,Basic
USR_01498,0,0,0,0,0,0,0,8,5.07,1,0,3,95,6,Basic
USR_01499,0,1,1,1,0,0,0,7,1.97,2,3,3,42,4,Active
USR_01500,1,0,1,0,0,0,0,19,7.03,1,2,4,49,14,Power
USR_01501,1,0,0,0,0,0,0,11,7.27,1,1,3,441,9,Active
USR_01502,0,0,1,0,1,0,0,21,7.59,1,2,4,217,16,Power
USR_01503,0,1,0,0,1,0,0,9,2.15,1,2,3,163,8,Active
USR_01504,0,0,0,0,0,0,0,6,2.74,1,0,2,88,4,Basic
USR_01505,1,0,1,0,0,0,1,14,5.29,2,3,3,121,12,Power
USR_01506,0,0,0,0,0,1,0,23,6.91,2,1,4,29,18,Power
USR_01507,0,0,0,0,0,0,1,13,8.26,1,1,3,338,9,Active
USR_01508,1,0,0,1,0,1,0,10,3.92,3,3,3,463,8,Active
USR_01509,1,1,0,0,0,0,0,23,7.61,1,2,4,105,18,Power
USR_01510,1,0,0,0,1,0,1,30,8.38,2,3,4,271,17,Champion
USR_01511,1,0,0,1,1,0,1,20,6.7,2,4,4,36,14,Power
USR_01512,1,0,0,0,1,1,0,25,7.35,3,3,4,26,15,Champion
USR_01513,1,0,0,0,0,1,0,17,3.9,2,2,3,491,9,Active
USR_01514,1,1,0,0,0,0,0,12,5.45,1,2,3,153,11,Active
USR_01515,1,0,0,1,0,0,0,2,0.59,1,2,2,331,1,Basic
USR_01516,0,1,1,0,1,0,0,21,6.94,2,3,4,492,14,Power
USR_01517,1,1,0,0,0,0,1,14,4.4,2,3,3,196,12,Power
USR_01518,1,1,0,1,0,0,0,18,6.9,2,3,4,368,14,Power
USR_01519,1,1,1,0,0,0,1,24,9.37,2,4,4,462,17,Champion
USR_01520,1,1,0,0,0,0,0,5,3.61,1,2,2,138,6,Basic
USR_01521,1,0,0,0,0,1,0,14,3.35,2,2,3,80,7,Active
USR_01522,0,0,1,0,0,0,0,11,3.25,1,1,3,61,12,Active
USR_01523,1,1,0,0,0,1,0,16,6.51,3,3,3,216,12,Power
USR_01524,1,1,1,0,1,1,0,20,9.48,3,5,4,424,14,Champion
USR_01525,1,0,1,0,0,1,1,22,9.03,3,4,4,313,16,Champion
USR_01526,0,1,1,0,0,1,0,12,3.72,3,3,3,120,12,Active
USR_01527,0,1,1,0,0,0,0,13,4.35,1,2,3,359,10,Active
USR_01528,0,0,0,0,0,0,1,12,5.9,1,1,3,324,9,Active
USR_01529,0,0,0,1,0,1,0,4,3.22,2,2,2,348,4,Basic
USR_01530,0,0,0,0,0,0,1,15,3.65,1,1,3,112,10,Active
USR_01531,0,0,1,0,0,0,0,17,5.38,1,1,4,463,11,Active
USR_01532,1,1,0,0,0,1,1,17,7.75,3,4,4,469,12,Power
USR_01533,1,0,0,0,1,1,1,29,18.8,3,4,4,220,19,Champion
USR_01534,0,0,0,0,0,1,0,7,2.33,2,1,2,428,4,Basic
USR_01535,0,1,0,0,0,0,0,23,5.44,1,1,4,122,14,Power
USR_01536,0,0,0,0,0,0,0,4,2.76,1,0,2,311,6,Basic
USR_01537,0,0,0,0,0,0,0,6,1.36,1,0,2,409,3,Basic
USR_01538,0,0,0,0,0,0,1,10,12.45,1,1,3,321,10,Active
USR_01539,1,1,1,0,1,1,0,14,3.93,3,5,3,124,10,Power
USR_01540,1,0,0,0,1,0,0,17,12.63,1,2,4,397,14,Power
USR_01541,1,1,0,0,0,0,0,11,7.12,1,2,3,31,6,Active
USR_01542,1,1,0,0,0,0,0,9,2.51,1,2,3,324,6,Active
USR_01543,1,1,1,0,1,0,1,25,8.46,2,5,4,491,17,Champion
USR_01544,1,1,0,0,0,1,0,18,9.03,3,3,4,174,13,Power
USR_01545,0,1,0,0,0,0,0,8,3.24,1,1,3,293,5,Basic
USR_01546,1,1,1,0,0,1,1,29,12.81,3,5,4,161,19,Champion
USR_01547,0,0,0,0,1,0,0,5,1.7,1,1,2,385,5,Basic
USR_01548,1,0,0,0,0,0,1,16,4.11,1,2,3,111,10,Active
USR_01549,0,0,0,0,0,0,1,10,2.75,1,1,3,67,7,Active
USR_01550,0,0,0,0,0,1,0,2,1.11,2,1,2,499,9,Basic
USR_01551,0,0,0,0,1,0,0,13,3.56,1,1,3,309,10,Active
USR_01552,1,1,0,0,0,1,0,13,4.62,3,3,3,334,10,Power
USR_01553,1,1,1,0,0,1,1,21,6.91,3,5,4,443,18,Champion
USR_01554,0,0,1,0,0,0,1,13,6.45,1,2,3,286,9,Active
USR_01555,1,0,0,0,0,0,0,5,2.62,1,1,2,426,6,Basic
USR_01556,1,0,0,0,0,0,0,8,4.81,1,1,3,17,8,Active
USR_01557,0,1,1,0,0,1,0,17,7.65,3,3,4,336,12,Power
USR_01558,1,1,1,0,0,1,0,10,5.74,3,4,3,104,7,Active
USR_01559,1,0,0,0,0,0,0,9,2.48,1,1,3,214,7,Active
USR_01560,1,0,0,1,0,1,1,14,10.36,3,4,3,429,10,Power
USR_01561,1,0,0,0,1,1,0,15,3.48,3,3,3,25,8,Active
USR_01562,0,0,0,0,0,0,0,8,1.44,1,0,2,214,3,Basic
USR_01563,1,1,1,0,1,0,1,17,12.11,2,5,4,154,13,Power
USR_01564,0,0,0,1,1,0,0,12,7.97,1,2,3,107,6,Active
USR_01565,0,1,0,1,1,1,0,16,4.2,3,4,3,113,11,Power
USR_01566,0,0,0,1,0,0,1,16,7.68,1,2,4,254,10,Power
USR_01567,1,0,0,0,1,1,0,22,5.79,3,3,4,380,12,Power
USR_01568,0,0,0,0,1,0,0,12,3.2,1,1,3,192,7,Active
USR_01569,0,1,0,0,0,1,0,7,3.63,2,2,3,408,5,Active
USR_01570,0,0,1,0,0,0,1,24,6.52,1,2,4,254,16,Power
USR_01571,1,1,0,1,0,1,1,23,8.28,3,5,4,285,14,Champion
USR_01572,1,0,0,1,0,0,0,10,4.95,1,2,3,382,8,Active
USR_01573,1,0,1,0,0,1,0,9,2.48,3,3,2,436,3,Active
USR_01574,1,0,0,0,0,0,1,28,13.3,1,2,4,114,17,Champion
USR_01575,1,1,1,0,1,1,0,21,5.5,3,5,4,372,15,Champion
USR_01576,0,1,0,0,1,1,0,13,3.44,3,3,3,308,8,Active
USR_01577,1,0,0,1,0,0,0,7,2.48,1,2,2,361,6,Basic
USR_01578,1,1,0,1,0,0,1,13,4.37,2,4,3,169,10,Active
USR_01579,1,0,1,1,0,0,1,12,3.32,2,4,3,177,9,Active
USR_01580,1,0,0,0,0,0,0,13,3.63,1,1,3,131,6,Active
USR_01581,1,0,0,0,0,1,1,14,5.62,3,3,3,435,9,Power
USR_01582,0,1,0,1,1,0,0,26,10.36,2,3,4,70,23,Champion
USR_01583,0,0,0,0,0,1,0,8,5.63,2,1,2,319,3,Basic
USR_01584,0,0,0,1,0,1,0,8,3.16,2,2,3,335,4,Active
USR_01585,0,0,1,0,0,0,0,10,2.58,1,1,3,299,7,Active
USR_01586,0,0,0,0,0,1,0,7,4.65,2,1,3,264,8,Active
USR_01587,1,0,0,0,0,1,1,5,1.57,3,3,2,170,3,Active
USR_01588,1,1,1,1,0,1,1,18,8.92,3,6,4,256,12,Champion
USR_01589,0,1,0,0,0,1,1,4,2.33,3,3,2,37,2,Basic
USR_01590,1,1,0,1,0,0,0,18,4.75,2,3,4,492,12,Power
USR_01591,1,0,0,0,0,0,0,13,3.66,1,1,3,168,12,Active
USR_01592,0,1,0,0,1,0,1,14,3.85,2,3,3,436,8,Active
USR_01593,1,0,0,1,1,0,0,6,3.31,2,3,2,218,5,Active
USR_01594,0,1,1,0,0,0,1,18,4.98,2,3,4,489,13,Power
USR_01595,0,0,0,1,0,0,0,22,5.97,1,1,4,48,14,Power
USR_01596,0,1,0,0,0,0,0,8,4.53,1,1,3,420,5,Basic
USR_01597,1,0,0,1,1,0,0,12,14.93,2,3,3,424,9,Power
USR_01598,1,1,1,1,0,1,1,13,5.27,3,6,3,445,9,Power
USR_01599,0,0,0,0,1,0,0,10,5.3,1,1,3,278,5,Active
USR_01600,1,1,0,1,0,0,0,11,3.46,2,3,3,347,9,Active
USR_01601,1,0,0,0,0,0,0,11,8.68,1,1,3,417,7,Active
USR_01602,0,1,1,1,0,1,0,11,3.04,3,4,3,164,9,Active
USR_01603,0,0,0,0,0,0,0,9,4.82,1,0,3,145,6,Basic
USR_01604,1,0,1,0,0,0,0,10,4.22,1,2,3,285,7,Active
USR_01605,1,0,1,0,0,1,0,16,3.74,3,3,3,48,9,Power
USR_01606,0,0,0,0,1,1,0,4,1.23,2,2,2,313,5,Basic
USR_01607,1,1,0,0,1,0,1,23,14.43,2,4,4,117,19,Champion
USR_01608,1,0,1,0,0,1,1,11,2.99,3,4,3,161,7,Active
USR_01609,0,0,0,0,0,1,1,10,8.1,2,2,2,223,7,Active
USR_01610,0,0,0,0,0,0,1,10,5.54,1,1,3,384,10,Active
USR_01611,0,0,0,1,0,1,0,20,4.95,2,2,4,472,13,Power
USR_01612,1,0,0,0,1,1,0,12,3.83,3,3,3,177,8,Active
USR_01613,0,1,0,0,0,0,0,6,5.57,1,1,2,328,7,Basic
USR_01614,1,1,1,1,0,0,1,23,9.42,2,5,4,495,14,Champion
USR_01615,1,0,0,0,0,0,0,13,3.45,1,1,3,436,7,Active
USR_01616,0,0,0,0,0,0,0,11,4.58,1,0,3,171,8,Active
USR_01617,0,0,1,0,1,0,0,11,3.01,1,2,3,314,8,Active
USR_01618,1,0,0,0,0,1,1,9,2.66,3,3,3,106,6,Active
USR_01619,1,0,1,1,0,1,0,18,4.77,3,4,4,301,12,Power
USR_01620,1,0,0,0,0,0,1,24,7.58,1,2,4,431,16,Power
USR_01621,1,1,0,0,0,0,0,14,5.13,1,2,3,460,9,Active
USR_01622,1,1,1,1,0,0,0,22,7.82,2,4,4,143,19,Champion
USR_01623,1,0,0,1,0,0,0,13,3.84,1,2,3,46,10,Active
USR_01624,0,0,1,1,1,0,0,14,5.76,2,3,3,382,8,Active
USR_01625,0,1,1,1,1,0,0,18,6.66,2,4,4,210,13,Power
USR_01626,0,1,1,0,0,0,0,5,2.26,1,2,2,258,6,Basic
USR_01627,1,1,0,0,0,0,0,18,11.23,1,2,4,235,14,Power
USR_01628,1,0,0,1,1,0,0,20,7.96,2,3,4,307,14,Power
USR_01629,1,0,0,0,0,0,0,6,3.61,1,1,2,203,3,Basic
USR_01630,1,0,0,0,1,0,0,19,6.63,1,2,4,91,14,Power
USR_01631,0,1,0,1,1,0,1,21,5.53,2,4,4,481,12,Power
USR_01632,0,1,0,0,0,0,0,7,3.76,1,1,2,205,5,Basic
USR_01633,1,0,1,1,0,1,0,16,6.67,3,4,3,131,13,Power
USR_01634,1,0,0,0,0,0,1,15,5.69,1,2,3,233,11,Active
USR_01635,0,1,0,0,0,0,0,9,3.53,1,1,2,208,5,Basic
USR_01636,1,1,0,1,0,1,1,15,4.72,3,5,3,484,10,Power
USR_01637,0,0,0,0,1,1,0,10,3.78,2,2,3,495,9,Active
USR_01638,1,0,0,1,0,0,0,16,6.2,1,2,3,252,9,Active
USR_01639,1,1,0,0,0,1,1,19,5.97,3,4,4,290,13,Power
USR_01640,1,1,0,0,1,0,0,6,5.2,2,3,2,17,5,Active
USR_01641,1,0,0,0,0,0,0,6,2.12,1,1,2,304,2,Basic
USR_01642,1,0,0,0,0,0,0,9,6.91,1,1,3,171,8,Active
USR_01643,0,1,1,0,0,1,1,15,4.71,3,4,3,178,10,Power
USR_01644,1,0,0,0,1,0,0,8,3.45,1,2,3,68,5,Active
USR_01645,1,1,1,0,1,0,0,24,7.56,2,4,4,425,16,Champion
USR_01646,0,1,0,0,0,0,1,7,3.61,1,2,2,217,7,Basic
USR_01647,1,0,0,0,1,0,0,23,6.07,1,2,4,294,19,Power
USR_01648,0,0,0,0,0,1,0,11,2.79,2,1,3,242,8,Active
USR_01649,1,1,0,0,1,1,1,15,3.99,3,5,3,351,15,Power
USR_01650,0,0,1,1,0,0,1,20,7.73,2,3,4,30,14,Power
